ntp_code,ntp_formal_name,ntp_status,ntp_type,ntp_status_effective_time
"9001468","methotrexate (methotrexate sodium) 17.5 mg per 0.35 mL solution for injection 0.35 mL syringe","ACTIVE",NA,"20161202"
"9001470","methotrexate (methotrexate sodium) 22.5 mg per 0.45 mL solution for injection 0.45 mL syringe","ACTIVE",NA,"20161202"
"9001469","methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe","ACTIVE",NA,"20161202"
NA,"levofloxacin 240 mg per 2.4 mL inhalation solution unit dose ampoule","ACTIVE",NA,"20161212"
"9012406","reslizumab 100 mg per 10 mL solution for injection vial","ACTIVE",NA,"20161219"
"9001472","lisdexamfetamine dimesylate 70 mg oral capsule","ACTIVE",NA,"20170105"
"9006096","levonorgestrel 19.5 mg intrauterine delivery system","ACTIVE",NA,"20170110"
"9006122","benzoyl peroxide 3.5 % cutaneous paste","ACTIVE",NA,"20170130"
"9006120","benzoyl peroxide 2.5 % and benzoyl peroxide 5 % kit","ACTIVE",NA,"20170130"
NA,"benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % kit","ACTIVE",NA,"20170130"
"9001473","hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule","ACTIVE",NA,"20170206"
"9001475","travoprost 0.003 % ophthalmic drops","ACTIVE",NA,"20170206"
"9001474","hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule","ACTIVE",NA,"20170206"
"9001476","insulin aspart 100 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20170303"
"9006576","propranolol (propranolol hydrochloride) 3.75 mg per mL oral solution","ACTIVE",NA,"20170323"
NA,"metformin hydrochloride 500 mg and rosiglitazone (rosiglitazone maleate) 4 mg oral tablet","INACTIVE",NA,"20170425"
NA,"valproic acid (sodium valproate) 250 mg oral capsule","INACTIVE",NA,"20170516"
NA,"methotrexate (methotrexate sodium) 25 mg per 2.5 mL solution for injection","INACTIVE",NA,"20170519"
NA,"methotrexate (methotrexate sodium) 20 mg per 2 mL solution for injection","INACTIVE",NA,"20170519"
"9006186","benzoyl peroxide 5 % cutaneous ointment","ACTIVE",NA,"20170531"
NA,"chlorhexidine gluconate 4 % cutaneous spray","INACTIVE",NA,"20170622"
NA,"omalizumab 75 mg per 0.5 mL solution for injection syringe","ACTIVE",NA,"20170628"
"9000350","conjugated estrogens 2.5 mg oral tablet","INACTIVE",NA,"20170705"
"9002335","acetaminophen 80 mg per 5 mL oral liquid","INACTIVE",NA,"20170705"
"9012407","acetaminophen 500 mg oral capsule","ACTIVE",NA,"20170705"
"9006223","acetaminophen 500 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","INACTIVE",NA,"20170705"
"9006467","triamcinolone hexacetonide 20 mg per 1 mL suspension for injection vial","INACTIVE",NA,"20170705"
"9000397","acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","INACTIVE",NA,"20170705"
NA,"omalizumab 150 mg per mL solution for injection syringe","ACTIVE",NA,"20170706"
"9012409","naloxone hydrochloride 4 mg per 0.1 mL nasal spray","ACTIVE",NA,"20170707"
"9012357","verapamil hydrochloride 240 mg prolonged-release oral capsule","INACTIVE",NA,"20170711"
"9012355","verapamil hydrochloride 180 mg prolonged-release oral capsule","INACTIVE",NA,"20170711"
"9012353","verapamil hydrochloride 120 mg prolonged-release oral capsule","INACTIVE",NA,"20170711"
"9001175","fenofibrate 160 mg oral capsule","INACTIVE",NA,"20170713"
"9006235","dexamethasone sodium phosphate 0.1 % ophthalmic/otic drops","INACTIVE",NA,"20170718"
"9004929","benzalkonium chloride 0.12 % cutaneous gel","INACTIVE",NA,"20170718"
"9006497","vitamin D3 (cholecalciferol) 25000 unit oral capsule","INACTIVE",NA,"20170720"
"9006498","vitamin D3 (cholecalciferol) 5000 unit oral capsule","INACTIVE",NA,"20170720"
"9003632","framycetin sulfate 5 mg per mL ophthalmic drops","INACTIVE",NA,"20170724"
"9001766","oxtriphylline 100 mg per 5 mL oral solution","INACTIVE",NA,"20170724"
"9003631","framycetin sulfate 5 mg per g ophthalmic ointment","INACTIVE",NA,"20170724"
"9002673","framycetin sulfate 1 % dressing","INACTIVE",NA,"20170724"
"9000331","morphine sulfate 2 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170724"
"9002105","doxylamine succinate 25 mg oral tablet","INACTIVE",NA,"20170725"
"9004591","guaifenesin 200 mg per 15 mL oral liquid","INACTIVE",NA,"20170725"
"9002455","docusate sodium 20 mg per 5 mL oral liquid","INACTIVE",NA,"20170725"
"9003503","guaifenesin 200 mg per 15 mL syrup","INACTIVE",NA,"20170725"
"9004573","acetaminophen 650 mg per 15 mL oral liquid","INACTIVE",NA,"20170725"
"9001501","benzalkonium chloride 13 % cutaneous liquid","INACTIVE",NA,"20170726"
"9005205","azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg and chlorthalidone 12.5 mg oral tablet","INACTIVE",NA,"20170727"
"9004205","acetaminophen 250 mg and guaifenesin 100 mg and phenylephrine hydrochloride 5 mg oral tablet","INACTIVE",NA,"20170727"
"9000322","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","INACTIVE",NA,"20170728"
"9009616","furosemide 20 mg per 2 mL solution for injection syringe","INACTIVE",NA,"20170728"
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170728"
"9006219","morphine sulfate 50 mg per mL solution for injection 20 mL vial","INACTIVE",NA,"20170728"
"9000247","erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet","INACTIVE",NA,"20170728"
"9006271","meperidine hydrochloride 100 mg per mL solution for injection 20 mL vial","INACTIVE",NA,"20170728"
"9000365","morphine sulfate 50 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170728"
"9000319","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","INACTIVE",NA,"20170728"
"9009622","furosemide 40 mg per 4 mL solution for injection syringe","INACTIVE",NA,"20170728"
"9006291","ibuprofen 800 mg per 8 mL solution for injection vial","INACTIVE",NA,"20170801"
"9006290","ibuprofen 400 mg per 4 mL solution for injection vial","INACTIVE",NA,"20170801"
"9003532","conjugated estrogens 0.625 mg and medroxyprogesterone acetate 2.5 mg kit","INACTIVE",NA,"20170802"
"9003715","conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg kit","INACTIVE",NA,"20170802"
"9006226","morphine sulfate 1 mg per mL solution for injection 50 mL vial","INACTIVE",NA,"20170803"
"9000439","prednisolone sodium phosphate 1 % ophthalmic drops","INACTIVE",NA,"20170803"
"9006256","benztropine mesylate 2 mg per 5 mL oral solution","INACTIVE",NA,"20170803"
"9006284","azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL oral suspension","INACTIVE",NA,"20170803"
"9006625","meperidine hydrochloride 100 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170803"
NA,"triamcinolone diacetate 40 mg per mL suspension for injection","INACTIVE",NA,"20170803"
"9003324","acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet","INACTIVE",NA,"20170803"
NA,"ciprofloxacin 400 mg per 40 mL solution for injection vial","INACTIVE",NA,"20170803"
"9006229","morphine sulfate 5 mg per 5 mL solution for injection vial","INACTIVE",NA,"20170803"
"9000142","triamcinolone acetonide 0.025 % cutaneous cream","INACTIVE",NA,"20170803"
"9000516","digoxin 0.05 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170803"
"9000447","testosterone cypionate 200 mg per 2 mL solution for injection ampoule","INACTIVE",NA,"20170803"
"9006626","meperidine hydrochloride 75 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170803"
"9006225","morphine sulfate 10 mg per 10 mL solution for injection vial","INACTIVE",NA,"20170803"
"9012372","dexamethasone phosphate (dexamethasone sodium phosphate) 0.1 % ophthalmic/otic drops","INACTIVE",NA,"20170803"
"9004482","alcohol anhydrous 70 % and benzalkonium chloride 0.15 % cutaneous liquid","INACTIVE",NA,"20170803"
"9004499","alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL cutaneous spray","INACTIVE",NA,"20170803"
"9000364","morphine sulfate 25 mg per 1 mL solution for injection ampoule","INACTIVE",NA,"20170803"
"9006230","morphine sulfate 5 mg per mL solution for injection 30 mL vial","INACTIVE",NA,"20170803"
"9002940","chloral hydrate 500 mg oral capsule","INACTIVE",NA,"20170803"
"9006224","hydrocortisone acetate 2.5 % ophthalmic ointment","INACTIVE",NA,"20170803"
"9000448","testosterone propionate 1000 mg per 10 mL solution for injection vial","INACTIVE",NA,"20170803"
NA,"ciprofloxacin 200 mg per 20 mL solution for injection vial","INACTIVE",NA,"20170803"
"9006228","morphine sulfate 2 mg per mL solution for injection 50 mL vial","INACTIVE",NA,"20170803"
"9000726","hydroxyzine hydrochloride 500 mg per 10 mL solution for injection vial","INACTIVE",NA,"20170803"
"9002513","acetylsalicylic acid 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","INACTIVE",NA,"20170803"
"9000362","morphine sulfate 100 mg per 4 mL solution for injection ampoule","INACTIVE",NA,"20170803"
"9001029","salbutamol (salbutamol sulfate) 0.4 mg per mL oral solution","INACTIVE",NA,"20170803"
"9000129","hydrochlorothiazide 100 mg oral tablet","INACTIVE",NA,"20170804"
NA,"ciprofloxacin (ciprofloxacin lactate) 400 mg per 200 mL solution for injection bag","INACTIVE",NA,"20170804"
"9006205","penicillin v potassium 125 mg per 5 mL powder for oral solution","INACTIVE",NA,"20170804"
"9002024","hydrochlorothiazide 15 mg and methyldopa 250 mg oral tablet","INACTIVE",NA,"20170804"
"9002951","chlorhexidine gluconate 0.12 % oral liquid","INACTIVE",NA,"20170804"
"9000366","nitroglycerin 10 mg per 10 mL solution for injection vial","INACTIVE",NA,"20170804"
"9002025","hydrochlorothiazide 25 mg and methyldopa 250 mg oral tablet","INACTIVE",NA,"20170804"
"9000337","salbutamol 100 mcg per actuation pressurised inhalation","INACTIVE",NA,"20170804"
"9002004","ampicillin 125 mg per 5 mL oral liquid","INACTIVE",NA,"20170804"
"9002006","ampicillin 250 mg per 5 mL oral liquid","INACTIVE",NA,"20170804"
"9005256","benzoyl peroxide 5 % cutaneous solution","INACTIVE",NA,"20170804"
"9000655","diltiazem hydrochloride 90 mg prolonged-release oral capsule","INACTIVE",NA,"20170804"
"9001129","azithromycin (azithromycin isopropanolate) 250 mg oral tablet","INACTIVE",NA,"20170804"
"9000741","haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial","INACTIVE",NA,"20170804"
"9000654","diltiazem hydrochloride 60 mg prolonged-release oral capsule","INACTIVE",NA,"20170804"
NA,"ciprofloxacin (ciprofloxacin lactate) 200 mg per 100 mL solution for injection bag","INACTIVE",NA,"20170804"
"9000186","haloperidol 2 mg per mL oral solution","INACTIVE",NA,"20170804"
"9006248","nifedipine 10 mg prolonged-release oral tablet","INACTIVE",NA,"20170804"
"9000339","sulfamethoxazole 40 mg per 5 mL and trimethoprim 8 mg per 5 mL oral suspension","INACTIVE",NA,"20170804"
"9000523","haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial","INACTIVE",NA,"20170804"
"9000173","propranolol hydrochloride 120 mg oral tablet","INACTIVE",NA,"20170804"
"9004195","brompheniramine maleate 1 mg and phenylephrine hydrochloride 2.5 mg chewable tablet","INACTIVE",NA,"20170804"
"9000666","lisinopril 40 mg oral tablet","INACTIVE",NA,"20170804"
"9001949","oxtriphylline 200 mg oral tablet","INACTIVE",NA,"20170804"
"9012411","cromolyn sodium 1 % inhalation solution 2 mL unit dose vial","INACTIVE",NA,"20170804"
"9008377","chlorthalidone 100 mg oral tablet","INACTIVE",NA,"20170804"
"9001820","sulfamethoxazole 500 mg oral tablet","INACTIVE",NA,"20170804"
"9006238","salbutamol (salbutamol sulfate) 5 mg per mL nebuliser solution 10 mL bottle","INACTIVE",NA,"20170804"
"9001950","oxtriphylline 300 mg oral tablet","INACTIVE",NA,"20170804"
"9001948","oxtriphylline 100 mg oral tablet","INACTIVE",NA,"20170804"
"9004847","docusate sodium 250 mg oral capsule","INACTIVE",NA,"20170807"
"9004243","brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","INACTIVE",NA,"20170807"
"9004245","brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup","INACTIVE",NA,"20170807"
"9004486","alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL wipe","INACTIVE",NA,"20170822"
"9004443","alcohol anhydrous 70 % and benzalkonium chloride 0.15 % cutaneous gel","INACTIVE",NA,"20170822"
"9001765","metronidazole 500 mg per 4.5 g and nystatin 100000 unit per 4.5 g vaginal cream","INACTIVE",NA,"20170824"
"9003677","midazolam (midazolam hydrochloride) 5 mg per mL solution for injection","INACTIVE",NA,"20170825"
"9000777","acyclovir (acyclovir sodium) 500 mg per vial powder for solution for injection","INACTIVE",NA,"20170825"
"9004479","alcohol anhydrous 70 % and chlorhexidine gluconate 4 % cutaneous spray","INACTIVE",NA,"20170825"
"9003676","midazolam (midazolam hydrochloride) 1 mg per mL solution for injection","INACTIVE",NA,"20170825"
"9012413","baclofen 40 mg per 20 mL solution for injection ampoule","ACTIVE",NA,"20170825"
NA,"nusinersen (nusinersen sodium) 12 mg per 5 mL solution for injection vial","ACTIVE",NA,"20170829"
"9004341","enalapril sodium 4 mg and hydrochlorothiazide 12.5 mg oral tablet","INACTIVE",NA,"20170901"
"9001281","enalapril sodium 32 mg oral tablet","INACTIVE",NA,"20170901"
"9009392","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet","INACTIVE","Comb","20170901"
"9000049","erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension","INACTIVE",NA,"20170901"
NA,"defibrotide 200 mg per 2.5 mL solution for injection vial","ACTIVE",NA,"20170906"
NA,"apomorphine 30 mg per 3 mL solution for injection pen","ACTIVE",NA,"20170907"
"9012417","lixisenatide 0.05 mg per mL solution for injection","ACTIVE",NA,"20170912"
NA,"lixisenatide 0.05 mg per mL and lixisenatide 0.1 mg per mL solution for injection","ACTIVE",NA,"20170912"
"9012418","lixisenatide 0.1 mg per mL solution for injection","ACTIVE",NA,"20170912"
"9012422","haptens 20 % cutaneous liquid","ACTIVE",NA,"20170913"
"9012420","haptens 100 % cutaneous gel","ACTIVE",NA,"20170913"
"9012419","glecaprevir 100 mg and pibrentasvir 40 mg oral tablet","ACTIVE",NA,"20170913"
"9012421","haptens 100 % cutaneous liquid","ACTIVE",NA,"20170913"
"9012423","haptens 50 % cutaneous gel","ACTIVE",NA,"20170913"
"9001338","trazodone hydrochloride 300 mg prolonged-release oral tablet","INACTIVE",NA,"20170914"
"9000989","clindamycin (clindamycin phosphate) 1 % pad","INACTIVE",NA,"20170914"
"9001337","trazodone hydrochloride 150 mg prolonged-release oral tablet","INACTIVE",NA,"20170914"
NA,"insulin degludec 200 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20170915"
NA,"insulin degludec 100 unit per mL solution for injection 3 mL pen","ACTIVE",NA,"20170915"
"9002303","fluconazole 2 mg per mL solution for injection","INACTIVE",NA,"20170915"
NA,"sofosbuvir 400 mg and velpatasvir 100 mg and voxilaprevir 100 mg oral tablet","ACTIVE",NA,"20170918"
NA,"ocrelizumab 300 mg per 10 mL solution for injection vial","ACTIVE",NA,"20170921"
"9009391","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet","INACTIVE","Comb","20170929"
"9000348","conjugated estrogens 0.3 mg oral tablet","INACTIVE",NA,"20170930"
"9000030","conjugated estrogens 0.625 mg oral tablet","INACTIVE",NA,"20170930"
"9003358","tobramycin 3 mg per mL ophthalmic drops","INACTIVE",NA,"20170930"
"9000394","testosterone enanthate 2000 mg per 10 mL solution for injection vial","INACTIVE",NA,"20170930"
"9000349","conjugated estrogens 0.9 mg oral tablet","INACTIVE",NA,"20170930"
"9000183","conjugated estrogens 1.25 mg oral tablet","INACTIVE",NA,"20170930"
"9012427","irinotecan hydrochloride (irinotecan sucrose octasulfate) 43 mg per 10 mL suspension for injection","ACTIVE",NA,"20171004"
"9012429","cysteamine (cysteamine bitartrate) 75 mg gastro-resistant capsule","ACTIVE",NA,"20171017"
"9012428","cysteamine (cysteamine bitartrate) 25 mg gastro-resistant capsule","ACTIVE",NA,"20171017"
"9012430","amitriptyline hydrochloride 100 mg oral tablet","ACTIVE",NA,"20171018"
"9002950","chlorhexidine gluconate 0.12 % mouthwash","ACTIVE",NA,"20171019"
NA,"desvenlafaxine 50 mg prolonged-release oral tablet","ACTIVE",NA,"20171020"
NA,"desvenlafaxine 100 mg prolonged-release oral tablet","ACTIVE",NA,"20171020"
"9000982","testosterone 1 % cutaneous gel","ACTIVE",NA,"20171031"
"9012431","thiotepa 100 mg per vial powder for solution for injection","ACTIVE",NA,"20171031"
"9012432","thiotepa 15 mg per vial powder for solution for injection","ACTIVE",NA,"20171106"
"9001295","azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection","INACTIVE",NA,"20171117"
NA,"durvalumab 120 mg per 2.4 mL solution for injection vial","ACTIVE",NA,"20171120"
NA,"durvalumab 500 mg per 10 mL solution for injection vial","ACTIVE",NA,"20171120"
NA,"netupitant 300 mg and palonosetron (palonosetron hydrochloride) 0.5 mg oral capsule","ACTIVE",NA,"20171120"
NA,"guselkumab 100 mg per 1 mL solution for injection syringe","ACTIVE",NA,"20171127"
"9012440","methylphenidate hydrochloride 70 mg modified-release oral capsule","ACTIVE",NA,"20171214"
"9012441","methylphenidate hydrochloride 85 mg modified-release oral capsule","ACTIVE",NA,"20171214"
"9012437","methylphenidate hydrochloride 35 mg modified-release oral capsule","ACTIVE",NA,"20171214"
"9012438","methylphenidate hydrochloride 45 mg modified-release oral capsule","ACTIVE",NA,"20171214"
"9012439","methylphenidate hydrochloride 55 mg modified-release oral capsule","ACTIVE",NA,"20171214"
"9012436","methylphenidate hydrochloride 25 mg modified-release oral capsule","ACTIVE",NA,"20171214"
NA,"avelumab 200 mg per 10 mL solution for injection vial","ACTIVE",NA,"20171218"
"9012444","letermovir 240 mg oral tablet","ACTIVE",NA,"20171220"
NA,"letermovir 240 mg per 12 mL solution for injection vial","ACTIVE",NA,"20171220"
"9012445","letermovir 480 mg oral tablet","ACTIVE",NA,"20171220"
NA,"letermovir 480 mg per 24 mL solution for injection vial","ACTIVE",NA,"20171220"
NA,"olaratumab 500 mg per 50 mL solution for injection vial","ACTIVE",NA,"20171222"
NA,"peramivir 200 mg per 20 mL solution for injection vial","ACTIVE",NA,"20180103"
"9012447","ozenoxacin 1 % cutaneous cream","ACTIVE",NA,"20180104"
"9012448","methylphenidate hydrochloride 100 mg modified-release oral capsule","ACTIVE",NA,"20180111"
NA,"migalastat (migalastat hydrochloride) 123 mg oral capsule","ACTIVE",NA,"20180115"
"9012464","buprenorphine (buprenorphine hydrochloride) 150 mcg buccal film","ACTIVE",NA,"20180117"
"9012467","buprenorphine (buprenorphine hydrochloride) 75 mcg buccal film","ACTIVE",NA,"20180117"
