"ccdd","mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
TRUE,"02445360","02445360","MARKETED",2016-11-23,"PRIVA-SERTRALINE","PHARMAPAR INC","PRIVA-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) PHARMAPAR INC",NA,NA
TRUE,"02445387","02445387","MARKETED",2016-11-23,"PRIVA-SERTRALINE","PHARMAPAR INC","PRIVA-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) PHARMAPAR INC",NA,NA
TRUE,"02445417","02445417","MARKETED",2016-06-29,"PRIVA-ROSUVASTATIN","PHARMAPAR INC","PRIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445425","02445425","MARKETED",2016-06-30,"PRIVA-ROSUVASTATIN","PHARMAPAR INC","PRIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02445433","02445433","MARKETED",2016-06-30,"PRIVA-ROSUVASTATIN","PHARMAPAR INC","PRIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02446251","02446251","MARKETED",2016-08-17,"BIO-PRAVASTATIN","BIOMED PHARMA","BIO-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02446278","02446278","MARKETED",2016-08-17,"BIO-PRAVASTATIN","BIOMED PHARMA","BIO-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02446286","02446286","MARKETED",2016-08-17,"BIO-PRAVASTATIN","BIOMED PHARMA","BIO-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) BIOMED PHARMA",NA,NA
FALSE,"02445557","02445557","MARKETED",2016-05-15,"SUN ULTIMATE CREAM/CRÈME SPF/FPS 30","NAOS","SUN ULTIMATE CREAM/CRÈME SPF/FPS 30 (avobenzone 2.5 % and homosalate 4 % and octinoxate 7 % and octisalate 5 % cutaneous cream) NAOS",NA,NA
FALSE,"02445573","02445573","MARKETED",2017-04-04,"OPTI-TEARS ALLERGY","ALCON CANADA INC","OPTI-TEARS ALLERGY (naphazoline hydrochloride 0.025 % and pheniramine maleate 0.3 % ophthalmic drops) ALCON CANADA INC",NA,NA
FALSE,"02445581","02445581","MARKETED",2016-05-15,"ADAPTASUN CRÈME DE SOIN SOLAIRE MER ET TROPIQUES VISAGE FPS/SPF 25","NAOS","ADAPTASUN CRÈME DE SOIN SOLAIRE MER ET TROPIQUES VISAGE FPS/SPF 25 (avobenzone 2.54 % and octinoxate 6 % cutaneous cream) NAOS",NA,NA
FALSE,"02445603","02445603","MARKETED",2016-05-15,"ADAPTASUN CRÈME DE SOIN SOLAIRE VISAGE FPS/SPF 15","NAOS","ADAPTASUN CRÈME DE SOIN SOLAIRE VISAGE FPS/SPF 15 (avobenzone 2.5 % and octinoxate 4 % cutaneous cream) NAOS",NA,NA
TRUE,"02445670","02445670","MARKETED",2015-12-02,"AURO-CELECOXIB","AURO PHARMA INC","AURO-CELECOXIB (celecoxib 100 mg oral capsule) AURO PHARMA INC",NA,NA
TRUE,"02445689","02445689","MARKETED",2015-12-02,"AURO-CELECOXIB","AURO PHARMA INC","AURO-CELECOXIB (celecoxib 200 mg oral capsule) AURO PHARMA INC",NA,NA
TRUE,"02445719","02445719","MARKETED",2015-10-14,"CITALOPRAM","SANIS HEALTH INC","CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) SANIS HEALTH INC",NA,NA
FALSE,"02445727","02445727","MARKETED",2015-10-28,"REVESTIVE","SHIRE PHARMACEUTICALS IRELAND LIMITED","REVESTIVE (NA NA) SHIRE PHARMACEUTICALS IRELAND LIMITED",NA,NA
FALSE,"02445743","02445743","MARKETED",2017-05-15,"AGE BALANCING MOISTURE BROAD SPECTRUM SPF 30 | PA+++","MURAD LLC","AGE BALANCING MOISTURE BROAD SPECTRUM SPF 30 | PA+++ (avobenzone 2 % and homosalate 4 % and octisalate 4 % and octocrylene 2 % lotion) MURAD LLC",NA,NA
FALSE,"02445751","02445751","MARKETED",2016-04-01,"ANTI-AGING MOISTURIZER BROAD SPECTRUM SPF 30 | PA+++","MURAD LLC","ANTI-AGING MOISTURIZER BROAD SPECTRUM SPF 30 | PA+++ (avobenzone 3 % and homosalate 8 % and octinoxate 7.5 % and octisalate 5 % lotion) MURAD LLC",NA,NA
TRUE,"02445786","02445786","MARKETED",2015-12-02,"AURO-CANDESARTAN","AURO PHARMA INC","AURO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02445794","02445794","MARKETED",2015-12-02,"AURO-CANDESARTAN","AURO PHARMA INC","AURO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02445808","02445808","MARKETED",2015-12-02,"AURO-CANDESARTAN","AURO PHARMA INC","AURO-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02445816","02445816","MARKETED",2015-12-02,"AURO-CANDESARTAN","AURO PHARMA INC","AURO-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02445824","02445824","MARKETED",2015-10-14,"INDAPAMIDE","SANIS HEALTH INC","INDAPAMIDE (indapamide 1.25 mg oral tablet) SANIS HEALTH INC",NA,NA
TRUE,"02445832","02445832","MARKETED",2015-10-14,"INDAPAMIDE","SANIS HEALTH INC","INDAPAMIDE (indapamide 2.5 mg oral tablet) SANIS HEALTH INC",NA,NA
TRUE,"02445867","02445867","MARKETED",2016-11-24,"BIO-PANTOPRAZOLE","BIOMED PHARMA","BIO-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) BIOMED PHARMA",NA,NA
TRUE,"02445883","02445883","MARKETED",2015-10-07,"ATOMOXETINE","SIVEM PHARMACEUTICALS ULC","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02445905","02445905","MARKETED",2015-10-07,"ATOMOXETINE","SIVEM PHARMACEUTICALS ULC","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02445913","02445913","MARKETED",2015-10-07,"ATOMOXETINE","SIVEM PHARMACEUTICALS ULC","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02445948","02445948","MARKETED",2015-10-07,"ATOMOXETINE","SIVEM PHARMACEUTICALS ULC","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02445956","02445956","MARKETED",2015-10-07,"ATOMOXETINE","SIVEM PHARMACEUTICALS ULC","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02445964","02445964","MARKETED",2016-05-09,"BIO-LOSARTAN","BIOMED PHARMA","BIO-LOSARTAN (losartan potassium 25 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02445972","02445972","MARKETED",2016-05-09,"BIO-LOSARTAN","BIOMED PHARMA","BIO-LOSARTAN (losartan potassium 50 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02445980","02445980","MARKETED",2016-06-08,"BIO-LOSARTAN","BIOMED PHARMA","BIO-LOSARTAN (losartan potassium 100 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02445999","02445999","MARKETED",2015-10-06,"DILTIAZEM CD","SIVEM PHARMACEUTICALS ULC","DILTIAZEM CD (diltiazem hydrochloride 120 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446006","02446006","MARKETED",2015-10-06,"DILTIAZEM CD","SIVEM PHARMACEUTICALS ULC","DILTIAZEM CD (diltiazem hydrochloride 180 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446014","02446014","MARKETED",2015-10-06,"DILTIAZEM CD","SIVEM PHARMACEUTICALS ULC","DILTIAZEM CD (diltiazem hydrochloride 240 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446022","02446022","MARKETED",2015-10-06,"DILTIAZEM CD","SIVEM PHARMACEUTICALS ULC","DILTIAZEM CD (diltiazem hydrochloride 300 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA
FALSE,"02446049","02446049","MARKETED",2015-10-07,"MEMANTINE","SIVEM PHARMACEUTICALS ULC","MEMANTINE (memantine hydrochloride 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
FALSE,"02446057","02446057","MARKETED",2015-09-28,"REPATHA","AMGEN CANADA INC","REPATHA (evolocumab 140 mg per mL solution for injection) AMGEN CANADA INC",NA,NA
TRUE,"02446073","02446073","MARKETED",2015-10-08,"ISMN","SIVEM PHARMACEUTICALS ULC","ISMN (isosorbide-5-mononitrate 60 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446081","02446081","MARKETED",2016-05-10,"MAR-DULOXETINE","MARCAN PHARMACEUTICALS INC","MAR-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) MARCAN PHARMACEUTICALS INC",NA,NA
TRUE,"02446103","02446103","MARKETED",2016-05-10,"MAR-DULOXETINE","MARCAN PHARMACEUTICALS INC","MAR-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) MARCAN PHARMACEUTICALS INC",NA,NA
TRUE,"02446111","02446111","MARKETED",2015-10-07,"RIZATRIPTAN ODT","SIVEM PHARMACEUTICALS ULC","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446138","02446138","MARKETED",2015-10-07,"RIZATRIPTAN ODT","SIVEM PHARMACEUTICALS ULC","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02446146","02446146","MARKETED",2016-08-17,"BIO-IRBESARTAN","BIOMED PHARMA","BIO-IRBESARTAN (irbesartan 75 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02446154","02446154","MARKETED",2016-08-17,"BIO-IRBESARTAN","BIOMED PHARMA","BIO-IRBESARTAN (irbesartan 150 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02446162","02446162","MARKETED",2016-08-17,"BIO-IRBESARTAN","BIOMED PHARMA","BIO-IRBESARTAN (irbesartan 300 mg oral tablet) BIOMED PHARMA",NA,NA
FALSE,"02446170","02446170","MARKETED",2016-10-19,"ALLERGY FORMULA ELIXIR","ACTAVIS PHARMA COMPANY","ALLERGY FORMULA ELIXIR (diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution) ACTAVIS PHARMA COMPANY",NA,NA
FALSE,"02446219","02446219","MARKETED",2016-10-05,"CLINIQUE SUPERBALANCED SILK MAKEUP SPF 15","CLINIQUE LABORATORIES DIST","CLINIQUE SUPERBALANCED SILK MAKEUP SPF 15 (octinoxate 7 % and octisalate 4.5 % and titanium dioxide 7.8 % and zinc oxide 1.9 % cutaneous liquid) CLINIQUE LABORATORIES DIST",NA,NA
FALSE,"02446235","02446235","MARKETED",2016-01-04,"TACTUPUMP FORTE","GALDERMA CANADA INC","TACTUPUMP FORTE (adapalene 0.3 % and benzoyl peroxide 2.5 % cutaneous gel) GALDERMA CANADA INC",NA,NA
FALSE,"02446308","02446308","MARKETED",2016-08-01,"AVON SKIN SO SOFT FIRM & RESTORE NECK & CHEST TREATMENT CREAM SPF 15 SUNSCREEN","AVON CANADA INC","AVON SKIN SO SOFT FIRM & RESTORE NECK & CHEST TREATMENT CREAM SPF 15 SUNSCREEN (avobenzone 2 % and octinoxate 7.5 % and octisalate 3 % and oxybenzone 3 % cutaneous cream) AVON CANADA INC",NA,NA
TRUE,"02446375","02446375","MARKETED",2016-01-04,"AURO-SOLIFENACIN","AURO PHARMA INC","AURO-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02446383","02446383","MARKETED",2016-01-04,"AURO-SOLIFENACIN","AURO PHARMA INC","AURO-SOLIFENACIN (solifenacin succinate 10 mg oral tablet) AURO PHARMA INC",NA,NA
TRUE,"02446499","02446499","MARKETED",2016-05-13,"PRIVA-IRBESARTAN","PHARMAPAR INC","PRIVA-IRBESARTAN (irbesartan 75 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02446502","02446502","MARKETED",2016-08-17,"PRIVA-IRBESARTAN","PHARMAPAR INC","PRIVA-IRBESARTAN (irbesartan 150 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02446510","02446510","MARKETED",2016-05-13,"PRIVA-IRBESARTAN","PHARMAPAR INC","PRIVA-IRBESARTAN (irbesartan 300 mg oral tablet) PHARMAPAR INC",NA,NA
FALSE,"02446529","02446529","MARKETED",2016-02-15,"UV 50 ECRAN MULTI-PROTECTION SPF 50","CLARINS CANADA INC","UV 50 ECRAN MULTI-PROTECTION SPF 50 (homosalate 4 g per 100 g and octocrylene 4 g per 100 g and oxybenzone 1.5 g per 100 g and titanium dioxide 10.9 g per 100 g cutaneous emulsion) CLARINS CANADA INC",NA,NA
FALSE,"02446545","02446545","MARKETED",2016-03-01,"EMULSION SPF 50+","PIERRE FABRE DERMO-COSMETIQUE CANADA INC","EMULSION SPF 50+ (avobenzone 3 % and bemotrizinol 2 % and bisoctrizole 4 % and octocrylene 9 % and titanium dioxide 3.4 % cutaneous emulsion) PIERRE FABRE DERMO-COSMETIQUE CANADA INC",NA,NA
FALSE,"02446553","02446553","MARKETED",2016-03-23,"SPRAY FOR CHILDREN SPF 50+","PIERRE FABRE DERMO-COSMETIQUE CANADA INC","SPRAY FOR CHILDREN SPF 50+ (avobenzone 3 % and bemotrizinol 2 % and bisoctrizole 4 % and octocrylene 9 % and titanium dioxide 3.4 % cutaneous emulsion) PIERRE FABRE DERMO-COSMETIQUE CANADA INC",NA,NA
TRUE,"02446561","02446561","MARKETED",2016-01-26,"ARNUITY ELLIPTA","GLAXOSMITHKLINE INC","ARNUITY ELLIPTA (fluticasone furoate 100 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA
TRUE,"02446588","02446588","MARKETED",2015-12-14,"ARNUITY ELLIPTA","GLAXOSMITHKLINE INC","ARNUITY ELLIPTA (fluticasone furoate 200 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA
FALSE,"02446626","02446626","MARKETED",2015-10-23,"OPDIVO","BRISTOL-MYERS SQUIBB CANADA","OPDIVO (nivolumab 10 mg per mL solution for injection) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02446634","02446634","MARKETED",2015-10-23,"OPDIVO","BRISTOL-MYERS SQUIBB CANADA","OPDIVO (nivolumab 10 mg per mL solution for injection) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02446642","02446642","MARKETED",2015-12-16,"DIORSKIN FOREVER PERFECT MAKEUPEVERLASTING WEAR PORE-REFINING EFFECT","PARFUMS CHRISTIAN DIOR","DIORSKIN FOREVER PERFECT MAKEUPEVERLASTING WEAR PORE-REFINING EFFECT (octinoxate 3 % and titanium dioxide 1.75 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR",NA,NA
FALSE,"02446650","02446650","MARKETED",2015-12-21,"DIORSKIN FOREVER & EVER WEAR","PARFUMS CHRISTIAN DIOR","DIORSKIN FOREVER & EVER WEAR (octinoxate 4 % and titanium dioxide 4.38 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR",NA,NA
TRUE,"02446693","02446693","MARKETED",2016-05-25,"PRIVA-LOSARTAN","PHARMAPAR INC","PRIVA-LOSARTAN (losartan potassium 25 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02446707","02446707","MARKETED",2016-05-09,"PRIVA-LOSARTAN","PHARMAPAR INC","PRIVA-LOSARTAN (losartan potassium 50 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02446715","02446715","MARKETED",2016-05-25,"PRIVA-LOSARTAN","PHARMAPAR INC","PRIVA-LOSARTAN (losartan potassium 100 mg oral tablet) PHARMAPAR INC",NA,NA
FALSE,"02446731","02446731","MARKETED",2016-02-11,"EVOTAZ","BRISTOL-MYERS SQUIBB CANADA","EVOTAZ (atazanavir (atazanavir sulfate) 300 mg and cobicistat 150 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02446820","02446820","MARKETED",2016-04-13,"ACT PROGESTERONE INJECTION","ACTAVIS PHARMA COMPANY","ACT PROGESTERONE INJECTION (progesterone 500 mg per 10 mL solution for injection vial) ACTAVIS PHARMA COMPANY",NA,NA
FALSE,"02446855","02446855","MARKETED",2016-05-20,"HEMORRHOIDAL SUPPOSITORIES","H.J. SUTTON INDUSTRIES LTD.","HEMORRHOIDAL SUPPOSITORIES (cocoa butter 88.44 % and phenylephrine hydrochloride 0.25 % suppository) H.J. SUTTON INDUSTRIES LTD.",NA,NA
FALSE,"02446898","02446898","MARKETED",2017-06-09,"HAWAIIAN TROPIC OIL SPRAY MOISTURIZING SUNSCREEN SPF 4","EDGEWELL PERSONAL CARE CANADA, ULC","HAWAIIAN TROPIC OIL SPRAY MOISTURIZING SUNSCREEN SPF 4 (avobenzone 2.8 % and octocrylene 2.2 % and oxybenzone 2 % cutaneous spray) EDGEWELL PERSONAL CARE CANADA, ULC",NA,NA
FALSE,"02446901","02446901","MARKETED",2016-01-12,"ZERBAXA","MERCK CANADA INC","ZERBAXA (ceftolozane (ceftolozane sulfate) 1 g per vial and tazobactam (tazobactam sodium) 0.5 g per vial powder for solution for injection) MERCK CANADA INC",NA,NA
FALSE,"02446928","02446928","MARKETED",2015-11-13,"ENTRESTO","NOVARTIS PHARMACEUTICALS CANADA INC","ENTRESTO (NA and NA oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
FALSE,"00781193","00781193","MARKETED",1986-12-31,"VITAMIN E INJ 100UNIT/ML","KRIPPS PHARMACY LTD.","VITAMIN E INJ 100UNIT/ML (vitamin e (dl-alpha tocopheryl acetate) 100 unit per mL solution for injection) KRIPPS PHARMACY LTD.",NA,NA
FALSE,"02446936","02446936","MARKETED",2015-11-13,"ENTRESTO","NOVARTIS PHARMACEUTICALS CANADA INC","ENTRESTO (NA and NA oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
FALSE,"02446944","02446944","MARKETED",2015-11-13,"ENTRESTO","NOVARTIS PHARMACEUTICALS CANADA INC","ENTRESTO (NA and NA oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
FALSE,"02446952","02446952","MARKETED",2016-07-25,"CLÉ DE PEAU BEAUTÉ RADIANT CREAM FOUNDATION","SHISEIDO AMERICAS CORPORATION","CLÉ DE PEAU BEAUTÉ RADIANT CREAM FOUNDATION (octinoxate 4.4 % and titanium dioxide 1.2 % cutaneous cream) SHISEIDO AMERICAS CORPORATION",NA,NA
FALSE,"02446979","02446979","MARKETED",2016-10-24,"MULTI-ACTION CREAM SPF 30","KIEHLS CANADA","MULTI-ACTION CREAM SPF 30 (avobenzone 3 % and homosalate 5 % and octisalate 5 % and octocrylene 7 % cutaneous cream) KIEHLS CANADA",NA,NA
FALSE,"02446987","02446987","MARKETED",2016-05-24,"ALMAY AGE ESSENTIALS MAKEUP SPF 15","REVLON CANADA INC","ALMAY AGE ESSENTIALS MAKEUP SPF 15 (octinoxate 3.5 % and titanium dioxide 4.3 % lotion) REVLON CANADA INC",NA,NA
FALSE,"02446995","02446995","MARKETED",2016-05-24,"ALMAY AGE ESSENTIALS CONCEALER SPF 20","REVLON CANADA INC","ALMAY AGE ESSENTIALS CONCEALER SPF 20 (octinoxate 7.5 % and zinc oxide 2.4 % cutaneous stick) REVLON CANADA INC",NA,NA
TRUE,"02447053","02447053","MARKETED",2015-12-21,"MAR-MOXIFLOXACIN","MARCAN PHARMACEUTICALS INC","MAR-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA
TRUE,"02447061","02447061","MARKETED",2016-01-11,"JAMP-MOXIFLOXACIN TABLETS","JAMP PHARMA CORPORATION","JAMP-MOXIFLOXACIN TABLETS (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA
TRUE,"02447088","02447088","MARKETED",2016-09-07,"PRIVA-QUETIAPINE","PHARMAPAR INC","PRIVA-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02447096","02447096","MARKETED",2016-09-07,"PRIVA-QUETIAPINE","PHARMAPAR INC","PRIVA-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02447126","02447126","MARKETED",2016-09-07,"PRIVA-QUETIAPINE","PHARMAPAR INC","PRIVA-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02447134","02447134","MARKETED",2016-09-07,"PRIVA-QUETIAPINE","PHARMAPAR INC","PRIVA-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) PHARMAPAR INC",NA,NA
TRUE,"02447193","02447193","MARKETED",2016-09-07,"BIO-QUETIAPINE","BIOMED PHARMA","BIO-QUETIAPINE (quetiapine (quetiapine fumarate) 25 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02447207","02447207","MARKETED",2016-09-07,"BIO-QUETIAPINE","BIOMED PHARMA","BIO-QUETIAPINE (quetiapine (quetiapine fumarate) 100 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02447223","02447223","MARKETED",2016-09-07,"BIO-QUETIAPINE","BIOMED PHARMA","BIO-QUETIAPINE (quetiapine (quetiapine fumarate) 200 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02447258","02447258","MARKETED",2016-09-07,"BIO-QUETIAPINE","BIOMED PHARMA","BIO-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) BIOMED PHARMA",NA,NA
TRUE,"02447266","02447266","MARKETED",2016-01-15,"BIO-MOXIFLOXACIN","BIOMED PHARMA","BIO-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) BIOMED PHARMA",NA,NA
FALSE,"02447304","02447304","MARKETED",2015-11-10,"ALLERGENIC EXTRACTS, K-O-R-T GRASS MIXTURE","GREER LABORATORIES INC","ALLERGENIC EXTRACTS, K-O-R-T GRASS MIXTURE (standardized kentucky blue/june grass pollen 100000 unit per mL and standardized orchard grass pollen 100000 unit per mL and standardized redtop grass pollen 100000 unit per mL and standardized timothy grass pollen 100000 unit per mL solution for injection) GREER LABORATORIES INC",NA,NA
FALSE,"02447339","02447339","MARKETED",2016-03-18,"DIORSKIN STAR","PARFUMS CHRISTIAN DIOR","DIORSKIN STAR (octinoxate 6 % and titanium dioxide 3.5 % cutaneous liquid) PARFUMS CHRISTIAN DIOR",NA,NA
FALSE,"02447347","02447347","MARKETED",2016-03-08,"DIORSKIN NUDE AIR","PARFUMS CHRISTIAN DIOR","DIORSKIN NUDE AIR (octinoxate 7.5 % cutaneous liquid) PARFUMS CHRISTIAN DIOR",NA,NA
FALSE,"02447355","02447355","MARKETED",2016-02-22,"SUNLOTION LOTIONSOLAIRE SPF/FPS 4","FRUIT OF THE EARTH, INC","SUNLOTION LOTIONSOLAIRE SPF/FPS 4 (octocrylene 1 g per 100 g and oxybenzone 0.5 g per 100 g lotion) FRUIT OF THE EARTH, INC",NA,NA
TRUE,"02447371","02447371","MARKETED",2016-01-15,"PRIVA-MOXIFLOXACIN","PHARMAPAR INC","PRIVA-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) PHARMAPAR INC",NA,NA
FALSE,"00029149","00029149","MARKETED",1958-12-31,"FUNGIZONE INTRAVENOUS INJECTION 50MG","BRISTOL-MYERS SQUIBB CANADA","FUNGIZONE INTRAVENOUS INJECTION 50MG (amphotericin b 50 mg per vial powder for solution for injection) BRISTOL-MYERS SQUIBB CANADA",NA,NA
FALSE,"02447401","02447401","MARKETED",2016-11-30,"OBIZUR","BAXALTA CANADA CORPORATION","OBIZUR (antihemophilic factor (recombinant) porcine sequence 500 unit per mL powder for solution for injection) BAXALTA CANADA CORPORATION",NA,NA
FALSE,"02447444","02447444","MARKETED",2016-05-04,"ACETAMINOPHEN 500 MG TABLETS","PHARMETICS (2011) INC","ACETAMINOPHEN 500 MG TABLETS (acetaminophen 500 mg oral tablet) PHARMETICS (2011) INC",NA,NA
FALSE,"02447452","02447452","MARKETED",2016-05-04,"ACETAMINOPHEN 325 MG TABLETS","PHARMETICS (2011) INC","ACETAMINOPHEN 325 MG TABLETS (acetaminophen 325 mg oral tablet) PHARMETICS (2011) INC",NA,NA
FALSE,"02447460","02447460","MARKETED",2016-05-05,"ACETAMINOPHEN 500 MG","PHARMETICS (2011) INC","ACETAMINOPHEN 500 MG (acetaminophen 500 mg oral tablet) PHARMETICS (2011) INC",NA,NA
FALSE,"02447479","02447479","MARKETED",2016-09-06,"ACETAMINOPHEN 325 MG","PHARMETICS (2011) INC","ACETAMINOPHEN 325 MG (acetaminophen 325 mg oral tablet) PHARMETICS (2011) INC",NA,NA
FALSE,"02447509","02447509","MARKETED",2016-03-17,"LIFE BRAND SPORT SUNSCREEN BROAD SPECTRUM SPRAY","FRUIT OF THE EARTH, INC","LIFE BRAND SPORT SUNSCREEN BROAD SPECTRUM SPRAY (avobenzone 2 % and homosalate 15 % and octisalate 5 % and oxybenzone 4 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA
FALSE,"02447517","02447517","MARKETED",2016-04-20,"SUNSCREEN FACE LOTION","FRUIT OF THE EARTH, INC","SUNSCREEN FACE LOTION (avobenzone 2.5 % and homosalate 5 % and octisalate 4 % and octocrylene 3 % and oxybenzone 4 % lotion) FRUIT OF THE EARTH, INC",NA,NA
FALSE,"02447525","02447525","MARKETED",2016-03-08,"SUNSCREEN CONTINUOUS SPRAY NO PUMPING NEEDED","FRUIT OF THE EARTH, INC","SUNSCREEN CONTINUOUS SPRAY NO PUMPING NEEDED (avobenzone 2 % and homosalate 15 % and octisalate 5 % and oxybenzone 4 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA
FALSE,"02447533","02447533","MARKETED",2016-03-16,"KIDS SUNSCREEN CONTINUOUS SPRAY","FRUIT OF THE EARTH, INC","KIDS SUNSCREEN CONTINUOUS SPRAY (avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 10 % and oxybenzone 6 % spray (bag-on-valve)) FRUIT OF THE EARTH, INC",NA,NA
TRUE,"02447541","02447541","MARKETED",2015-11-25,"FINASTERIDE","SIVEM PHARMACEUTICALS ULC","FINASTERIDE (finasteride 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
TRUE,"02447568","02447568","MARKETED",2015-11-25,"FINASTERIDE","SIVEM PHARMACEUTICALS ULC","FINASTERIDE (finasteride 1 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA
