drug_code,drug_identification_number,mp_formal_name,ntp_formal_name,ntp_type,ntp_code,Entry.type,Change.Plan,mp_formal_name_fr,ntp_formal_name_fr
89423,2409542,VICKS NYQUIL COMPLETE COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution) PROCTER & GAMBLE INC,acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution,,9013755,DF - OS,,"VICKS NYQUIL COMPLETE COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et succinate de doxylamine 12,5 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale) PROCTER & GAMBLE INC","acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et succinate de doxylamine 12,5 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale"
37183,2218836,COLD FLU RELIEF (acetaminophen 1 g per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution) PERRIGO INTERNATIONAL,acetaminophen 1 g per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and pseudoephedrine hydrochloride 60 mg per 30 mL oral solution,NA,NA,DF - OS,,"COLD FLU RELIEF (acétaminophène 1 g par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et succinate de doxylamine 12,5 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale) PERRIGO INTERNATIONAL","acétaminophène 1 g par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et succinate de doxylamine 12,5 mg par 30 mL et chlorhydrate de pseudoéphédrine 60 mg par 30 mL solution orale"
89422,2409534,VICKS DAYQUIL COMPLETE COLD & FLU LIQUID (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and guaifenesin 400 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution) PROCTER & GAMBLE INC,acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and guaifenesin 400 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution,NA,NA,DF - OS,,VICKS DAYQUIL COMPLETE COLD & FLU LIQUID (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et guaïfénésine 400 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale) PROCTER & GAMBLE INC,acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et guaïfénésine 400 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale
78620,2300842,DAYQUIL COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution) PROCTER & GAMBLE INC,acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral solution,,9004325,DF - OS,,DAYQUIL COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale) PROCTER & GAMBLE INC,acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale
77674,2291363,ROBITUSSIN TOTAL COUGH COLD & FLU (acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 30 mg per 30 mL oral solution) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC,acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and pseudoephedrine hydrochloride 30 mg per 30 mL oral solution,NA,NA,DF - OS,,ROBITUSSIN TOTAL COUGH COLD & FLU (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 30 mg par 30 mL solution orale) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA ULC,acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 30 mg par 30 mL et chlorhydrate de pseudoéphédrine 30 mg par 30 mL solution orale
84236,2357232,BUCKLEY'S COMPLETE PLUS MUCOUS RELIEF EXTRA STRENGTH (acetaminophen 325 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 20 mg per 5 mL oral solution) THE BUCKLEY'S COMPANY,acetaminophen 325 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 20 mg per 5 mL oral solution,NA,NA,DF - OS,,BUCKLEY'S COMPLETE PLUS MUCOUS RELIEF EXTRA STRENGTH (acétaminophène 325 mg par 5 mL et guaïfénésine 200 mg par 5 mL et menthol 20 mg par 5 mL solution orale) THE BUCKLEY'S COMPANY,acétaminophène 325 mg par 5 mL et guaïfénésine 200 mg par 5 mL et menthol 20 mg par 5 mL solution orale
76530,2279703,BUCKLEY'S COMPLETE (acetaminophen 325 mg per 5 mL and menthol 20 mg per 5 mL oral solution) THE BUCKLEY'S COMPANY,acetaminophen 325 mg per 5 mL and menthol 20 mg per 5 mL oral solution,NA,NA,DF - OS,,BUCKLEY'S COMPLETE (acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale) THE BUCKLEY'S COMPANY,acétaminophène 325 mg par 5 mL et menthol 20 mg par 5 mL solution orale
12967,1946897,PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexamethasone 0.5 mg per 5 mL oral solution) PHARMASCIENCE INC,dexamethasone 0.5 mg per 5 mL oral solution,NA,NA,DF - OS,,"PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexaméthasone 0,5 mg par 5 mL solution orale) PHARMASCIENCE INC","dexaméthasone 0,5 mg par 5 mL solution orale"
44161,2170698,PMS-METHOTREXATE (methotrexate 2.5 mg oral tablet) PHARMASCIENCE INC,methotrexate 2.5 mg oral tablet,,9000870,Ingredient,DPD change pending,"PMS-METHOTREXATE (méthotrexate 2,5 mg comprimé oral) PHARMASCIENCE INC","méthotrexate 2,5 mg comprimé oral"
3837,0038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,sodium bicarbonate 45 mmol per 50 mL solution for injection syringe,NA,NA,Str - Unit,DPD Strength Review,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue
8350,0261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,sodium bicarbonate 5 mmol per 10 mL solution for injection syringe,NA,NA,Str - Unit,DPD Strength Review,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue) PFIZER CANADA ULC,bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue 
8119,0711306,PHOSPHATE DE POTASSIUM MONOBASIC INJ 176MG/ML (phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,phosphorus (potassium phosphate monobasic) 12.9 mmol per 10 mL and potassium (potassium phosphate monobasic) 12.9 mmol per 10 mL solution for injection vial,NA,NA,Str - Unit,DPD Strength Review,"PHOSPHATE DE POTASSIUM MONOBASIC INJ 176MG/ML (phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED","phosphore (phosphate de potassium monobasique) 12,9 mmol par 10 mL et potassium (phosphate de potassium monobasique) 12,9 mmol par 10 mL solution injectable fiole"
10509,0804789,POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial,NA,NA,Str - Unit,DPD Strength Review,POTASSIUM PHOSPHATES (phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL and potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,phosphore (phosphate de potassium dibasique et phosphate de potassium monobasique) 30 mmol par 10 mL and potassium (phosphate de potassium dibasique et phosphate de potassium monobasique) 44 mmol par 10 mL solution injectable fiole
11258,0896187,SODIUM PHOSPHATES INJECTION USP (phosphorus (sodium phosphate dibasic and sodium phosphate monobasic) 30 mmol per 10 mL and sodium (sodium phosphate dibasic and sodium phosphate monobasic) 40 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,phosphorus (sodium phosphate dibasic and sodium phosphate monobasic) 30 mmol per 10 mL and sodium (sodium phosphate dibasic and sodium phosphate monobasic) 40 mmol per 10 mL solution for injection vial,NA,NA,Str - Unit,DPD Strength Review,SODIUM PHOSPHATES INJECTION USP (phosphore (phosphate de sodium dibasique et phosphate de sodium monobasique) 30 mmol par 10 mL et sodium (phosphate de sodium dibasic et phosphate de sodium monobasique) 40 mmol par 10 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,phosphore (phosphate de sodium dibasique et phosphate de sodium monobasique) 30 mmol par 10 mL et sodium (phosphate de sodium dibasic et phosphate de sodium monobasique) 40 mmol par 10 mL solution injectable fiole
35083,2181746,SODIUM ACETATE-OMEGA (sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LTD,sodium (sodium acetate) 4 mmol per mL solution for injection 50 mL vial,NA,NA,Str - Unit,DPD Strength Review,SODIUM ACETATE-OMEGA (sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LTD,sodium (acétate de sodium) 4 mmol par mL solution injectable 50 mL fiole
65336,2241676,POTASSIUM CHLORIDE INJECTION (potassium (potassium chloride) 10 mmol per 100 mL solution for injection bag) BAXTER CORPORATION,potassium (potassium chloride) 10 mmol per 100 mL solution for injection bag,NA,NA,Str - Unit,DPD Strength Review,POTASSIUM CHLORIDE INJECTION (potassium (chlorure de potassium) 10 mmol par 100 mL solution injectable sac) BAXTER CORPORATION,potassium (chlorure de potassium) 10 mmol par 100 mL solution injectable sac
84760,2362597,POTASSIUM ACETATE INJECTION USP (potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial) OMEGA LABORATORIES LTD,potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial,NA,NA,Str - Unit,DPD Strength Review,POTASSIUM ACETATE INJECTION USP (potassium (acétate de potassium 4 mmol par mL solution injectable 50 mL fiole) OMEGA LABORATORIES LTD,potassium (acétate de potassium 4 mmol par mL solution injectable 50 mL fiole
91135,2426781,TEVA-VARENICLINE (varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet) TEVA CANADA LIMITED,varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet,Comb,NA,,,"TEVA-VARENICLINE (varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral) TEVA CANADA LIMITED","varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral"
96430,2474247,MARCAINE (bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection) SEPTODONT INC,bupivacaine hydrochloride 5 mg per mL and epinephrine bitartrate 0.009 mg per mL solution for injection 1.8 mL cartridge,,9013767,Str - Round,,"MARCAINE (chlorhydrate de bupivacaïne 5 mg par mL et bitartrate d'épinéphrine 0,009 mg par mL solution injectable 1,8 mL cartouche) SEPTODONT INC","chlorhydrate de bupivacaïne 5 mg par mL et bitartrate d'épinéphrine 0,009 mg par mL solution injectable 1,8 mL cartouche"
60248,2236954,BAND-AID BRAND ADHESIVE BANDAGES PLUS ANTIBIOTIC (bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g dressing) JOHNSON & JOHNSON INC,bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g dressing,NA,NA,Dose form,,BAND-AID BRAND ADHESIVE BANDAGES PLUS ANTIBIOTIC (bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g compresse) JOHNSON & JOHNSON INC,bacitracine (bacitracine de zinc) 500 unité par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g compresse
43361,2223406,INTRON A (interferon alfa-2b 10000000 unit per vial powder for solution for injection with diluent solution) MERCK CANADA INC,interferon alfa-2b 10000000 unit per vial powder for solution for injection with diluent solution,NA,NA,,,INTRON A (interféron alfa-2b 10000000 unité par fiole poudre pour solution injectable avec solution diluante) MERCK CANADA INC,interféron alfa-2b 10000000 unité par fiole poudre pour solution injectable avec solution diluante
50454,2231147,LIDODAN ENDOTRACHEAL NON-AEROSOL SPRAY (lidocaine (lidocaine hydrochloride) 10 mg per actuation endotracheopulmonary instillation) ODAN LABORATORIES LTD,lidocaine (lidocaine hydrochloride) 10 mg per actuation endotracheopulmonary instillation,NA,NA,Dose form & Str - Desc,,LIDODAN ENDOTRACHEAL NON-AEROSOL SPRAY (lidocaïne (chlorhydrate de lidocaïne) 10 mg par actionnement instillation endotrachéobronchique) ODAN LABORATORIES LTD,lidocaïne (chlorhydrate de lidocaïne) 10 mg par actionnement instillation endotrachéobronchique
14240,2003767,XYLOCAINE ENDOTRACHEAL (lidocaine (lidocaine hydrochloride) 10 mg per actuation endotracheopulmonary instillation) ASPEN PHARMACARE CANADA INC.,lidocaine (lidocaine hydrochloride) 10 mg per actuation endotracheopulmonary instillation,NA,NA,Dose form & Str - Desc,,XYLOCAINE ENDOTRACHEAL (lidocaïne (chlorhydrate de lidocaïne) 10 mg par actionnement instillation endotrachéobronchique) ASPEN PHARMACARE CANADA INC.,lidocaïne (chlorhydrate de lidocaïne) 10 mg par actionnement instillation endotrachéobronchique
50081,2147149,AFTER SUN SOOTHING SPRAY (lidocaine 0.5 % cutaneous spray) KINESYS PHARMACEUTICAL INC,lidocaine 0.5 % cutaneous spray,,9002314,,,"AFTER SUN SOOTHING SPRAY (lidocaïne 0,5 % vaporisation cutanée) KINESYS PHARMACEUTICAL INC","lidocaïne 0,5 % vaporisation cutanée"
68438,2244468,BAND-AID BRAND ANTISEPTIC WASH (lidocaine hydrochloride 2 % cutaneous solution) JOHNSON & JOHNSON INC,lidocaine hydrochloride 2 % cutaneous solution,NA,NA,,,BAND-AID BRAND ANTISEPTIC WASH (chlorhydrate de lidocaïne 2 % solution cutanée) JOHNSON & JOHNSON INC,chlorhydrate de lidocaïne 2 % solution cutanée
16823,1968823,LIDODAN VISCOUS 2% (lidocaine hydrochloride 2 % oromucosal/laryngopharyngeal solution) ODAN LABORATORIES LTD,lidocaine hydrochloride 2 % oromucosal/laryngopharyngeal solution,NA,NA,,,LIDODAN VISCOUS 2% (chlorhydrate de lidocaïne 2 % solution buccale/laryngopharyngée) ODAN LABORATORIES LTD,chlorhydrate de lidocaïne  2 % solution buccale/laryngopharyngée
95780,2469146,JELIDO (lidocaine hydrochloride 2 % mucosal gel) PENDOPHARM DIVISION OF PHARMASCIENCE INC,lidocaine hydrochloride 2 % mucosal gel,NA,NA,Dose form,,JELIDO (chlorhydrate de lidocaïne 2 % gel muqueux) PENDOPHARM DIVISION OF PHARMASCIENCE INC,chlorhydrate de lidocaïne 2 % gel muqueux
2935,0385484,XYLOCAINE JELLY 2% SINGLE USE SYRINGE (lidocaine hydrochloride 2 % mucosal gel) ASPEN PHARMACARE CANADA INC.,lidocaine hydrochloride 2 % mucosal gel,NA,NA,Dose form,,XYLOCAINE JELLY 2% (chlorhydrate de lidocaïne 2 % gel muqueux 10 mL seringue) ASPEN PHARMACARE CANADA INC.,chlorhydrate de lidocaïne 2 % gel muqueux 10 mL seringue
31563,2143879,LIDODAN JELLY 2% (lidocaine hydrochloride 2 % mucosal gel) ODAN LABORATORIES LTD,lidocaine hydrochloride 2 % mucosal gel,NA,NA,Dose form,,LIDODAN JELLY 2% (chlorhydrate de lidocaïne 2 % gel cutané) ODAN LABORATORIES LTD,chlorhydrate de lidocaïne 2 % gel cutané
212,0001694,XYLOCAINE JELLY 2% SINGLE USE TUBE (lidocaine hydrochloride 2 % mucosal gel) ASPEN PHARMACARE CANADA INC.,lidocaine hydrochloride 2 % mucosal gel,NA,NA,Dose form,,XYLOCAINE JELLY 2% (chlorhydrate de lidocaïne 2 % gel muqueux 30 mL tube) ASPEN PHARMACARE CANADA INC.,chlorhydrate de lidocaïne 2 % gel muqueux 30 mL tube
10977,0811874,PMS-LIDOCAINE VISCOUS 2% (lidocaine hydrochloride 2 % oromucosal/laryngopharyngeal solution) PHARMASCIENCE INC,lidocaine hydrochloride 2 % oromucosal/laryngopharyngeal solution,NA,NA,Dose form,,PMS-LIDOCAINE VISCOUS 2% (chlorhydrate de lidocaïne  2 % solution buccale/laryngopharyngée) PHARMASCIENCE INC,chlorhydrate de lidocaïne  2 % solution buccale/laryngopharyngée
1740,0038016,MANNITOL INJECTION USP (mannitol 20 % solution for injection 500 mL bag) ICU MEDICAL CANADA INC,mannitol 20 % solution for injection 500 mL bag,NA,NA,Str - Unit,,MANNITOL INJECTION USP (mannitol 20 % solution injectable 500 mL sac) ICU MEDICAL CANADA INC,mannitol 20 % solution injectable 500 mL sac
1181,0038024,MANNITOL INJECTION USP (mannitol 25 % solution for injection 50 mL vial) PFIZER CANADA ULC,mannitol 25 % solution for injection 50 mL vial,NA,NA,Str - Unit,,MANNITOL INJECTION USP (mannitol 25 % solution injectable 50 mL fiole) PFIZER CANADA ULC,mannitol 25 % solution injectable 50 mL fiole
10517,0060410,OSMITROL 10% INJ USP (mannitol 10 % solution for injection 1000 mL bag) BAXTER CORPORATION,mannitol 10 % solution for injection 1000 mL bag,NA,NA,Str - Unit,,OSMITROL 10% INJ USP (mannitol 10 % solution injectable 1000 mL sac) BAXTER CORPORATION,mannitol 10 % solution injectable 1000 mL sac
10516,0060437,OSMITROL 20% INJ USP (mannitol 20 % solution for injection 500 mL bag) BAXTER CORPORATION,mannitol 20 % solution for injection 500 mL bag,NA,NA,Str - Unit,,OSMITROL 20% INJ USP (mannitol 20 % solution injectable 500 mL sac) BAXTER CORPORATION,mannitol 20 % solution injectable 500 mL sac
9829,0799963,CYSTOSOL W 3% HEXITOLS (mannitol 5 mg per mL and sorbitol 25 mg per mL irrigation solution 3000 mL bag) BAXTER CORPORATION,mannitol 5 mg per mL and sorbitol 25 mg per mL irrigation solution 3000 mL bag,NA,NA,Str - Desc,,CYSTOSOL W 3% HEXITOLS (mannitol 5 mg par mL et sorbitol 25 mg par mL solution pour irrigation 3000 mL sac) BAXTER CORPORATION,mannitol 5 mg par mL et sorbitol 25 mg par mL solution pour irrigation 3000 mL sac
67055,2243176,MANNITOL INJECTION (mannitol 25 % solution for injection 50 mL vial) FRESENIUS KABI CANADA LTD,mannitol 25 % solution for injection 50 mL vial,NA,NA,Str - Unit,,MANNITOL INJECTION (mannitol 25 % solution injectable 50 mL fiole) FRESENIUS KABI CANADA LTD,mannitol 25 % solution injectable 50 mL fiole
