"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02296594","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02299038","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02307839","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02313936","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02314010","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02316110","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02316722","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02317362","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02317923","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02330458","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02353199","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02387824","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02390248","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02397110","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02399849","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02400375","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02434040","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02438046","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02439182","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02447126","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02447223","quetiapine (quetiapine fumarate) 200 mg oral tablet",9005467,"quetiapine",9001425
"02236951","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02284235","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02296551","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02298996","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02307804","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02313901","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02313995","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02316080","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02316692","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02317346","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02317893","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02330415","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02353164","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02387794","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02390205","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02397099","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02399822","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02400340","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02434024","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02438003","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02439158","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02447088","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02447193","quetiapine (quetiapine fumarate) 25 mg oral tablet",9005469,"quetiapine",9001425
"02244107","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02284286","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02296608","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02299046","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02307847","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02313944","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02314029","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02316129","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02316730","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02317370","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02317931","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02330466","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02353202","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02387832","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02390256","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02397129","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02399857","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02400383","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02434059","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02438054","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02439190","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02447134","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02447258","quetiapine (quetiapine fumarate) 300 mg oral tablet",9005470,"quetiapine",9001425
"02361892","quetiapine (quetiapine fumarate) 50 mg oral tablet",9005473,"quetiapine",9001425
"02321513","quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",9005466,"quetiapine",9001425
"02395452","quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",9005466,"quetiapine",9001425
"02407698","quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",9005466,"quetiapine",9001425
"02417367","quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",9005466,"quetiapine",9001425
"02417790","quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet",9005466,"quetiapine",9001425
"02300192","quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",9005468,"quetiapine",9001425
"02395460","quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",9005468,"quetiapine",9001425
"02407701","quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",9005468,"quetiapine",9001425
"02417375","quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",9005468,"quetiapine",9001425
"02417804","quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet",9005468,"quetiapine",9001425
"02300206","quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",9005471,"quetiapine",9001425
"02395479","quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",9005471,"quetiapine",9001425
"02407728","quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",9005471,"quetiapine",9001425
"02417383","quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",9005471,"quetiapine",9001425
"02417812","quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet",9005471,"quetiapine",9001425
"02300214","quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",9005472,"quetiapine",9001425
"02395487","quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",9005472,"quetiapine",9001425
"02407736","quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",9005472,"quetiapine",9001425
"02417391","quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",9005472,"quetiapine",9001425
"02417820","quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet",9005472,"quetiapine",9001425
"02300184","quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",9005474,"quetiapine",9001425
"02395444","quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",9005474,"quetiapine",9001425
"02407671","quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",9005474,"quetiapine",9001425
"02417359","quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",9005474,"quetiapine",9001425
"02417782","quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet",9005474,"quetiapine",9001425
"01947672","quinapril (quinapril hydrochloride) 10 mg oral tablet",9005479,"quinapril",9001427
"02248500","quinapril (quinapril hydrochloride) 10 mg oral tablet",9005479,"quinapril",9001427
"02290995","quinapril (quinapril hydrochloride) 10 mg oral tablet",9005479,"quinapril",9001427
"02340569","quinapril (quinapril hydrochloride) 10 mg oral tablet",9005479,"quinapril",9001427
"02415925","quinapril (quinapril hydrochloride) 10 mg oral tablet",9005479,"quinapril",9001427
"01947680","quinapril (quinapril hydrochloride) 20 mg oral tablet",9005480,"quinapril",9001427
"02248501","quinapril (quinapril hydrochloride) 20 mg oral tablet",9005480,"quinapril",9001427
"02291002","quinapril (quinapril hydrochloride) 20 mg oral tablet",9005480,"quinapril",9001427
"02340577","quinapril (quinapril hydrochloride) 20 mg oral tablet",9005480,"quinapril",9001427
"02415933","quinapril (quinapril hydrochloride) 20 mg oral tablet",9005480,"quinapril",9001427
"01947699","quinapril (quinapril hydrochloride) 40 mg oral tablet",9005481,"quinapril",9001427
"02248502","quinapril (quinapril hydrochloride) 40 mg oral tablet",9005481,"quinapril",9001427
"02291010","quinapril (quinapril hydrochloride) 40 mg oral tablet",9005481,"quinapril",9001427
"02340585","quinapril (quinapril hydrochloride) 40 mg oral tablet",9005481,"quinapril",9001427
"02415941","quinapril (quinapril hydrochloride) 40 mg oral tablet",9005481,"quinapril",9001427
"01947664","quinapril (quinapril hydrochloride) 5 mg oral tablet",9005482,"quinapril",9001427
"02248499","quinapril (quinapril hydrochloride) 5 mg oral tablet",9005482,"quinapril",9001427
"02290987","quinapril (quinapril hydrochloride) 5 mg oral tablet",9005482,"quinapril",9001427
"02340550","quinapril (quinapril hydrochloride) 5 mg oral tablet",9005482,"quinapril",9001427
"02415917","quinapril (quinapril hydrochloride) 5 mg oral tablet",9005482,"quinapril",9001427
"00695440","quinine sulfate 200 mg oral capsule",9005484,"quinine",9001429
"00021008","quinine sulfate 200 mg oral capsule",9005484,"quinine",9001429
"02254514","quinine sulfate 200 mg oral capsule",9005484,"quinine",9001429
"02311216","quinine sulfate 200 mg oral capsule",9005484,"quinine",9001429
"02445190","quinine sulfate 200 mg oral capsule",9005484,"quinine",9001429
"00021016","quinine sulfate 300 mg oral capsule",9005485,"quinine",9001429
"00695459","quinine sulfate 300 mg oral capsule",9005485,"quinine",9001429
"02254522","quinine sulfate 300 mg oral capsule",9005485,"quinine",9001429
"02311224","quinine sulfate 300 mg oral capsule",9005485,"quinine",9001429
"02445204","quinine sulfate 300 mg oral capsule",9005485,"quinine",9001429
"00695432","quinine sulfate 300 mg oral tablet",9005486,"quinine",9001429
"02243796","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02298074","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02310805","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02314177","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02315181","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02330083","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02345579","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02356511","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02385449","rabeprazole sodium 10 mg gastro-resistant tablet",9005487,"rabeprazole sodium",9001431
"02243797","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02298082","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02310813","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02314185","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02315203","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02320460","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02330091","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02345587","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02356538","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02385457","rabeprazole sodium 20 mg gastro-resistant tablet",9005489,"rabeprazole sodium",9001431
"02296632","rabeprazole sodium 10 mg prolonged release oral tablet",9005488,"rabeprazole sodium",9001431
"02408392","rabeprazole sodium 10 mg prolonged release oral tablet",9005488,"rabeprazole sodium",9001431
"02296640","rabeprazole sodium 20 mg prolonged release oral tablet",9005490,"rabeprazole sodium",9001431
"02408406","rabeprazole sodium 20 mg prolonged release oral tablet",9005490,"rabeprazole sodium",9001431
"02221829","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02251515","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02295369","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02295482","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02299372","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02301148","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02308363","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02308371","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02310023","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02310503","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02331101","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02387387","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02420457","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02438860","ramipril 1.25 mg oral capsule",9005499,"ramipril",9001434
"02221853","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02247919","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02247947","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02251582","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02255332","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02287943","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02287986","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02295512","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02301172","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02310104","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02310546","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02331144","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02374862","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02387417","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02411598","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02420481","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02421321","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02438895","ramipril 10 mg oral capsule",9005501,"ramipril",9001434
"02281112","ramipril 15 mg oral capsule",9005503,"ramipril",9001434
"02325381","ramipril 15 mg oral capsule",9005503,"ramipril",9001434
"02343932","ramipril 15 mg oral capsule",9005503,"ramipril",9001434
