"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"octinoxate 7.5 % and octisalate 4 % and oxybenzone 3.5 % cutaneous cream",FALSE,1,FALSE,2013-08-01,9005295,NA,NA
"guanfacine (guanfacine hydrochloride) 1 mg prolonged-release oral tablet",FALSE,1,FALSE,2013-08-06,9005296,NA,NA
"guanfacine (guanfacine hydrochloride) 2 mg prolonged-release oral tablet",FALSE,1,FALSE,2013-08-06,9005297,NA,NA
"guanfacine (guanfacine hydrochloride) 3 mg prolonged-release oral tablet",FALSE,1,FALSE,2013-08-06,9005298,NA,NA
"guanfacine (guanfacine hydrochloride) 4 mg prolonged-release oral tablet",FALSE,1,FALSE,2013-08-06,9005299,NA,NA
"avobenzone 2 % and octisalate 5 % and octocrylene 1.85 % spray (bag-on-valve)",FALSE,1,FALSE,2013-08-08,9005300,NA,NA
"avobenzone 3 % and homosalate 7.5 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 2 % spray (bag-on-valve)",FALSE,3,FALSE,2013-08-08,9005301,NA,NA
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel",FALSE,2,FALSE,2013-08-08,9005302,NA,NA
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % kit",FALSE,3,FALSE,2013-08-08,9005303,NA,NA
"vismodegib 150 mg oral capsule",FALSE,1,FALSE,2013-08-09,9005304,NA,NA
"darbepoetin alfa 25 mcg per mL solution for injection",FALSE,1,FALSE,2013-08-16,9005305,NA,NA
"avobenzone 3 % and homosalate 9 % and octisalate 4 % and octocrylene 2.7 % and oxybenzone 4 % cutaneous cream",FALSE,1,FALSE,2013-08-18,9005306,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 6 % spray (bag-on-valve)",FALSE,2,FALSE,2013-08-20,9005307,NA,NA
"avobenzone 3 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % cutaneous spray",FALSE,1,FALSE,2013-08-20,9005308,NA,NA
"benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel",FALSE,1,FALSE,2013-08-20,9005309,NA,NA
"lidocaine hydrochloride 1 % spray (bag-on-valve)",FALSE,1,FALSE,2013-08-20,9005310,NA,NA
"meningococcal polysaccharide antigen group a 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group c 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group w-135 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group y 5 mcg per 0.5 mL and tetanus toxoid 44 mcg per 0.5 mL kit",FALSE,1,FALSE,2013-08-22,9005311,NA,NA
"meningococcal polysaccharide antigen group a 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group c 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group w-135 5 mcg per 0.5 mL and meningococcal polysaccharide antigen group y 5 mcg per 0.5 mL and tetanus toxoid 44 mcg per 0.5 mL powder for solution for injection",FALSE,1,FALSE,2013-08-22,9005312,NA,NA
"dabrafenib (dabrafenib mesylate) 50 mg oral capsule",FALSE,1,FALSE,2013-08-28,9005313,NA,NA
"dabrafenib (dabrafenib mesylate) 75 mg oral capsule",FALSE,1,FALSE,2013-08-28,9005314,NA,NA
"octinoxate 7.4 % and zinc oxide 6.5 % lotion",FALSE,1,FALSE,2013-08-28,9005315,NA,NA
"trametinib 0.5 mg oral tablet",FALSE,1,FALSE,2013-08-28,9005316,NA,NA
"trametinib 2 mg oral tablet",FALSE,1,FALSE,2013-08-28,9005317,NA,NA
"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 2 % cutaneous cream",FALSE,2,FALSE,2013-09-01,9005318,NA,NA
"arsenic trioxide 1 mg per mL solution for injection",FALSE,1,FALSE,2013-09-09,9005319,NA,NA
"somatropin 20 mg per 2 mL solution for injection",FALSE,1,FALSE,2013-09-09,9005320,NA,NA
"somatropin 5 mg per 2 mL solution for injection",FALSE,1,FALSE,2013-09-09,9005321,NA,NA
"chlorhexidine gluconate 2 % and isopropyl alcohol 70 % medicated sponge",FALSE,1,FALSE,2013-09-11,9005322,NA,NA
"octinoxate 2.4 % and titanium dioxide 2.3 % cutaneous cream",FALSE,1,FALSE,2013-09-12,9005323,NA,NA
"aclidinium bromide 400 mcg per actuation inhalation powder",FALSE,1,FALSE,2013-09-13,9005324,NA,NA
"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 2 % and oxybenzone 1 % cutaneous cream",FALSE,1,FALSE,2013-09-16,9005325,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % lotion",FALSE,1,FALSE,2013-09-16,9005326,NA,NA
"somatropin 0.6 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005327,NA,NA
"somatropin 0.8 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005328,NA,NA
"somatropin 12 mg per pen powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005329,NA,NA
"somatropin 1.2 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005330,NA,NA
"somatropin 1.4 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005331,NA,NA
"somatropin 1.6 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005332,NA,NA
"somatropin 1.8 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005333,NA,NA
"somatropin 1 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005334,NA,NA
"somatropin 2 mg powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005335,NA,NA
"somatropin 5.3 mg per pen powder for solution for injection",FALSE,1,FALSE,2013-09-18,9005336,NA,NA
"gemcitabine (gemcitabine hydrochloride) 40 mg per mL solution for injection",FALSE,1,FALSE,2013-09-24,9005337,NA,NA
"riociguat 0.5 mg oral tablet",FALSE,1,FALSE,2013-09-25,9005338,NA,NA
"riociguat 1.5 mg oral tablet",FALSE,1,FALSE,2013-09-25,9005339,NA,NA
"riociguat 1 mg oral tablet",FALSE,1,FALSE,2013-09-25,9005340,NA,NA
"riociguat 2.5 mg oral tablet",FALSE,1,FALSE,2013-09-25,9005341,NA,NA
"riociguat 2 mg oral tablet",FALSE,1,FALSE,2013-09-25,9005342,NA,NA
"sodium bicarbonate 720 g per cartridge powder for concentrate for solution for haemodialysis",FALSE,1,FALSE,2013-09-26,9005343,NA,NA
"avobenzone 3 % and homosalate 9.5 % and octisalate 4.75 % and octocrylene 2.8 % and oxybenzone 6 % lotion",FALSE,2,FALSE,2013-09-27,9005344,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % cutaneous cream",FALSE,1,FALSE,2013-09-30,9005345,NA,NA
"octinoxate 4.9 % and titanium dioxide 1.9 % cutaneous cream",FALSE,1,FALSE,2013-09-30,9005346,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 1 % cutaneous cream",FALSE,1,FALSE,2013-10-01,9005347,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and oxybenzone 1 % lotion",FALSE,1,FALSE,2013-10-01,9005348,NA,NA
"octinoxate 4.1 % and titanium dioxide 1.4 % and zinc oxide 1.5 % cutaneous cream",FALSE,1,FALSE,2013-10-01,9005349,NA,NA
"octinoxate 7.5 % and octisalate 4.4 % and titanium dioxide 3.5 % and zinc oxide 2.2 % cutaneous cream",FALSE,1,FALSE,2013-10-01,9005350,NA,NA
"golimumab 100 mg per 1 mL solution for injection",FALSE,2,FALSE,2013-10-03,9005351,NA,NA
"trastuzumab emtansine 20 mg per mL powder for solution for injection",FALSE,1,FALSE,2013-10-09,9005352,NA,NA
"acetaminophen 325 mg per 4.7 g and pheniramine maleate 20 mg per 4.7 g and phenylephrine hydrochloride 10 mg per 4.7 g powder for oral solution",FALSE,1,FALSE,2013-10-10,9005353,NA,NA
"acetaminophen 650 mg per 5 g and pheniramine maleate 20 mg per 5 g and phenylephrine hydrochloride 10 mg per 5 g powder for oral solution",FALSE,1,FALSE,2013-10-10,9005354,NA,NA
"triptorelin (triptorelin pamoate) 22.5 mg per vial powder for prolonged-release suspension for injection",FALSE,1,FALSE,2013-10-16,9005355,NA,NA
"sodium bicarbonate 1250 g per cartridge powder for concentrate for solution for haemodialysis",FALSE,1,FALSE,2013-10-22,9005356,NA,NA
"octinoxate 7.5 % and titanium dioxide 7.1 % cutaneous emulsion",FALSE,1,FALSE,2013-10-29,9005357,NA,NA
"levonorgestrel 13.5 mg intrauterine delivery system",FALSE,1,FALSE,2013-10-30,9005358,NA,NA
"darbepoetin alfa 500 mcg per mL solution for injection",FALSE,4,FALSE,2013-11-04,9005359,NA,NA
"rifaximin 550 mg oral tablet",FALSE,1,FALSE,2013-11-07,9005360,NA,NA
"dolutegravir (dolutegravir sodium) 50 mg oral tablet",FALSE,1,FALSE,2013-11-08,9005361,NA,NA
"acetaminophen 325 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet",FALSE,1,FALSE,2013-11-12,9005362,NA,NA
"calcium chloride 4.63 g per l and dextrose 23.1 g per l and magnesium chloride 2.13 g per l and potassium chloride 3.14 g per l and sodium chloride 116.6 g per l and sodium lactate 176.5 g per l solution for haemodialysis",FALSE,1,TRUE,2013-11-13,9005363,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % cutaneous liquid",FALSE,1,FALSE,2013-11-15,9005364,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % kit",FALSE,1,FALSE,2013-11-15,9005365,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % lotion",FALSE,1,FALSE,2013-11-15,9005366,NA,NA
"teriflunomide 14 mg oral tablet",FALSE,1,FALSE,2013-11-15,9005367,NA,NA
"ocriplasmin 2.5 mg per mL solution for injection",FALSE,1,FALSE,2013-11-20,9005368,NA,NA
"coagulation factor ii (human) 1600 unit and coagulation factor ix (human) 1240 unit and coagulation factor vii (human) 1000 unit and coagulation factor x (human) 2040 unit and protein c 1640 unit and protein s 1360 unit powder for solution for injection",FALSE,1,TRUE,2013-11-21,9005369,NA,NA
"simeprevir (simeprevir sodium) 150 mg oral capsule",FALSE,1,FALSE,2013-11-25,9005370,NA,NA
"pasireotide (pasireotide diaspartate) 0.3 mg per mL solution for injection",FALSE,1,FALSE,2013-11-26,9005371,NA,NA
"pasireotide (pasireotide diaspartate) 0.6 mg per mL solution for injection",FALSE,1,FALSE,2013-11-26,9005372,NA,NA
"pasireotide (pasireotide diaspartate) 0.9 mg per mL solution for injection",FALSE,1,FALSE,2013-11-28,9005373,NA,NA
"fluticasone furoate 100 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",FALSE,1,FALSE,2013-11-29,9005374,NA,NA
"avobenzone 3 % and octisalate 5 % and octocrylene 5 % cutaneous cream",FALSE,1,FALSE,2013-12-09,9005375,NA,NA
"bacitracin 500 unit per g and polymyxin b sulfate 10000 unit per g cutaneous ointment",FALSE,1,FALSE,2013-12-09,9005376,NA,NA
"methoxsalen 20 mcg per mL NA",FALSE,1,FALSE,2013-12-09,9005377,NA,NA
"darbepoetin alfa 100 mcg per mL solution for injection",FALSE,3,FALSE,2013-12-11,9005378,NA,NA
"avobenzone 1.9 % and octocrylene 9.4 % lotion",FALSE,1,FALSE,2013-12-12,9005379,NA,NA
"golimumab 50 mg per 4 mL solution for injection",FALSE,1,FALSE,2013-12-12,9005380,NA,NA
"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous cream",FALSE,2,FALSE,2013-12-16,9005381,NA,NA
"rotigotine 1 mg per 24 hour transdermal patch",FALSE,1,FALSE,2013-12-19,9005382,NA,NA
"rotigotine 3 mg per 24 hour transdermal patch",FALSE,1,FALSE,2013-12-19,9005383,NA,NA
"amylase 30000 unit and lipase 6000 unit and protease 19000 unit oral capsule",FALSE,1,FALSE,2013-12-20,9005384,NA,NA
"calcium chloride 4.63 g per l and dextrose 23.1 g per l and magnesium chloride 2.13 g per l and potassium chloride 1.57 g per l and sodium chloride 116.6 g per l and sodium lactate 176.5 g per l solution for haemodialysis",FALSE,3,TRUE,2013-12-20,9005385,NA,NA
"aflibercept 40 mg per mL solution for injection",FALSE,1,FALSE,2013-12-23,9005386,NA,NA
"avobenzone 3 % and homosalate 5 % and octisalate 5 % and octocrylene 2.7 % cutaneous cream",FALSE,1,FALSE,2014-01-01,9005387,NA,NA
"galsulfase 1 mg per mL solution for injection",FALSE,1,FALSE,2014-01-01,9005388,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % and oxybenzone 3 % lotion",FALSE,1,FALSE,2014-01-06,9005389,NA,NA
"sofosbuvir 400 mg oral tablet",FALSE,1,FALSE,2014-01-06,9005390,NA,NA
"avobenzone 2.5 % and bemotrizinol 0.5 % and octisalate 5 % and octocrylene 5 % cutaneous stick",FALSE,1,FALSE,2014-01-13,9005391,NA,NA
"avobenzone 2.5 % and homosalate 5 % and octisalate 4 % and octocrylene 3 % and oxybenzone 4 % lotion",FALSE,2,FALSE,2014-01-13,9005392,NA,NA
"avobenzone 2.7 % and homosalate 4 % and octisalate 4.5 % and octocrylene 6 % and oxybenzone 4.5 % lotion",FALSE,1,FALSE,2014-01-13,9005393,NA,NA
"octinoxate 4 % and titanium dioxide 1.26 % lotion",FALSE,1,FALSE,2014-01-13,9005394,NA,NA
"magnesium hydroxide 200 mg and simethicone 25 mg and NA 200 mg chewable tablet",FALSE,1,FALSE,2014-01-14,9005395,NA,NA
"standardized timothy grass pollen 2800 unit orodispersible tablet",FALSE,1,FALSE,2014-01-14,9005396,NA,NA
"macitentan 10 mg oral tablet",FALSE,1,FALSE,2014-01-15,9005397,NA,NA
"cytarabine 20 mg per mL solution for injection",FALSE,1,FALSE,2014-01-16,9005398,NA,NA
"homosalate 7 % and octinoxate 7 % and octocrylene 2 % and oxybenzone 4.7 % and titanium dioxide 2.15 % cutaneous cream",FALSE,1,FALSE,2014-01-16,9005399,NA,NA
"tolnaftate 1 % cutaneous solution",FALSE,1,FALSE,2014-01-16,9005400,NA,NA
"afatinib (afatinib dimaleate) 20 mg oral tablet",FALSE,1,FALSE,2014-01-17,9005402,NA,NA
"afatinib (afatinib dimaleate) 30 mg oral tablet",FALSE,1,FALSE,2014-01-17,9005403,NA,NA
"afatinib (afatinib dimaleate) 40 mg oral tablet",FALSE,1,FALSE,2014-01-17,9005404,NA,NA
"cetylpyridinium chloride 0.075 % and sodium fluoride 0.05 % gargle/mouthwash",FALSE,1,FALSE,2014-01-20,9005405,NA,NA
"cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection",FALSE,3,FALSE,2014-01-20,9005406,NA,NA
"homosalate 10 % and meradimate 5 % and octinoxate 5 % and octocrylene 2 % and zinc oxide 6.3 % lotion",FALSE,1,FALSE,2014-01-22,9005407,NA,NA
"octinoxate 4 % and titanium dioxide 5.2 % cutaneous cream",FALSE,1,FALSE,2014-01-22,9005408,NA,NA
"octinoxate 3.75 % and oxybenzone 1 % and titanium dioxide 3.55 % cutaneous cream",FALSE,1,FALSE,2014-01-24,9005409,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.8 % and oxybenzone 6 % lotion",FALSE,2,FALSE,2014-01-27,9005410,NA,NA
"darbepoetin alfa 200 mcg per mL solution for injection",FALSE,4,FALSE,2014-01-27,9005411,NA,NA
"avobenzone 2.7 % and homosalate 9 % and octisalate 4.5 % lotion",FALSE,1,FALSE,2014-01-28,9005412,NA,NA
"alemtuzumab 12 mg per 1.2 mL solution for injection",FALSE,1,FALSE,2014-01-29,9005413,NA,NA
"dextrose (dextrose monohydrate) 50 mg per mL solution for injection",FALSE,1,FALSE,2014-01-29,9005414,NA,NA
"ensulizole 2 % and octinoxate 7.5 % and octisalate 4.5 % and titanium dioxide 2.38 % and zinc oxide 4.85 % lotion",FALSE,1,FALSE,2014-01-31,9005415,NA,NA
"avobenzone 2.5 % and homosalate 5 % and octocrylene 4 % lotion",FALSE,1,FALSE,2014-02-01,9005416,NA,NA
"avobenzone 2.5 % and octinoxate 5.9 % and octocrylene 2 % cutaneous cream",FALSE,1,FALSE,2014-02-01,9005417,NA,NA
"avobenzone 2.7 % and homosalate 8 % and octisalate 4.5 % and octocrylene 5 % lotion",FALSE,2,FALSE,2014-02-01,9005418,NA,NA
"avobenzone 2 % and homosalate 5.5 % and octisalate 4.5 % and octocrylene 4 % lotion",FALSE,3,FALSE,2014-02-01,9005419,NA,NA
"avobenzone 3 % and homosalate 8 % and octocrylene 4 % lotion",FALSE,1,FALSE,2014-02-01,9005420,NA,NA
"octinoxate 7.5 % and octisalate 4 % and oxybenzone 2.5 % and titanium dioxide 1.1 % and zinc oxide 3.3 % cutaneous cream",FALSE,2,FALSE,2014-02-01,9005421,NA,NA
"dimethyl fumarate 240 mg gastro-resistant capsule",FALSE,1,FALSE,2014-02-04,9005422,NA,NA
"lidocaine hydrochloride 2 % cutaneous cream",FALSE,1,FALSE,2014-02-04,9005423,NA,NA
"romidepsin 10 mg per vial NA",FALSE,1,FALSE,2014-02-05,9005424,NA,NA
"romidepsin 10 mg per vial powder for solution for injection",FALSE,1,FALSE,2014-02-05,9005425,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 5 % spray (bag-on-valve)",FALSE,2,FALSE,2014-02-07,9005426,NA,NA
"avobenzone 3 % and homosalate 13 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 6 % spray (bag-on-valve)",FALSE,1,FALSE,2014-02-07,9005427,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 4 % and oxybenzone 4 % spray (bag-on-valve)",FALSE,1,FALSE,2014-02-12,9005428,NA,NA
"avobenzone 3 % and octisalate 5 % and octocrylene 3 % cutaneous cream",FALSE,1,FALSE,2014-02-15,9005429,NA,NA
"homosalate 5 % and octinoxate 6.5 % and oxybenzone 1.2 % cutaneous cream",FALSE,1,FALSE,2014-02-16,9005430,NA,NA
"NA 0.05 % ophthalmic drops",FALSE,1,FALSE,2014-02-19,9005431,NA,NA
"avobenzone 3 % and homosalate 5 % and octocrylene 2.7 % lotion",FALSE,1,FALSE,2014-02-20,9005432,NA,NA
"chlorhexidine gluconate 2 % medicated sponge",FALSE,1,FALSE,2014-02-20,9005433,NA,NA
"lidocaine hydrochloride 4 % cutaneous solution",FALSE,1,FALSE,2014-02-20,9005434,NA,NA
"avobenzone 3 % and drometrizole trisiloxane 0.5 % and homosalate 10 % and octisalate 5 % and octocrylene 4 % and terephthalylidene dicamphor sulfonic acid 0.5 % lotion",FALSE,1,TRUE,2014-02-24,9005435,NA,NA
"avobenzone 3 % and drometrizole trisiloxane 2.5 % and homosalate 10 % and octisalate 5 % and octocrylene 5.5 % and terephthalylidene dicamphor sulfonic acid 0.5 % cutaneous cream",FALSE,1,TRUE,2014-02-24,9005436,NA,NA
"pomalidomide 1 mg oral capsule",FALSE,1,FALSE,2014-02-24,9005437,NA,NA
"pomalidomide 2 mg oral capsule",FALSE,1,FALSE,2014-02-24,9005438,NA,NA
"pomalidomide 3 mg oral capsule",FALSE,1,FALSE,2014-02-24,9005439,NA,NA
"pomalidomide 4 mg oral capsule",FALSE,1,FALSE,2014-02-24,9005440,NA,NA
"outer membrane vesicles (neisseria meningitidis group b nz98/254 strain) 25 mcg per 0.5 mL and recombinant neisseria meningitidis group b fhbp fusion protein 50 mcg per 0.5 mL and recombinant neisseria meningitidis group b nada protein 50 mcg per 0.5 mL and recombinant neisseria meningitidis group b nhba fusion protein 50 mcg per 0.5 mL suspension for injection",FALSE,1,FALSE,2014-02-26,9005441,NA,NA
"avobenzone 2.96 % and homosalate 8.78 % and octisalate 4.88 % and octocrylene 5.92 % cutaneous spray",FALSE,1,FALSE,2014-03-01,9005442,NA,NA
"avobenzone 3 % and homosalate 10.72 % and octisalate 3.21 % and octocrylene 6 % and oxybenzone 3.86 % cutaneous spray",FALSE,1,FALSE,2014-03-01,9005443,NA,NA
"avobenzone 2 % and ensulizole 1 % and octisalate 4 % and octocrylene 2 % cutaneous cream",FALSE,2,FALSE,2014-03-02,9005444,NA,NA
"avobenzone 1 % and octocrylene 0.85 % and oxybenzone 0.5 % cutaneous gel",FALSE,1,FALSE,2014-03-03,9005445,NA,NA
"avobenzone 2.9 % and homosalate 12 % and octocrylene 2.7 % lotion",FALSE,1,FALSE,2014-03-03,9005446,NA,NA
"avobenzone 2 % and octisalate 5 % and octocrylene 1.85 % lotion",FALSE,1,FALSE,2014-03-03,9005447,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % lotion",FALSE,3,FALSE,2014-03-03,9005448,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % cutaneous foam",FALSE,1,FALSE,2014-03-03,9005449,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % lotion",FALSE,1,FALSE,2014-03-03,9005450,NA,NA
"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.8 % cutaneous cream",FALSE,1,FALSE,2014-03-03,9005451,NA,NA
"avobenzone 3 % and homosalate 7.5 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 2 % lotion",FALSE,3,FALSE,2014-03-03,9005452,NA,NA
"diphenhydramine hydrochloride 12.5 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",FALSE,1,FALSE,2014-03-03,9005453,NA,NA
"insulin biosynthetic human br 100 unit per mL solution for injection",FALSE,1,FALSE,2014-03-03,9005454,NA,NA
"octinoxate 5.5 % and titanium dioxide 4.7 % cutaneous cream",FALSE,1,FALSE,2014-03-03,9005455,NA,NA
"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 9 % and oxybenzone 6 % spray (bag-on-valve)",FALSE,1,FALSE,2014-03-05,9005456,NA,NA
"avobenzone 3 % and homosalate 12 % and octinoxate 5 % and octisalate 5 % and octocrylene 5 % and oxybenzone 6 % spray (bag-on-valve)",FALSE,3,TRUE,2014-03-05,9005457,NA,NA
"avobenzone 3 % and homosalate 2.4 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 7.5 % and oxybenzone 4 % spray (bag-on-valve)",FALSE,1,TRUE,2014-03-05,9005458,NA,NA
"avobenzone 3 % and octinoxate 2.5 % and octisalate 2 % and octocrylene 5 % and oxybenzone 1.5 % spray (bag-on-valve)",FALSE,1,FALSE,2014-03-05,9005459,NA,NA
"glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg inhalation powder capsule",FALSE,1,FALSE,2014-03-05,9005460,NA,NA
"glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg NA",FALSE,1,FALSE,2014-03-05,9005461,NA,NA
"petrolatum 95.7 % cutaneous ointment",FALSE,1,FALSE,2014-03-06,9005462,NA,NA
"avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)",FALSE,3,FALSE,2014-03-11,9005463,NA,NA
"avobenzone 3 % and octinoxate 4 % lotion",FALSE,5,FALSE,2014-03-11,9005464,NA,NA
"darbepoetin alfa 40 mcg per mL solution for injection",FALSE,1,FALSE,2014-03-12,9005465,NA,NA
"vitamin b12 1000 mcg per mL solution for injection",FALSE,2,FALSE,2014-03-12,9005466,NA,NA
"lurasidone hydrochloride 60 mg oral tablet",FALSE,1,FALSE,2014-03-14,9005467,NA,NA
"umeclidinium (umeclidinium bromide) 62.5 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",FALSE,1,FALSE,2014-03-14,9005468,NA,NA
"white petrolatum 72 % and zinc oxide 15 % cutaneous ointment",FALSE,1,FALSE,2014-03-14,9005469,NA,NA
"octinoxate 7 % and octisalate 3 % and titanium dioxide 6.6 % cutaneous cream",FALSE,1,FALSE,2014-03-17,9005470,NA,NA
