mp_code,mp_fr_description,ntp_code,ntp_fr_description,tm_code,tm_fr_description
"02443333","CAVILON MOISTURE BARRIER OINTMENT (diméthicone 10 % et pétrolatum blanc 68,4 % pommade cutanée) 3M CANADA COMPANY","9005847","diméthicone 10 % et pétrolatum blanc 68,4 % pommade cutanée","8001751","diméthicone et pétrolatum blanc"
"02409534","VICKS DAYQUIL COMPLETE COLD & FLU LIQUID (acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et guaïfénésine 400 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale) PROCTER & GAMBLE INC","9013852","acétaminophène 650 mg par 30 mL et bromhydrate de dextrométhorphane 20 mg par 30 mL et guaïfénésine 400 mg par 30 mL et chlorhydrate de phényléphrine 10 mg par 30 mL solution orale","8001332","acétaminophène et dextrométhorphane et guaïfénésine et phényléphrine"
"02428342","AURO-GABAPENTIN TABLETS (gabapentine 800 mg comprimé oral) AURO PHARMA INC","9000892","gabapentine 800 mg comprimé oral","8000200","gabapentine"
"02440202","NAT-LEVETIRACETAM (lévétiracétam 250 mg comprimé oral) NATCO PHARMA (CANADA) INC","9001035","lévétiracétam 250 mg comprimé oral","8000328","lévétiracétam"
"02456478","RUPALL (rupatadine (fumarate de rupatadine) 1 mg par mL solution orale) MEDEXUS PHARMACEUTICALS INC","9006112","rupatadine (fumarate de rupatadine) 1 mg par mL solution orale","8001522","rupatadine"
"02365154","TOBI PODHALER (tobramycine 28 mg poudre pour inhalation en capsule) BGP PHARMA ULC","9004870","tobramycine 28 mg poudre pour inhalation en capsule","8000827","tobramycine"
"02304112","WET ONES (chlorure de benzéthonium 0,3 % lingette) EDGEWELL PERSONAL CARE CANADA, ULC","9004407","chlorure de benzéthonium 0,3 % lingette","8001579","benzéthonium"
"02458780","CCP-ZOLMITRIPTAN (zolmitriptan 2,5 mg comprimé oral) CELLCHEM PHARMACEUTICALS INC.","9003315","zolmitriptan 2,5 mg comprimé oral","8001105","zolmitriptan"
"00667102","PMS-FLURAZEPAM CAP 15MG (chlorhydrate de flurazépam 15 mg capsule orale) PHARMASCIENCE INC","9000168","chlorhydrate de flurazépam 15 mg capsule orale","8000091","flurazépam"
"02155907","ADALAT XL - SRT 30MG (nifédipine 30 mg comprimé oral à libération prolongée) BAYER INC","9000435","nifédipine 30 mg comprimé oral à libération prolongée","8000123","nifédipine"
"02429969","TRAMADOL / ACETAMINOPHEN (acétaminophène 325 mg et chlorhydrate de tramadol 37,5 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","9001121","acétaminophène 325 mg et chlorhydrate de tramadol 37,5 mg comprimé oral","8000349","acétaminophène et tramadol"
"02325047","CITALOPRAM-10 (citalopram (bromhydrate de citalopram) 10 mg comprimé oral) PRO DOC LIMITEE","9001126","citalopram (bromhydrate de citalopram) 10 mg comprimé oral","8000267","citalopram"
"02405555","PREGABALIN (prégabaline 75 mg capsule orale) SANIS HEALTH INC","9001119","prégabaline 75 mg capsule orale","8000348","prégabaline"
"02311224","PRO-QUININE - 300 (sulfate de quinine 300 mg capsule orale) PRO DOC LIMITEE","9000040","sulfate de quinine 300 mg capsule orale","8000029","sulfate de quinine"
"02417197","NESINA (alogliptine (benzoate d'alogliptine) 12,5 mg comprimé oral) TAKEDA CANADA INC","9005508","alogliptine (benzoate d'alogliptine) 12,5 mg comprimé oral","8001072","alogliptine"
"00830267","DOCUSATE SODIUM CAP 100MG USP (docusate sodique 100 mg capsule orale) LABORATOIRES TRIANON INC.","9002047","docusate sodique 100 mg capsule orale","8001045","docusate"
"02299615","APO-DORZO-TIMOP (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) APOTEX INC","9000850","dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","8000272","dorzolamide et timolol"
"02431491","SOLUPREP AQ WIPE (gluconate de chlorhexidine 2 % lingette) 3M CANADA COMPANY","9004128","gluconate de chlorhexidine 2 % lingette","8000809","chlorhexidine"
"02231664","DOM-DICLOFENAC-SR (diclofénac sodique 75 mg comprimé oral à libération prolongée) DOMINION PHARMACAL","9000317","diclofénac sodique 75 mg comprimé oral à libération prolongée","8000082","diclofénac"
"02417731","PMS-SOLIFENACIN (succinate de solifénacine 10 mg comprimé oral) PHARMASCIENCE INC","9001159","succinate de solifénacine 10 mg comprimé oral","8000360","solifénacine"
"02332752","RASILEZ HCT (aliskirène (fumarate d'aliskirène) 300 mg et hydrochlorothiazide 25 mg comprimé oral) NODEN PHARMA DAC","9004604","aliskirène (fumarate d'aliskirène) 300 mg et hydrochlorothiazide 25 mg comprimé oral","8000975","aliskirène et hydrochlorothiazide"
"02257238","LINESSA 28 (désogestrel 100 mcg et estradiol 25 mcg comprimé oral avec désogestrel 125 mcg et estradiol 25 mcg comprimé oral avec désogestrel 150 mcg et éthinylestradiol 25 mcg comprimé oral avec lactose comprimé oral) ASPEN PHARMACARE CANADA INC.","9008749","désogestrel 100 mcg et estradiol 25 mcg comprimé oral avec désogestrel 125 mcg et estradiol 25 mcg comprimé oral avec désogestrel 150 mcg et éthinylestradiol 25 mcg comprimé oral avec lactose comprimé oral","8000179","désogestrel et éthinylestradiol"
"02284391","SANDOZ AMLODIPINE (amlodipine (bésylate d'amlodipine) 10 mg comprimé oral) SANDOZ CANADA INCORPORATED","9000398","amlodipine (bésylate d'amlodipine) 10 mg comprimé oral","8000153","amlodipine"
"02357380","ULORIC (fébuxostat 80 mg comprimé oral) TAKEDA CANADA INC","9004776","fébuxostat 80 mg comprimé oral","8001652","fébuxostat"
"00646059","HYDROXYZINE (chlorhydrate d'hydroxyzine 10 mg capsule orale) AA PHARMA INC","9000254","chlorhydrate d'hydroxyzine 10 mg capsule orale","8000009","hydroxyzine"
"02313693","JAMP-ONDANSETRON (ondansétron (chlorhydrate d'ondansétron) 8 mg comprimé oral) JAMP PHARMA CORPORATION","9004409","ondansétron (chlorhydrate d'ondansétron) 8 mg comprimé oral","8001106","ondansétron"
"02445425","PRIVA-ROSUVASTATIN (rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral) PHARMAPAR INC","9001015","rosuvastatine (rosuvastatine calcique) 10 mg comprimé oral","8000322","rosuvastatine"
"02393441","ACH-FLUOXETINE (fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale) ACCORD HEALTHCARE INC","9000469","fluoxétine (chlorhydrate de fluoxétine) 10 mg capsule orale","8000128","fluoxétine"
"02064472","SALAZOPYRIN EN-TABS 500 MG (sulfasalazine 500 mg comprimé gastrorésistant) PFIZER CANADA ULC","9002033","sulfasalazine 500 mg comprimé gastrorésistant","8001528","sulfasalazine"
"02230243","PMS-AMOXICILLIN (amoxicilline (trihydrate d'amoxicilline) 250 mg capsule orale) PHARMASCIENCE INC","9007158","amoxicilline 250 mg capsule orale","8000073","amoxicilline"
"00489867","DORMIPHEN EXTRA-FORT CAPSULE (chlorhydrate de diphenhydramine 50 mg capsule orale) LABORATOIRE LALCO INC.","9001882","chlorhydrate de diphenhydramine 50 mg capsule orale","8001187","diphenhydramine"
"02238594","MUSE (alprostadil 500 mcg bâton pour usage urétral) PALADIN LABS INC.","9003312","alprostadil 500 mcg bâton pour usage urétral","8001431","alprostadil"
"00637416","ERYTHRO-ES (érythromycine (éthylsuccinate d'érythromycine) 600 mg comprimé oral) AA PHARMA INC","9000247","érythromycine (éthylsuccinate d'érythromycine) 600 mg comprimé oral","8000037","érythromycine"
"02264722","ENTERIC COATED A.S.A (acide acétylsalicylique 650 mg comprimé gastrorésistant) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9001623","acide acétylsalicylique 650 mg comprimé gastrorésistant","8000795","acide acétylsalicylique"
"02482363","AURO-AZITHROMYCIN (azithromycine (dihydrate d'azithromycine) 100 mg par 5 mL suspension orale) AURO PHARMA INC","9006250","azithromycine 100 mg par 5 mL suspension orale","8000224","azithromycine"
"02386097","SERTRALINE (sertraline (chlorhydrate de sertraline) 100 mg capsule orale) SIVEM PHARMACEUTICALS ULC","9000445","sertraline (chlorhydrate de sertraline) 100 mg capsule orale","8000171","sertraline"
"02229814","MYLAN-ALPRAZOLAM (alprazolam 2 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","9000455","alprazolam 2 mg comprimé oral","8000088","alprazolam"
"02240606","PMS-ZOPICLONE (zopiclone 7,5 mg comprimé oral) PHARMASCIENCE INC","9000370","zopiclone 7,5 mg comprimé oral","8000143","zopiclone"
"02389673","MINT-LOSARTAN/HCTZ DS (hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral) MINT PHARMACEUTICALS INC","9000878","hydrochlorothiazide 25 mg et losartan potassique 100 mg comprimé oral","8000229","hydrochlorothiazide et losartan"
"02328232","PEGALAX (polyéthylèneglycol 3350 100 % poudre pour solution orale) ARALEZ PHARMACEUTICALS CANADA INC","9004589","polyéthylèneglycol 3350 100 % poudre pour solution orale","8002072","polyéthylèneglycol 3350"
"02467291","M-PREGABALIN (prégabaline 25 mg capsule orale) MANTRA PHARMA INC","9001116","prégabaline 25 mg capsule orale","8000348","prégabaline"
"02421267","MAR-OLANZAPINE (olanzapine 10 mg comprimé oral) MARCAN PHARMACEUTICALS INC","9000669","olanzapine 10 mg comprimé oral","8000226","olanzapine"
"00577790","PDP-ISONIAZID (isoniazide 100 mg comprimé oral) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9001689","isoniazide 100 mg comprimé oral","8001395","isoniazide"
"02225905","ZOLADEX LA (goséréline (acétate de goséréline) 10,8 mg implant) TERSERA THERAPEUTICS LLC","9002907","goséréline (acétate de goséréline) 10,8 mg implant","8001792","goséréline"
"02240910","APO-CETIRIZINE (chlorhydrate de cétirizine 5 mg comprimé oral) APOTEX INC","9000708","chlorhydrate de cétirizine 5 mg comprimé oral","8000237","cétirizine"
"00587273","PMS-BISACODYL (bisacodyl 5 mg comprimé oral) PHARMASCIENCE INC","9002344","bisacodyl 5 mg comprimé oral","8000800","bisacodyl"
"02330970","JAMP-PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) JAMP PHARMA CORPORATION","9000647","pravastatine sodique 40 mg comprimé oral","8000141","pravastatine"
"02485427","IDHIFA (énasidénib (mésylate d'énasidénib) 50 mg comprimé oral) CELGENE INC","9013959","énasidénib (mésylate d'énasidénib) 50 mg comprimé oral","8002257","énasidénib"
"02490528","GAVISCON NAUSEA (dimenhydrinate 50 mg comprimé oral) MEDTECH PRODUCTS INC","9001628","dimenhydrinate 50 mg comprimé oral","8001375","dimenhydrinate"
"00010340","ENTROPHEN ECT 650MG (acide acétylsalicylique 650 mg comprimé gastrorésistant) PENDOPHARM DIVISION OF PHARMASCIENCE INC","9001623","acide acétylsalicylique 650 mg comprimé gastrorésistant","8000795","acide acétylsalicylique"
"02408740","DESLORATADINE ALLERGY CONTROL (desloratadine 5 mg comprimé oral) DOMINION PHARMACAL","9003690","desloratadine 5 mg comprimé oral","8001366","desloratadine"
"02393255","ACT TELMISARTAN (telmisartan 80 mg comprimé oral) ACTAVIS PHARMA COMPANY","9000867","telmisartan 80 mg comprimé oral","8000277","telmisartan"
"02156091","NORITATE (métronidazole 1 % crème cutanée) BAUSCH HEALTH, CANADA INC.","9000616","métronidazole 1 % crème cutanée","8000038","métronidazole"
"02293803","BENEFIX (nonacog alfa 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue) PFIZER CANADA ULC","9014120","nonacog alfa 2000 unité par fiole poudre pour solution injectable avec solution diluante seringue","8002283","nonacog alfa"
"02212021","ZITHROMAX (azithromycine 250 mg comprimé oral) PFIZER CANADA ULC","9000839","azithromycine 250 mg comprimé oral","8000224","azithromycine"
"02331616","BUPROPION SR (chlorhydrate de bupropion 100 mg comprimé oral à libération prolongée) PRO DOC LIMITEE","9001158","chlorhydrate de bupropion 100 mg comprimé oral à libération prolongée","8000257","bupropion"
"02245750","DOM-SERTRALINE (sertraline (chlorhydrate de sertraline) 100 mg capsule orale) DOMINION PHARMACAL","9000445","sertraline (chlorhydrate de sertraline) 100 mg capsule orale","8000171","sertraline"
"02345838","AURO-TOPIRAMATE (topiramate 100 mg comprimé oral) AURO PHARMA INC","9000713","topiramate 100 mg comprimé oral","8000240","topiramate"
"02281236","APO-DIGOXIN (digoxine 0,0625 mg comprimé oral) APOTEX INC","9001155","digoxine 0,0625 mg comprimé oral","8000198","digoxine"
"02389878","MINT-FINASTERIDE (finastéride 5 mg comprimé oral) MINT PHARMACEUTICALS INC","9000424","finastéride 5 mg comprimé oral","8000166","finastéride"
"02403692","PREGABALIN (prégabaline 25 mg capsule orale) SIVEM PHARMACEUTICALS ULC","9001116","prégabaline 25 mg capsule orale","8000348","prégabaline"
"02255944","PMS-FOSINOPRIL (fosinopril sodique 10 mg comprimé oral) PHARMASCIENCE INC","9001057","fosinopril sodique 10 mg comprimé oral","8000332","fosinopril"
"02405814","AURO-FINASTERIDE (finastéride 5 mg comprimé oral) AURO PHARMA INC","9000424","finastéride 5 mg comprimé oral","8000166","finastéride"
"02295563","LOWPRIN 80MG (acide acétylsalicylique 80 mg comprimé oral) EURO-PHARM INTERNATIONAL CANADA INC","9003796","acide acétylsalicylique 80 mg comprimé oral","8000795","acide acétylsalicylique"
"02418495","AURO-CARVEDILOL (carvédilol 3,125 mg comprimé oral) AURO PHARMA INC","9001047","carvédilol 3,125 mg comprimé oral","8000329","carvédilol"
"02246969","SANDOZ ESTRADIOL DERM 100 (estradiol (hémihydrate d'estradiol) 100 mcg par 24 heure timbre transdermique) SANDOZ CANADA INCORPORATED","9009356","estradiol 100 mcg par 24 heure timbre transdermique","8000213","estradiol"
"02241091","THE MAGIC BULLET (bisacodyl 10 mg suppositoire) D & C MOBILITY SOLUTIONS INC.","9001563","bisacodyl 10 mg suppositoire","8000800","bisacodyl"
"02248849","CORRECTOR 4 (hydroquinone 4 % crème cutanée) VIVIER CANADA INCORPORATED","9003589","hydroquinone 4 % crème cutanée","8001661","hydroquinone"
"02353350","LEVETIRACETAM (lévétiracétam 500 mg comprimé oral) SANIS HEALTH INC","9001036","lévétiracétam 500 mg comprimé oral","8000328","lévétiracétam"
"02256134","APO-BISOPROLOL (fumarate de bisoprolol 5 mg comprimé oral) APOTEX INC","9001021","fumarate de bisoprolol 5 mg comprimé oral","8000325","bisoprolol"
"02236734","PMS-GLYBURIDE (glyburide 5 mg comprimé oral) PHARMASCIENCE INC","9000250","glyburide 5 mg comprimé oral","8000115","glyburide"
"02245077","APO-ZOPICLONE (zopiclone 5 mg comprimé oral) APOTEX INC","9000779","zopiclone 5 mg comprimé oral","8000143","zopiclone"
"02274000","DIFFERIN XP (adapalène 0,3 % gel cutané) GALDERMA CANADA INC","9004311","adapalène 0,3 % gel cutané","8001242","adapalène"
"02443945","JARDIANCE (empagliflozin 25 mg comprimé oral) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","9005755","empagliflozin 25 mg comprimé oral","8001455","empagliflozin"
"02161966","LIDEX (fluocinonide 0,05 % pommade cutanée) VALEANT CANADA LP/VALEANT CANADA S.E.C.","9002813","fluocinonide 0,05 % pommade cutanée","8001270","fluocinonide"
"02248571","ACT RANITIDINE (ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral) TEVA CANADA LIMITED","9000283","ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral","8000120","ranitidine"
"02370603","EDURANT (rilpivirine (chlorhydrate de rilpivirine) 25 mg comprimé oral) JANSSEN INC","9004920","rilpivirine (chlorhydrate de rilpivirine) 25 mg comprimé oral","8001228","rilpivirine"
"02388030","COLD + SINUS DAYTIME COLD + SINUS NIGHTTIME (maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) VITA HEALTH PRODUCTS INC","9012940","maléate de chlorphéniramine 2 mg et ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec ibuprofène 200 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral","8001355","chlorphéniramine et ibuprofène et pseudoéphédrine"
"02227029","AMPICILLIN FOR INJECTION, USP (ampicilline (ampicilline sodique) 250 mg par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD","9002415","ampicilline (ampicilline sodique) 250 mg par fiole poudre pour solution injectable","8001068","ampicilline"
"02318148","DENTICARE PRO-FREEZE (benzocaïne 18 % et chlorhydrate de tétracaïne 2 % gel buccal) AMD MEDICOM INC","9003248","benzocaïne 18 % et chlorhydrate de tétracaïne 2 % gel buccal","8001891","benzocaïne et tétracaïne"
"02249510","MIDAMOR (chlorhydrate d'amiloride 5 mg comprimé oral) AA PHARMA INC","9007115","chlorhydrate d'amiloride 5 mg comprimé oral","8000943","amiloride"
"02294427","PMS-MINOCYCLINE (minocycline (chlorhydrate de minocycline) 100 mg capsule orale) PHARMASCIENCE INC","9000536","minocycline (chlorhydrate de minocycline) 100 mg capsule orale","8000205","minocycline"
"02413760","FORMULA 3 (tolnaftate 1 % solution pour application cutanée) THE TETRA CORPORATION","9005400","tolnaftate 1 % solution pour application cutanée","8001968","tolnaftate"
"02433001","LANSOPRAZOLE (lansoprazole 15 mg capsule gastrorésistante) PHARMASCIENCE INC","9000594","lansoprazole 15 mg capsule gastrorésistante","8000215","lansoprazole"
"02490889","DULOXETINE (duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante) SANIS HEALTH INC","9001234","duloxétine (chlorhydrate de duloxétine) 30 mg capsule gastrorésistante","8000375","duloxétine"
"02385899","OLANZAPINE (olanzapine 10 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","9000669","olanzapine 10 mg comprimé oral","8000226","olanzapine"
"02393018","MINT-IRBESARTAN/HCTZ (hydrochlorothiazide 12,5 mg et irbésartan 300 mg comprimé oral) MINT PHARMACEUTICALS INC","9000888","hydrochlorothiazide 12,5 mg et irbésartan 300 mg comprimé oral","8000284","hydrochlorothiazide et irbésartan"
"02078627","RATIO-ACYCLOVIR (acyclovir 200 mg comprimé oral) TEVA CANADA LIMITED","9000500","acyclovir 200 mg comprimé oral","8000095","acyclovir"
"02477610","AZITHROMYCIN (azithromycine (dihydrate d'azithromycine) 250 mg comprimé oral) ALTAMED PHARMA","9000839","azithromycine 250 mg comprimé oral","8000224","azithromycine"
"02452251","MAR-TADALAFIL (tadalafil 10 mg comprimé oral) MARCAN PHARMACEUTICALS INC","9001060","tadalafil 10 mg comprimé oral","8000331","tadalafil"
"02468956","ACH-OLMESARTAN HCTZ (hydrochlorothiazide 12,5 mg et olmésartan médoxomil 40 mg comprimé oral) ACCORD HEALTHCARE INC","9001263","hydrochlorothiazide 12,5 mg et olmésartan médoxomil 40 mg comprimé oral","8000382","hydrochlorothiazide et olmésartan"
