"mp_code"|"formal_description_mp"|"formal_description_tm"|"tm_code"
"02423804"|"MINT-PREGABALIN [pregabalin 25 mg oral capsule] MINT PHARMACEUTICALS INC"|"pregabalin"|9001399
"02423812"|"MINT-PREGABALIN [pregabalin 50 mg oral capsule] MINT PHARMACEUTICALS INC"|"pregabalin"|9001399
"02424185"|"MINT-PREGABALIN [pregabalin 75 mg oral capsule] MINT PHARMACEUTICALS INC"|"pregabalin"|9001399
"02424207"|"MINT-PREGABALIN [pregabalin 150 mg oral capsule] MINT PHARMACEUTICALS INC"|"pregabalin"|9001399
"02433869"|"AURO-PREGABALIN [pregabalin 25 mg oral capsule] AURO PHARMA INC"|"pregabalin"|9001399
"02433877"|"AURO-PREGABALIN [pregabalin 50 mg oral capsule] AURO PHARMA INC"|"pregabalin"|9001399
"02433885"|"AURO-PREGABALIN [pregabalin 75 mg oral capsule] AURO PHARMA INC"|"pregabalin"|9001399
"02433907"|"AURO-PREGABALIN [pregabalin 150 mg oral capsule] AURO PHARMA INC"|"pregabalin"|9001399
"02435977"|"JAMP-PREGABALIN [pregabalin 25 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin"|9001399
"02435985"|"JAMP-PREGABALIN [pregabalin 50 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin"|9001399
"02435993"|"JAMP-PREGABALIN [pregabalin 75 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin"|9001399
"02436000"|"JAMP-PREGABALIN [pregabalin 150 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin"|9001399
"02436019"|"JAMP-PREGABALIN [pregabalin 300 mg oral capsule] JAMP PHARMA CORPORATION"|"pregabalin"|9001399
"00587362"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 2.5 mg per 5 mL oral solution] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine"|9001406
"00587354"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 5 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine"|9001406
"00649392"|"PDP-PROCYCLIDINE [procyclidine hydrochloride 2.5 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"procyclidine"|9001406
"02334992"|"ENDOMETRIN [progesterone 100 mg effervescent vaginal tablet] FERRING INC"|"progesterone"|9001407
"02166704"|"PROMETRIUM [progesterone 100 mg oral capsule] MERCK CANADA INC"|"progesterone"|9001407
"02439913"|"TEVA-PROGESTERONE [progesterone 100 mg oral capsule] TEVA CANADA LIMITED"|"progesterone"|9001407
"01977652"|"PROGESTERONE INJ 50MG/ML USP [progesterone 50 mg per mL solution for injection] CYTEX PHARMACEUTICALS INC"|"progesterone"|9001407
"02446820"|"ACT PROGESTERONE INJECTION [progesterone 50 mg per mL solution for injection] ACTAVIS PHARMA COMPANY"|"progesterone"|9001407
"02241013"|"CRINONE [progesterone 8 % vaginal gel] EMD SERONO A DIVISION OF EMD INC CANADA"|"progesterone"|9001407
"00402753"|"APO PROPRANOLOL TAB 40MG [propranolol hydrochloride 40 mg oral tablet] APOTEX INC"|"propranolol"|9001411
"00402761"|"APO PROPRANOLOL TAB 80MG [propranolol hydrochloride 80 mg oral tablet] APOTEX INC"|"propranolol"|9001411
"00402788"|"APO PROPRANOLOL TAB 10MG [propranolol hydrochloride 10 mg oral tablet] APOTEX INC"|"propranolol"|9001411
"00496480"|"TEVA-PROPRANOLOL [propranolol hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|"propranolol"|9001411
"00496499"|"TEVA-PROPRANOLOL [propranolol hydrochloride 40 mg oral tablet] TEVA CANADA LIMITED"|"propranolol"|9001411
"00496502"|"TEVA-PROPRANOLOL [propranolol hydrochloride 80 mg oral tablet] TEVA CANADA LIMITED"|"propranolol"|9001411
"00504335"|"APO PROPRANOLOL TAB 120MG [propranolol hydrochloride 120 mg oral tablet] APOTEX INC"|"propranolol"|9001411
"00582255"|"PMS-PROPRANOLOL TABLETS 10MG [propranolol hydrochloride 10 mg oral tablet] PHARMASCIENCE INC"|"propranolol"|9001411
"00582263"|"PMS-PROPRANOLOL TABLETS 40MG [propranolol hydrochloride 40 mg oral tablet] PHARMASCIENCE INC"|"propranolol"|9001411
"00582271"|"PMS-PROPRANOLOL TABLETS 80MG [propranolol hydrochloride 80 mg oral tablet] PHARMASCIENCE INC"|"propranolol"|9001411
"00582298"|"PMS-PROPRANOLOL TABLETS 120MG [propranolol hydrochloride 120 mg oral tablet] PHARMASCIENCE INC"|"propranolol"|9001411
"00663719"|"APO-PROPRANOLOL TAB 20MG [propranolol hydrochloride 20 mg oral tablet] APOTEX INC"|"propranolol"|9001411
"00740675"|"TEVA-PROPRANOLOL [propranolol hydrochloride 20 mg oral tablet] TEVA CANADA LIMITED"|"propranolol"|9001411
"02042231"|"INDERAL-LA [propranolol hydrochloride 60 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol"|9001411
"02042258"|"INDERAL-LA [propranolol hydrochloride 80 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol"|9001411
"02042266"|"INDERAL-LA [propranolol hydrochloride 120 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol"|9001411
"02042274"|"INDERAL-LA [propranolol hydrochloride 160 mg prolonged release oral capsule] PFIZER CANADA INC"|"propranolol"|9001411
"02225883"|"PROPRANOLOL HYDROCHLORIDE INJECTION USP [propranolol hydrochloride 1 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"propranolol"|9001411
"02236951"|"SEROQUEL TAB 25MG [quetiapine (quetiapine fumarate) 25 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02236952"|"SEROQUEL TAB 100MG [quetiapine (quetiapine fumarate) 100 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02236953"|"SEROQUEL TAB 200MG [quetiapine (quetiapine fumarate) 200 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02244107"|"SEROQUEL 300 MG [quetiapine (quetiapine fumarate) 300 mg oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02284235"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02284243"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02284251"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 150 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02284278"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02284286"|"TEVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02296551"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PHARMASCIENCE INC"|"quetiapine"|9001421
"02296578"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PHARMASCIENCE INC"|"quetiapine"|9001421
"02296594"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PHARMASCIENCE INC"|"quetiapine"|9001421
"02296608"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PHARMASCIENCE INC"|"quetiapine"|9001421
"02298996"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] DOMINION PHARMACAL"|"quetiapine"|9001421
"02299003"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] DOMINION PHARMACAL"|"quetiapine"|9001421
"02299038"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] DOMINION PHARMACAL"|"quetiapine"|9001421
"02299046"|"DOM-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] DOMINION PHARMACAL"|"quetiapine"|9001421
"02307804"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02307812"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02307839"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02307847"|"MYLAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02313901"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] APOTEX INC"|"quetiapine"|9001421
"02313928"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] APOTEX INC"|"quetiapine"|9001421
"02313936"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] APOTEX INC"|"quetiapine"|9001421
"02313944"|"APO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] APOTEX INC"|"quetiapine"|9001421
"02313995"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02314002"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02314010"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02314029"|"SANDOZ QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02316080"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine"|9001421
"02316099"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine"|9001421
"02316110"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine"|9001421
"02316129"|"ACT QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] ACTAVIS PHARMA COMPANY"|"quetiapine"|9001421
"02316692"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine"|9001421
"02316706"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine"|9001421
"02316722"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine"|9001421
"02316730"|"RIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] LABORATOIRE RIVA INC"|"quetiapine"|9001421
"02317346"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02317354"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02317362"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02317370"|"PRO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02317893"|"QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02317907"|"QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02317923"|"QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02317931"|"QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02330415"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine"|9001421
"02330423"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine"|9001421
"02330458"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine"|9001421
"02330466"|"JAMP-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] JAMP PHARMA CORPORATION"|"quetiapine"|9001421
"02353164"|"QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] SANIS HEALTH INC"|"quetiapine"|9001421
"02353172"|"QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] SANIS HEALTH INC"|"quetiapine"|9001421
"02353199"|"QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] SANIS HEALTH INC"|"quetiapine"|9001421
"02353202"|"QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] SANIS HEALTH INC"|"quetiapine"|9001421
"02361892"|"PMS-QUETIAPINE [quetiapine (quetiapine fumarate) 50 mg oral tablet] PHARMASCIENCE INC"|"quetiapine"|9001421
"02387794"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 25 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine"|9001421
"02387808"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 100 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine"|9001421
"02387816"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 150 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine"|9001421
"02387824"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 200 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine"|9001421
"02387832"|"QUETIAPINE TABLETS [quetiapine (quetiapine fumarate) 300 mg oral tablet] ACCORD HEALTHCARE INC"|"quetiapine"|9001421
"02390205"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] AURO PHARMA INC"|"quetiapine"|9001421
"02390213"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] AURO PHARMA INC"|"quetiapine"|9001421
"02390248"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] AURO PHARMA INC"|"quetiapine"|9001421
"02390256"|"AURO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] AURO PHARMA INC"|"quetiapine"|9001421
"02397099"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine"|9001421
"02397102"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine"|9001421
"02397110"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine"|9001421
"02397129"|"RAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"quetiapine"|9001421
"02399822"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine"|9001421
"02399830"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine"|9001421
"02399849"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine"|9001421
"02399857"|"MAR-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"quetiapine"|9001421
"02434024"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine"|9001421
"02434032"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine"|9001421
"02434040"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine"|9001421
"02434059"|"VAN-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] VANC PHARMACEUTICALS INC"|"quetiapine"|9001421
"02438003"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine"|9001421
"02438011"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine"|9001421
"02438046"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine"|9001421
"02438054"|"MINT-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] MINT PHARMACEUTICALS INC"|"quetiapine"|9001421
"02439158"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine"|9001421
"02439166"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine"|9001421
"02439174"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 150 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine"|9001421
"02439182"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine"|9001421
"02439190"|"NAT-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] NATCO PHARMA (CANADA) INC"|"quetiapine"|9001421
"02447088"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] PHARMAPAR INC"|"quetiapine"|9001421
"02447096"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] PHARMAPAR INC"|"quetiapine"|9001421
"02447126"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] PHARMAPAR INC"|"quetiapine"|9001421
"02447134"|"PRIVA-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] PHARMAPAR INC"|"quetiapine"|9001421
"02447193"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 25 mg oral tablet] BIOMED PHARMA"|"quetiapine"|9001421
"02447207"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 100 mg oral tablet] BIOMED PHARMA"|"quetiapine"|9001421
"02447223"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 200 mg oral tablet] BIOMED PHARMA"|"quetiapine"|9001421
"02447258"|"BIO-QUETIAPINE [quetiapine (quetiapine fumarate) 300 mg oral tablet] BIOMED PHARMA"|"quetiapine"|9001421
"02300184"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02300192"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02300206"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02300214"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02321513"|"SEROQUEL XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] ASTRAZENECA CANADA INC"|"quetiapine"|9001421
"02395444"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02395452"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02395460"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02395479"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02395487"|"TEVA-QUETIAPINE XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] TEVA CANADA LIMITED"|"quetiapine"|9001421
"02407671"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02407698"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02407701"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02407728"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02407736"|"SANDOZ QUETIAPINE XRT [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"quetiapine"|9001421
"02417359"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02417367"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02417375"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02417383"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02417391"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] SIVEM PHARMACEUTICALS ULC"|"quetiapine"|9001421
"02417782"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 50 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02417790"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 150 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02417804"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 200 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02417812"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 300 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"02417820"|"QUETIAPINE XR [quetiapine (quetiapine fumarate) 400 mg prolonged release oral tablet] PRO DOC LIMITEE"|"quetiapine"|9001421
"01947664"|"ACCUPRIL 5MG TAB [quinapril (quinapril hydrochloride) 5 mg oral tablet] PFIZER CANADA INC"|"quinapril"|9001423
"01947672"|"ACCUPRIL TAB 10MG [quinapril (quinapril hydrochloride) 10 mg oral tablet] PFIZER CANADA INC"|"quinapril"|9001423
"01947680"|"ACCUPRIL TAB 20MG [quinapril (quinapril hydrochloride) 20 mg oral tablet] PFIZER CANADA INC"|"quinapril"|9001423
"01947699"|"ACCUPRIL TAB 40MG [quinapril (quinapril hydrochloride) 40 mg oral tablet] PFIZER CANADA INC"|"quinapril"|9001423
"02248499"|"APO-QUINAPRIL [quinapril (quinapril hydrochloride) 5 mg oral tablet] APOTEX INC"|"quinapril"|9001423
"02248500"|"APO-QUINAPRIL [quinapril (quinapril hydrochloride) 10 mg oral tablet] APOTEX INC"|"quinapril"|9001423
"02248501"|"APO-QUINAPRIL [quinapril (quinapril hydrochloride) 20 mg oral tablet] APOTEX INC"|"quinapril"|9001423
"02248502"|"APO-QUINAPRIL [quinapril (quinapril hydrochloride) 40 mg oral tablet] APOTEX INC"|"quinapril"|9001423
"02290987"|"GD-QUINAPRIL [quinapril (quinapril hydrochloride) 5 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"quinapril"|9001423
"02290995"|"GD-QUINAPRIL [quinapril (quinapril hydrochloride) 10 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"quinapril"|9001423
"02291002"|"GD-QUINAPRIL [quinapril (quinapril hydrochloride) 20 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"quinapril"|9001423
"02291010"|"GD-QUINAPRIL [quinapril (quinapril hydrochloride) 40 mg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"quinapril"|9001423
"02340550"|"PMS-QUINAPRIL [quinapril (quinapril hydrochloride) 5 mg oral tablet] PHARMASCIENCE INC"|"quinapril"|9001423
"02340569"|"PMS-QUINAPRIL [quinapril (quinapril hydrochloride) 10 mg oral tablet] PHARMASCIENCE INC"|"quinapril"|9001423
"02340577"|"PMS-QUINAPRIL [quinapril (quinapril hydrochloride) 20 mg oral tablet] PHARMASCIENCE INC"|"quinapril"|9001423
"02340585"|"PMS-QUINAPRIL [quinapril (quinapril hydrochloride) 40 mg oral tablet] PHARMASCIENCE INC"|"quinapril"|9001423
"02415917"|"QUINAPRIL [quinapril (quinapril hydrochloride) 5 mg oral tablet] PRO DOC LIMITEE"|"quinapril"|9001423
"02415925"|"QUINAPRIL [quinapril (quinapril hydrochloride) 10 mg oral tablet] PRO DOC LIMITEE"|"quinapril"|9001423
"02415933"|"QUINAPRIL [quinapril (quinapril hydrochloride) 20 mg oral tablet] PRO DOC LIMITEE"|"quinapril"|9001423
