"mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
"700054","02216221","TEVA-IPRATROPIUM STERINEBS","TEVA CANADA LIMITED","TEVA-IPRATROPIUM STERINEBS (ipratropium bromide 0.025 % per 1 mL inhalation solution unit dose vial) TEVA CANADA LIMITED",NA,NA,"active",1998-03-04
"02014297","02014297","MS CONTIN SRT 30MG","PURDUE PHARMA","MS CONTIN SRT 30MG (morphine sulfate 30 mg prolonged-release oral tablet) PURDUE PHARMA",NA,NA,"active",1993-12-31
"02380374","02380374","JAMP-CIPROFLOXACIN","JAMP PHARMA CORPORATION","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2012-03-13
"00340731","00340731","ORTHO 0.5/35 TABLETS (28 DAY)","JANSSEN INC","ORTHO 0.5/35 TABLETS (28 DAY) (ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with lactose oral tablet) JANSSEN INC",NA,NA,"active",1974-12-31
"02327562","02327562","ACT OLANZAPINE ODT","ACTAVIS PHARMA COMPANY","ACT OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active",2009-10-16
"02395665","02395665","FENTANYL PATCH","PRO DOC LIMITEE","FENTANYL PATCH (fentanyl 25 mcg per hour transdermal patch) PRO DOC LIMITEE",NA,NA,"active",2012-11-22
"700042","02139286","CLINDAMYCIN INJECTION","FRESENIUS KABI CANADA LTD","CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA,"active",1995-12-31
"02236819","02236819","TEVA-AZATHIOPRINE","TEVA CANADA LIMITED","TEVA-AZATHIOPRINE (azathioprine 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1998-02-02
"700069","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
"01940414","01940414","VOLTAREN OPHTHA","NOVARTIS PHARMACEUTICALS CANADA INC","VOLTAREN OPHTHA (diclofenac sodium 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1991-12-31
"02148595","02148595","ESTRACE","ACERUS PHARMACEUTICALS CORPORATION","ESTRACE (estradiol 2 mg oral tablet) ACERUS PHARMACEUTICALS CORPORATION",NA,NA,"active",1995-12-31
"01907123","01907123","ISOPTIN SR","BGP PHARMA ULC","ISOPTIN SR (verapamil hydrochloride 120 mg prolonged-release oral tablet) BGP PHARMA ULC",NA,NA,"active",1991-12-31
"02436981","02436981","MINT-OLANZAPINE ODT","MINT PHARMACEUTICALS INC","MINT-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2015-03-18
"02043408","02043408","PREMARIN","PFIZER CANADA INC","PREMARIN (conjugated estrogens 0.625 mg oral tablet) PFIZER CANADA INC",NA,NA,"inactive",2017-08-16
"00885401","00885401","PMS-HYDROMORPHONE TAB 4MG","PHARMASCIENCE INC","PMS-HYDROMORPHONE TAB 4MG (hydromorphone hydrochloride 4 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1991-12-31
"02260301","02260301","PHL-DEXAMETHASONE","PHARMEL INC","PHL-DEXAMETHASONE (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) PHARMEL INC",NA,NA,"inactive",2017-09-14
"700047","02099705","METHOTREXATE SODIUM INJECTION","TEVA CANADA LIMITED","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA,"active",1995-12-31
"02241497","02241497","VENTOLIN HFA","GLAXOSMITHKLINE INC","VENTOLIN HFA (salbutamol (salbutamol sulfate) 100 mcg pressurised inhalation) GLAXOSMITHKLINE INC",NA,NA,"active",2001-11-22
"02240550","02240550","PMS-OXYBUTYNIN","PHARMASCIENCE INC","PMS-OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-11-22
"700056","02230535","CLINDAMYCIN INJECTION USP","SANDOZ CANADA INCORPORATED","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1999-01-15
"00510637","00510637","TEVA-TRIMEL","TEVA CANADA LIMITED","TEVA-TRIMEL (sulfamethoxazole 400 mg and trimethoprim 80 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1981-12-31
"00582301","00582301","DALACIN T 1%","PFIZER CANADA INC","DALACIN T 1% (clindamycin (clindamycin phosphate) 1 % cutaneous solution) PFIZER CANADA INC",NA,NA,"active",1991-12-31
"02379708","02379708","MAR-CIPROFLOXACIN","MARCAN PHARMACEUTICALS INC","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2012-09-06
"00353027","00353027","LOESTRIN 1.5/30","WARNER CHILCOTT CANADA CO","LOESTRIN 1.5/30 (ethinyl estradiol 30 mcg and norethindrone acetate 1.5 mg oral tablet with lactose oral tablet) WARNER CHILCOTT CANADA CO",NA,NA,"active",1976-12-31
"00706221","00706221","ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE","VITA HEALTH PRODUCTS INC","ACETAMINOPHEN 325 MG WITH 15 MG CAFFEINE AND 8 MG CODEINE PHOSPHATE (acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"active",1987-12-31
"02014203","02014203","MS.IR","PURDUE PHARMA","MS.IR (morphine sulfate 5 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1991-12-31
"02048698","02048698","TEVA-DICLOFENAC SR","TEVA CANADA LIMITED","TEVA-DICLOFENAC SR (diclofenac sodium 100 mg prolonged-release oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"00783900","00783900","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML","PHARMASCIENCE INC","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 10MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) PHARMASCIENCE INC",NA,NA,"active",1990-12-31
"00809187","00809187","TEVA-TOPISONE","TEVA CANADA LIMITED","TEVA-TOPISONE (betamethasone (betamethasone dipropionate) 0.05 % lotion) TEVA CANADA LIMITED",NA,NA,"active",1990-12-31
"02245827","02245827","PHL-OXYBUTYNIN","PHARMEL INC","PHL-OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-14
"02243088","02243088","ZYPREXA ZYDIS","ELI LILLY CANADA INC","ZYPREXA ZYDIS (olanzapine 15 mg orodispersible tablet) ELI LILLY CANADA INC",NA,NA,"active",2004-01-09
"02238850","02238850","ZYPREXA 15MG","ELI LILLY CANADA INC","ZYPREXA 15MG (olanzapine 15 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"active",2002-06-24
"02406640","02406640","JAMP OLANZAPINE ODT","JAMP PHARMA CORPORATION","JAMP OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2014-08-01
"00653233","00653233","RATIO-LENOLTEC NO 1","TEVA CANADA LIMITED","RATIO-LENOLTEC NO 1 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1986-12-31
"00705799","00705799","STATEX DPS 50MG/ML","PALADIN LABS INC","STATEX DPS 50MG/ML (morphine sulfate 50 mg per mL oral drops) PALADIN LABS INC",NA,NA,"active",1986-12-31
"00653276","00653276","RATIO-LENOLTEC NO 3","TEVA CANADA LIMITED","RATIO-LENOLTEC NO 3 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1985-12-31
"02423588","02423588","MINT-CIPROFLOX","MINT PHARMACEUTICALS INC","MINT-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active",2014-06-02
"02311968","02311968","OLANZAPINE","PRO DOC LIMITEE","OLANZAPINE (olanzapine 2.5 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2010-02-01
"02161745","02161745","TEVA-CIPROFLOXACIN","TEVA CANADA LIMITED","TEVA-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2004-07-09
"02229250","02229250","ZYPREXA","ELI LILLY CANADA INC","ZYPREXA (olanzapine 2.5 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"active",1997-12-08
"02327775","02327775","SANDOZ OLANZAPINE ODT","SANDOZ CANADA INCORPORATED","SANDOZ OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2010-02-26
"700024","02130300","HALOPERIDOL LA","SANDOZ CANADA INCORPORATED","HALOPERIDOL LA (haloperidol (haloperidol decanoate) 500 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1994-12-31
"01964968","01964968","PMS DEXAMETHASONE TAB 0.75MG USP","PHARMASCIENCE INC","PMS DEXAMETHASONE TAB 0.75MG USP (dexamethasone 0.75 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1996-09-05
"02300680","02300680","TEVA-ENALAPRIL","TEVA CANADA LIMITED","TEVA-ENALAPRIL (enalapril sodium 2 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2007-10-17
"02046156","02046156","TRANSDERM-NITRO 0.6","NOVARTIS PHARMACEUTICALS CANADA INC","TRANSDERM-NITRO 0.6 (nitroglycerin 75 mg transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1994-12-31
"02184443","02184443","KADIAN","BGP PHARMA ULC","KADIAN (morphine sulfate 50 mg prolonged-release oral capsule) BGP PHARMA ULC",NA,NA,"active",1996-10-23
"00808547","00808547","TEVA-DICLOFENAC EC","TEVA CANADA LIMITED","TEVA-DICLOFENAC EC (diclofenac sodium 50 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1989-12-31
"02442973","02442973","ENALAPRIL","SIVEM PHARMACEUTICALS ULC","ENALAPRIL (enalapril sodium 8 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2015-08-10
"02014211","02014211","MS.IR","PURDUE PHARMA","MS.IR (morphine sulfate 10 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1993-12-31
"700091","02246414","AVELOX I.V.","BAYER INC","AVELOX I.V. (moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bottle) BAYER INC",NA,NA,"active",2003-06-24
"02364123","02364123","APO-HYDROMORPHONE","APOTEX INC","APO-HYDROMORPHONE (hydromorphone hydrochloride 2 mg oral tablet) APOTEX INC",NA,NA,"active",2012-12-18
"02395533","02395533","TELMISARTAN-HCTZ","PRO DOC LIMITEE","TELMISARTAN-HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active",2012-11-22
"02112760","02112760","SALOFALK","APTALIS PHARMA CANADA ULC","SALOFALK (mesalazine 500 mg suppository) APTALIS PHARMA CANADA ULC",NA,NA,"active",1995-12-31
"00406724","00406724","NOVAMOXIN","TEVA CANADA LIMITED","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"active",1979-12-31
"02401649","02401649","MED-RIVASTIGMINE","GENERIC MEDICAL PARTNERS INC","MED-RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) GENERIC MEDICAL PARTNERS INC",NA,NA,"active",2013-11-27
"01964976","01964976","PMS DEXAMETHASONE TAB 0.5MG USP","PHARMASCIENCE INC","PMS DEXAMETHASONE TAB 0.5MG USP (dexamethasone 0.5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1996-08-26
"02382369","02382369","AXIRON","ELI LILLY CANADA INC","AXIRON (testosterone 2 % cutaneous solution) ELI LILLY CANADA INC",NA,NA,"active",2013-05-08
"02019965","02019965","M-ESLON","ETHYPHARM INC","M-ESLON (morphine sulfate 100 mg prolonged-release oral capsule) ETHYPHARM INC",NA,NA,"active",1993-12-31
"700010","00617288","MORPHINE HP 50 - 50MG/ML USP","SANDOZ CANADA INCORPORATED","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 250 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1987-12-31
"700086","02245346","ANDROGEL","BGP PHARMA ULC","ANDROGEL (testosterone 1 % cutaneous gel 2.5 g sachet) BGP PHARMA ULC",NA,NA,"active",2002-05-06
"02261634","02261634","PMS-AZITHROMYCIN","PHARMASCIENCE INC","PMS-AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 250 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",2006-01-04
"00452130","00452130","NOVAMOXIN","TEVA CANADA LIMITED","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) TEVA CANADA LIMITED",NA,NA,"active",1979-12-31
"700032","02146126","HYDROMORPHONE HP 50","SANDOZ CANADA INCORPORATED","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"02320428","02320428","M-EDIAT","ETHYPHARM INC","M-EDIAT (morphine sulfate 10 mg oral capsule) ETHYPHARM INC",NA,NA,"active",2016-09-06
"700045","02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION","SANDOZ CANADA INCORPORATED","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 150 mg per 30 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"00765953","00765953","TEVA-FUROSEMIDE","TEVA CANADA LIMITED","TEVA-FUROSEMIDE (furosemide 80 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1988-12-31
"02397773","02397773","MYLAN-RISEDRONATE","MYLAN PHARMACEUTICALS ULC","MYLAN-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 150 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"00027944","00027944","VALISONE SCALP LOTION","VALEANT CANADA LP/VALEANT CANADA S.E.C.","VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1980-11-04
"700031","02145928","HYDROMORPHONE HP 10","SANDOZ CANADA INCORPORATED","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"00406716","00406716","NOVAMOXIN","TEVA CANADA LIMITED","NOVAMOXIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"active",1979-12-31
"02020025","02020025","APO-ENALAPRIL TAB 2.5MG","APOTEX INC","APO-ENALAPRIL TAB 2.5MG (enalapril maleate 2.5 mg oral tablet) APOTEX INC",NA,NA,"active",1993-12-31
"00716650","00716650","BETADERM ONT 0.1%","TARO PHARMACEUTICALS INC","BETADERM ONT 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) TARO PHARMACEUTICALS INC",NA,NA,"active",1988-12-31
"00647217","00647217","STATEX SYRUP 10MG/ML","PALADIN LABS INC","STATEX SYRUP 10MG/ML (morphine sulfate 10 mg per mL syrup) PALADIN LABS INC",NA,NA,"active",1987-12-31
"02243828","02243828","APO-SALVENT STERULES","APOTEX INC","APO-SALVENT STERULES (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC",NA,NA,"inactive",2017-08-22
"02356783","02356783","PMS-DICLOFENAC","PHARMASCIENCE INC","PMS-DICLOFENAC (diclofenac sodium 1.5 % cutaneous solution) PHARMASCIENCE INC",NA,NA,"active",2014-12-02
"700148","00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP","HOSPIRA HEALTHCARE CORPORATION","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"700110","02384124","FENTANYL CITRATE INJECTION SDZ","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2013-02-21
"00707503","00707503","TRIQUILAR 28","BAYER INC","TRIQUILAR 28 (ethinyl estradiol 30 mcg and levonorgestrel 50 mcg oral tablet with ethinyl estradiol 40 mcg and norgestimate 750 mcg oral tablet with ethinyl estradiol 30 mcg and norgestimate 125 mcg oral tablet with lactose oral tablet) BAYER INC",NA,NA,"active",1987-12-31
"02153521","02153521","PENTASA","FERRING INC","PENTASA (mesalazine 1 g per 100 mL rectal suspension) FERRING INC",NA,NA,"active",1995-12-31
"00670928","00670928","VASOTEC","MERCK CANADA INC","VASOTEC (enalapril sodium 16 mg oral tablet) MERCK CANADA INC",NA,NA,"active",1987-12-31
"02182963","02182963","APO-METHOTREXATE","PFIZER CANADA INC","APO-METHOTREXATE (methotrexate 2.5 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1999-09-17
"00881635","00881635","VOLTAREN RAPIDE TABLETS 50MG","NOVARTIS PHARMACEUTICALS CANADA INC","VOLTAREN RAPIDE TABLETS 50MG (diclofenac potassium 50 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1993-12-31
"700089","02245696","AMIODARONE HYDROCHLORIDE FOR INJECTION","HOSPIRA HEALTHCARE CORPORATION","AMIODARONE HYDROCHLORIDE FOR INJECTION (amiodarone hydrochloride 300 mg per 6 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",2002-08-29
"00649074","00649074","METRONIDAZOLE INJECTION USP","PFIZER CANADA INC","METRONIDAZOLE INJECTION USP (metronidazole 500 mg per 100 mL solution for injection bag) PFIZER CANADA INC",NA,NA,"active",1987-12-31
"700011","00617288","MORPHINE HP 50 - 50MG/ML USP","SANDOZ CANADA INCORPORATED","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1987-12-31
"02456397","02456397","AURO-TELMISARTAN HCTZ","AURO PHARMA INC","AURO-TELMISARTAN HCTZ (hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet) AURO PHARMA INC",NA,NA,"active",2016-08-23
"700093","02317206","APRI 28","TEVA CANADA LIMITED","APRI 28 (desogestrel 150 mcg and ethinyl estradiol 30 mcg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2008-09-29
"02248757","02248757","SANDOZ CIPROFLOXACIN","SANDOZ CANADA INCORPORATED","SANDOZ CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2004-02-18
"00690783","00690783","RATIO-MORPHINE","TEVA CANADA LIMITED","RATIO-MORPHINE (morphine hydrochloride 10 mg per mL syrup) TEVA CANADA LIMITED",NA,NA,"active",1986-12-31
"00705438","00705438","DILAUDID","PURDUE PHARMA","DILAUDID (hydromorphone hydrochloride 1 mg oral tablet) PURDUE PHARMA",NA,NA,"active",1986-12-31
"02380366","02380366","JAMP-CIPROFLOXACIN","JAMP PHARMA CORPORATION","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2012-03-13
"00640409","00640409","MEPERIDINE HYDROCHLORIDE INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","MEPERIDINE HYDROCHLORIDE INJECTION USP (meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1986-12-31
"00653241","00653241","RATIO-LENOLTEC NO 2","TEVA CANADA LIMITED","RATIO-LENOLTEC NO 2 (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1986-12-31
"02189054","02189054","BREVICON 1/35 TABLETS (21-DAY PACK)","PFIZER CANADA INC","BREVICON 1/35 TABLETS (21-DAY PACK) (ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1996-08-14
"00885916","00885916","AMOX S 250 SUS 250MG/5ML","JAAPHARM CANADA INC.","AMOX S 250 SUS 250MG/5ML (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) JAAPHARM CANADA INC.",NA,NA,"inactive",2017-08-31
"02241710","02241710","TEVA-CLINDAMYCIN","TEVA CANADA LIMITED","TEVA-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) TEVA CANADA LIMITED",NA,NA,"active",2000-02-18
"00852384","00852384","TRANSDERM-NITRO 0.4","NOVARTIS PHARMACEUTICALS CANADA INC","TRANSDERM-NITRO 0.4 (nitroglycerin 50 mg per 20 sq cm transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1989-12-31
"02343703","02343703","OLANZAPINE ODT","SIVEM PHARMACEUTICALS ULC","OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-04-24
"00708879","00708879","VASOTEC","MERCK CANADA INC","VASOTEC (enalapril sodium 4 mg oral tablet) MERCK CANADA INC",NA,NA,"active",1987-12-31
"02274388","02274388","AZITHROMYCIN","PHARMASCIENCE INC","AZITHROMYCIN (azithromycin (azithromycin monohydrate hemiethanolate) 100 mg per 5 mL oral suspension) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
"02247499","02247499","CLIMARA 25","BAYER INC","CLIMARA 25 (estradiol (estradiol hemihydrate) 2 mg transdermal patch) BAYER INC",NA,NA,"active",2004-03-12
"00716626","00716626","BETADERM CRM 0.1%","TARO PHARMACEUTICALS INC","BETADERM CRM 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) TARO PHARMACEUTICALS INC",NA,NA,"active",1979-12-31
"700007","00527033","FUROSEMIDE INJ USP","SANDOZ CANADA INCORPORATED","FUROSEMIDE INJ USP (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",1981-12-31
"02240979","02240979","DOXAZOSIN-2","PRO DOC LIMITEE","DOXAZOSIN-2 (doxazosin (doxazosin mesylate) 2 mg oral tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"700132","00565040","FUROSEMIDE INJECTION USP","HOSPIRA HEALTHCARE CORPORATION","FUROSEMIDE INJECTION USP (furosemide 40 mg per 4 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"02042339","02042339","MIN-OVRAL 28","PFIZER CANADA INC","MIN-OVRAL 28 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) PFIZER CANADA INC",NA,NA,"active",1995-12-31
"02248297","02248297","EVRA   -(6/0.60)","JANSSEN INC","EVRA   -(6/0.60) (ethinyl estradiol 35 mcg per 24 hours and norelgestromin 20 mcg per 24 hours transdermal patch) JANSSEN INC",NA,NA,"active",2003-12-24
"00591467","00591467","STATEX SYRUP 1MG/ML","PALADIN LABS INC","STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC",NA,NA,"active",1984-12-31
"02229522","02229522","APO-CIPROFLOX","APOTEX INC","APO-CIPROFLOX (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) APOTEX INC",NA,NA,"active",2004-02-09
"00632201","00632201","STATEX-SUPPOSITORIES 10MG","PALADIN LABS INC","STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC",NA,NA,"active",1985-12-31
"02298546","02298546","AVIANE 28","TEVA CANADA LIMITED","AVIANE 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2007-11-05
