"uuid","status","_name","_approvalIDDisplay","substance"
"32dc8a07-80de-4d3e-8696-7c0b815b8cdb","approved","ZIDOVUDINE","4B9XT59T7S","zidovudine"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type g2"
"992ad7a2-43b3-4387-951b-fb13126d3bfb","approved","ZOLPIDEM TARTRATE","WY6W63843K","zolpidem tartrate"
"d43ae04f-babc-4ca3-a3c1-a2a98224ce51","approved","INOSINE PRANOBEX","W1SO0V223F","inosine pranobex"
"4e3dc361-0a71-4d4c-83ea-3456a75781f7","approved","DESFLURANE","CRS35BZ94Q","desflurane"
"7a309c9d-28f6-4976-974c-98ede997a7f7","approved","SITAGLIPTIN","QFP0P1DV7Z","sitagliptin"
NA,NA,NA,NA,"ceftolozane (ceftolozane sulfate)"
NA,NA,NA,NA,"lysine (l-lysine hydrochloride)"
NA,NA,NA,NA,"bacitracin (bacitracin zinc)"
"5eadbab5-bcc1-47c4-a868-b1f9b1b30b67","approved","FIDAXOMICIN","Z5N076G8YQ","fidaxomicin"
"4b4743ee-77fa-4879-9c80-b66dd66095f8","approved","TROLAMINE SALICYLATE","H8O4040BHD","trolamine salicylate"
"e8e01287-bdef-4581-b3eb-2b70f54492e7","non-approved","DEXTRAN 40","K3R6ZDH4DU","dextran"
"f13c4bd9-c183-4449-88e7-1c2a32661a5f","approved","TERCONAZOLE","0KJ2VE664U","terconazole"
"59a25373-fbcf-41f0-9c70-764007223d74","approved","FLOCTAFENINE","O04HVX6A9Q","floctafenine"
NA,NA,NA,NA,"modified vaccinia virus (ankara-bavarian nordic)"
NA,NA,NA,NA,"lomitapide (lomitapide mesylate)"
"46ad2131-290f-4c04-bd0c-411dec4e862e","non-approved","FOLLITROPIN ALFA","076WHW89TW","follitropin alfa"
"0caa654f-05d3-401c-abf2-9607d3aaad6e","approved","IODOFORM","KXI2J76489","iodoform"
"34094195-3841-48e3-810e-0edfa59c40c1","approved","ANTAZOLINE PHOSPHATE","VPR5FPH326","antazoline phosphate"
"f6146889-b431-435c-80c7-943ed48d82af","approved","CLIOQUINOL","7BHQ856EJ5","clioquinol"
"d4f85aac-b617-4a2c-bdc1-8edaff137374","approved","COAGULATION FACTOR VII HUMAN","4156XVB4QD","coagulation factor vii (human)"
"e651eccc-3476-4137-b968-67b05652e95a","approved","SODIUM FLUORIDE","8ZYQ1474W7","sodium fluoride"
NA,NA,NA,NA,"surfactant-associated proteins sp-b and sp-c"
"bc17421a-1d2a-4b16-82ff-dc77452e6532","approved","POTASSIUM CITRATE ANHYDROUS","86R1NVR0HW","potassium citrate"
"aec391cc-5be3-409b-9610-2083f82f6b68","approved","POTASSIUM CITRATE","EE90ONI6FF","potassium citrate"
"f26f2b01-ba63-414a-810d-d59e0e69a63e","approved","CHORIOGONADOTROPIN ALFA","6413W06WR3","choriogonadotropin alpha"
"548afbea-28b7-4657-ae4c-e2df94c9eff3","approved","BEVACIZUMAB","2S9ZZM9Q9V","bevacizumab"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type g1"
"7367d485-1d6c-4a31-bcc0-5f019f865ac7","approved","TRIFLURIDINE","RMW9V5RW38","trifluridine"
NA,NA,NA,NA,"modified ragweed tyrosine adsorbate"
NA,NA,NA,NA,"paromomycin (paromomycin sulfate)"
NA,NA,NA,NA,"telavancin (telavancin hydrochloride)"
"fcccd359-c7ba-4663-b5f8-90a9c4ac7bd4","approved","ENZACAMENE","8I3XWY40L9","enzacamene"
"5dc044b1-324b-43d3-8495-cd38d24f0aeb","approved","TRISODIUM CITRATE DIHYDRATE","B22547B95K","sodium citrate dihydrate"
"4f1e3143-951e-4f87-ad8a-f22ded5f717e","approved","SAXAGLIPTIN ANHYDROUS","8I7IO46IVQ","saxagliptin"
"68e4794f-09a7-4f89-b538-8e4c878c5937","approved","SAXAGLIPTIN MONOHYDRATE","9GB927LAJW","saxagliptin"
"8f9fb82b-fd8d-4fa4-bd3c-0aee0c2e5579","approved","INTERFERON BETA-1B","TTD90R31WZ","interferon beta-1b"
"62bc775e-c148-4745-98c6-1e0ad275d58c","approved","INSULIN LISPRO","GFX7QIS1II","insulin lispro"
"6da5af58-a6aa-4a3e-8e50-c125e27fcc0f","approved","VELPATASVIR","KCU0C7RS7Z","velpatasvir"
"2c14f4cc-39f8-4deb-ba52-875c42c532b5","approved","ISOPROPYL ALCOHOL","ND2M416302","isopropyl alcohol"
"c0c2b283-e918-4b63-8291-6d6857faa1b9","non-approved","PROTEIN C CONCENTRATE (HUMAN)","3Z6S89TXPW","protein c"
"a289986f-86d3-4bd3-ac1f-144e91c96d34","approved","PROTEIN C","3Z6S89TXPW","protein c"
NA,NA,NA,NA,"fluvastatin (fluvastatin sodium)"
"dd6db0a9-d58d-4fbe-a34f-2a9282004692","approved","ASPARTIC ACID","30KYC7MIAI","l-aspartic acid"
NA,NA,NA,NA,"ertapenem (ertapenem sodium)"
"9703f44b-c30e-43cb-8c9d-3abef5bd2ef8","approved","CELECOXIB","JCX84Q7J1L","celecoxib"
"08d014af-35d4-4723-bcd4-815f92b352ba","non-approved","CHARCOAL, WOOD","2P3VWU3H10","charcoal activated"
"65b2f073-8e20-42f6-8e74-9318209f6aa2","approved","ACTIVATED CHARCOAL","2P3VWU3H10","charcoal activated"
"09615d11-5c41-47a4-ba3d-1c46ca2fdff9","approved","LEVOMENTHOL","BZ1R15MTK7","l-menthol"
"78c29135-85de-4917-bbf9-b0cd09d75a4d","approved","TETRAHYDROZOLINE HYDROCHLORIDE","0YZT43HS7D","tetrahydrozoline hydrochloride"
"bb0b2921-db6a-4010-8ef1-d489138e792e","approved","BACITRACIN","58H6RWO52I","bacitracin"
"7b738600-d98c-4292-89e7-3c5d85bc7d63","approved","ROSUVASTATIN","413KH5ZJ73","rosuvastatin"
"dc2c46ec-50ad-4d25-afef-15f6d2989241","approved","DENOSUMAB","4EQZ6YO2HI","denosumab"
"889a0e6b-1690-4106-9dbf-e10791072d1f","approved","SUMATRIPTAN","8R78F6L9VO","sumatriptan"
NA,NA,NA,NA,"amikacin (amikacin sulfate)"
"b2952f0e-6c98-4a57-8270-e616f068028e","approved","TENOFOVIR DISOPROXIL FUMARATE","OTT9J7900I","tenofovir disoproxil fumarate"
"38945d10-05c0-4cad-b7f6-e4a96e382e43","approved","OXAZEPAM","6GOW6DWN2A","oxazepam"
NA,NA,NA,NA,"treprostinil (treprostinil sodium)"
NA,NA,NA,NA,"brimonidine (brimonidine tartrate)"
"62236642-834e-4ee8-a20a-f7b028fadd2e","approved","STAVUDINE","BO9LE4QFZF","stavudine"
"00288430-905c-4ca1-aafb-58c6dc04b12a","approved","LOPINAVIR","2494G1JF75","lopinavir"
"081727f3-1416-4a7a-aaa2-0d848a4b9888","approved","NALOXONE","36B82AMQ7N","naloxone"
"b6fb7739-c307-4293-a441-d6c558fca3cf","approved","DIMERCAPROL","0CPP32S55X","dimercaprol"
"c080ddd9-2e2e-43dd-9209-10776a322e5f","approved","SALMETEROL","2I4BC502BT","salmeterol"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type p1(8)"
"f1891225-ab1d-4bc2-a463-d6f3e87da20f","approved","NAPROXEN","57Y76R9ATQ","naproxen"
NA,NA,NA,NA,"chlorpromazine (chlorpromazine hydrochloride)"
"dcf4be36-b819-4365-a011-dc5fe0b9b984","approved","NITROGEN","N762921K75","nitrogen"
"b6a6a225-c049-4212-a45f-313b39881917","approved","EPIRUBICIN HYDROCHLORIDE","22966TX7J5","epirubicin hydrochloride"
"dfc634ac-78aa-4d45-b3a4-921d07a4140f","approved","PETROLATUM","4T6H12BN9U","petrolatum"
"0ac48d02-cee2-4081-b25a-186d6aec7112","approved","SODIUM LAURYL SULFOACETATE","D0Y70F2B9J","sodium lauryl sulfoacetate"
"3108ea21-0bf8-4c22-964d-816af9a9a652","approved","MORPHINE","76I7G6D29C","morphine"
"b64df213-b06e-4c62-87fa-475001575634","approved","DEXLANSOPRAZOLE","UYE4T5I70X","dexlansoprazole"
"57892a5c-087e-465c-a8a9-48c3599f9823","approved","DARATUMUMAB","4Z63YK6E0E","daratumumab"
"2e4f87dc-9375-4dd0-af65-f610c9d92ccc","approved","FLUORESCEIN SODIUM","93X55PE38X","fluorescein sodium"
"d39c78e6-5a18-4a6b-957b-ca552f844195","approved","FEBUXOSTAT","101V0R1N2E","febuxostat"
NA,NA,NA,NA,"liothyronine (liothyronine sodium)"
"f45d6326-b58e-4e51-8c8c-e9981d770f75","approved","DIPHENHYDRAMINE CITRATE","4OD433S209","diphenhydramine citrate"
NA,NA,NA,NA,"vinorelbine (vinorelbine tartrate)"
"9f9cd87b-7ba6-4739-a105-422bd5658b2b","approved","GEFITINIB","S65743JHBS","gefitinib"
NA,NA,NA,NA,"methylprednisolone (methylprednisolone sodium succinate)"
"9ba950ef-0b27-4fb3-9dad-3dd1400e3223","approved","METHADONE","UC6VBE7V1Z","methadone"
"e8199248-22b8-4a18-ad3b-272a23979af0","approved","MERADIMATE","J9QGD60OUZ","meradimate"
"590b4892-fb2e-48d8-8fde-bef938572822","approved","IMIPRAMINE HYDROCHLORIDE","BKE5Q1J60U","imipramine hydrochloride"
"def08a29-3117-44ca-b5ea-0fd75aae359f","approved","WATER","059QF0KO0R","water"
"ae033c97-b16f-474a-b0de-e0c56f2ec2a8","approved","MAGNESIUM SULFATE ANHYDROUS","ML30MJ2U7I","magnesium sulfate"
"9bf6bb66-8b57-4dad-bcf6-ee0b2e7c9c24","approved","MAGNESIUM SULFATE, UNSPECIFIED FORM","DE08037SAB","magnesium sulfate"
"45b3a37f-72d8-4a22-93e8-5b3f1f9bf1e4","approved","ACENOCOUMAROL","I6WP63U32H","acenocoumarol"
"26fa16a2-1d4b-451b-bcec-6907c6ea399e","approved","TIGECYCLINE","70JE2N95KR","tigecycline"
"51662262-c2a1-4b77-936f-32e5e50ebb86","non-approved","MENINGOCOCCAL POLYSACCHARIDE VACCINE C","837RU6905N","meningococcal polysaccharide vaccine grp c"
"0f7232f7-692f-4faa-9253-bc68c87e380d","approved","SODIUM BISULFITE","TZX5469Z6I","sodium bisulfite"
"a773af75-4969-4172-bf6a-61bf35babea6","approved","DULAGLUTIDE","WTT295HSY5","dulaglutide"
"ee2165c3-9541-4400-a675-0ef47608fff2","approved","POLYMYXIN B SULFATE","19371312D4","polymyxin b sulfate"
"75abde35-0f63-4eb5-8909-f12f763396c1","approved","THYMOL","3J50XA376E","thymol"
"9ce5b7fe-6161-4209-bf56-84864b135613","approved","TALIGLUCERASE ALFA","0R4NLX88O4","taliglucerase alfa"
"78f6266f-c647-4ac2-8d47-b67e49f08f66","approved","PHENYLTOLOXAMINE","K65LB6598J","phenyltoloxamine"
NA,NA,NA,NA,"iodine (sodium iodide)"
NA,NA,NA,NA,"simeprevir (simeprevir sodium)"
"facab960-d681-4080-bad2-654bf13a5e17","approved","CARVEDILOL","0K47UL67F2","carvedilol"
"44c34146-71fc-469f-af4f-1547386564a0","non-approved","IMMUNE GLOBULIN (HUMAN)","66Y330CJHS","immune globulin (human)"
"9a4645a3-8b85-4e3f-a1e6-540f5970886c","non-approved","IMMUNE GLOBULIN HUMAN","66Y330CJHS","immune globulin (human)"
NA,NA,NA,NA,"vitamin c (ascorbic acid)"
"11f4e2ee-878b-4c3d-baff-85461b39285e","approved","ESCITALOPRAM","4O4S742ANY","escitalopram"
"54ec40b2-ffc1-407a-97d6-fe1ce9aa409e","approved","FLUOCINOLONE ACETONIDE","0CD5FD6S2M","fluocinolone acetonide"
"ed5bb1be-cd90-4a84-8bb9-0733450e1750","approved","PHENOBARBITAL","YQE403BP4D","phenobarbital"
"41744ebe-4e5b-4d9f-99d9-4854cb40670b","non-approved","POLLEN","3729L8MA2C","pollen"
"b1ddf3c9-af49-4bf0-ae26-6b6eb07f7968","approved","NORELGESTROMIN","R0TAY3X631","norelgestromin"
"cb2dd7ac-6fcb-4535-8b03-a94dbb6ad6e3","approved","SAPROPTERIN DIHYDROCHLORIDE","RG277LF5B3","sapropterin dihydrochloride"
"8fa2ba26-cfa4-4bad-972a-e1fa42392120","approved","ANIDULAFUNGIN","9HLM53094I","anidulafungin"
"267bc5cd-4fcb-47b6-81dd-302016a7263e","approved","BEMOTRIZINOL","PWZ1720CBH","bemotrizinol"
"c8ff5bfd-0ea9-4d70-8889-8d534688ce73","approved",".ALPHA.-AMYLASE (ASPERGILLUS ORYZAE)","I909J9CFAT","amylase"
"f84d2fd3-df7f-426b-b5dc-69a57263c64a","approved","ALPRAZOLAM","YU55MQ3IZY","alprazolam"
NA,NA,NA,NA,"inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett"
"ce91e8fd-f2bf-4e16-ac61-5c7ad060d8c8","approved","LINEZOLID","ISQ9I6J12J","linezolid"
"d9d1af3c-022c-4b42-9784-55c8ff5f8125","approved","POTASSIUM PHOSPHATE, MONOBASIC","4J9FJ0HL51","potassium phosphate monobasic"
"faad3156-d835-4137-9d35-fa4deb3d7c21","approved","SODIUM NITROPRUSSIDE ANHYDROUS","XN654NKH9W","sodium nitroprusside"
"0a1974c3-2014-400d-816d-ccd2d068f17a","approved","SODIUM NITROPRUSSIDE","EAO03PE1TC","sodium nitroprusside"
"d6b4c6ba-b6dd-45cb-beaa-1de6b64bc43d","approved","POTASSIUM CHLORIDE","660YQ98I10","potassium chloride"
"dc899403-9242-4bc2-9fe3-d09efdec5fa6","approved","HYPROMELLOSES","3NXW29V3WO","hypromellose"
NA,NA,NA,NA,"doxepin (doxepin hydrochloride)"
"f8381b55-6c3e-4722-a96c-77ba9ccb75be","approved","FONDAPARINUX SODIUM","X0Q6N9USOZ","fondaparinux sodium"
"f82db378-6e7f-482b-b4ee-8de2880a25d3","approved","BUPRENORPHINE","40D3SCR4GZ","buprenorphine"
"d85d46e9-0152-4596-ba1a-6043a51274f5","approved","HUMAN THROMBIN","6K15ABL77G","thrombin (human)"
"ee43ae22-1fef-4422-8530-10696089dae3","approved","BENAZEPRIL HYDROCHLORIDE","N1SN99T69T","benazepril hydrochloride"
NA,NA,NA,NA,"allergenic extract non-pollen"
NA,NA,NA,NA,"zuclopenthixol (zuclopenthixol hydrochloride)"
"45100a17-cf6c-44e9-9447-f6ad724fc423","approved","SODIUM PHOSPHATE, MONOBASIC, ANHYDROUS","KH7I04HPUU","sodium phosphate monobasic"
"77103e3e-0aaf-49b4-a84e-1bac0f73ae35","approved","SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM","3980JIH2SW","sodium phosphate monobasic"
"af74b6ea-2741-4648-a444-8c5cdff25094","approved","TOPIRAMATE","0H73WJJ391","topiramate"
"95670098-e2e5-42ce-8704-c418e4d611a3","approved","CLOXACILLIN SODIUM","65LCB00B4Y","cloxacillin sodium"
NA,NA,NA,NA,"methotrimeprazine (methotrimeprazine maleate)"
"04ef39f1-d37f-43e5-8271-d53a70075341","approved","NITISINONE","K5BN214699","nitisinone"
NA,NA,NA,NA,"standardized bermuda grass pollen"
"049e7db8-8a2f-4807-b21c-add065aa0921","approved","ACETAZOLAMIDE","O3FX965V0I","acetazolamide"
"4d88c36c-befd-462f-98b6-40de3eb0661a","approved","METHOTREXATE","YL5FZ2Y5U1","methotrexate"
"6315262b-5ce8-43d0-902b-f8b614c82d9e","approved","FILGRASTIM, LICENSE HOLDER UNSPECIFIED","PVI5M0M1GW","filgrastim (r-methug-csf)"
"8cf6b770-8842-473f-bedc-2cb3cab87257","approved","METRONIDAZOLE","140QMO216E","metronidazole"
"589ab301-890c-4f67-b70e-7364afdd2e83","approved","RASBURICASE","08GY9K1EUO","rasburicase"
NA,NA,NA,NA,"dronedarone (dronedarone hydrochloride)"
NA,NA,NA,NA,"ivabradine (ivabradine hydrochloride)"
"9d48a55d-5924-4709-81a9-ea3c484174f7","approved","POLYETHYLENE GLYCOL, UNSPECIFIED","3WJQ0SDW1A","macrogol"
"2e29d2f1-13df-4901-9800-c065b8a6e554","approved","MACITENTAN","Z9K9Y9WMVL","macitentan"
"ed8758d4-815f-4852-be58-c263681f9705","approved","LAPINE T-LYMPHOCYTE IMMUNE GLOBULIN","D7RD81HE4W","anti-thymocyte globulin (rabbit)"
"8a7eec49-aa8c-4111-8a1b-34e266f2ff91","approved","CYCLOPHOSPHAMIDE ANHYDROUS","6UXW23996M","cyclophosphamide"
"5e94a91c-8db2-4fce-8679-11138db605bb","approved","CYCLOPHOSPHAMIDE","8N3DW7272P","cyclophosphamide"
"b171d2c4-3917-47bd-a60a-6443ed0e38e1","approved","BUDESONIDE","Q3OKS62Q6X","budesonide"
NA,NA,NA,NA,"tirofiban (tirofiban hydrochloride)"
"e2e212c8-3813-47e8-90f7-571530fb03bc","approved","MESNA","NR7O1405Q9","mesna"
NA,NA,NA,NA,"carboprost (carboprost tromethamine)"
"4f578d86-bdf3-4ed4-827a-474285eccef5","approved","METHIONINE","AE28F7PNPL","methionine"
"ff459602-00bf-4cfb-8798-0eb1f11cfcc1","approved","DOLICHOVESPULA ARENARIA VENOM PROTEIN","7PI26E943G","dolichovespula arenaria venom protein extract"
"4b3aabcd-7e7e-4c05-b9a6-5699853682b5","approved","FINASTERIDE","57GNO57U7G","finasteride"
"abc39908-d017-41d2-891e-b283aeec4def","approved","PRAVASTATIN","KXO2KT9N0G","pravastatin"
"76afe88d-b7cf-4879-ab59-ab1c49d96c6d","approved","MIRTAZAPINE","A051Q2099Q","mirtazapine"
"503cca4c-c439-45db-8ebd-cb98c5091b4d","approved","METHIMAZOLE","554Z48XN5E","thiamazole"
"54a79dc6-cbe8-4a99-9630-bd956e3135c7","non-approved","DEXTRAN 70","7SA290YK68","dextran 70"
"d75c1d2a-f40c-44ba-b464-ab648345447b","approved","FLURAZEPAM","IHP475989U","flurazepam"
NA,NA,NA,NA,"inactivated poliovirus type iii"
"2b832d63-fca0-41b8-8556-198641d3b8bd","approved","PYRAZINAMIDE","2KNI5N06TI","pyrazinamide"
"9eddca72-cb89-4077-af6c-fe5871b48920","approved","IODIXANOL","HW8W27HTXX","iodixanol"
"7ac3a326-0162-4fe8-a462-cbc25d743363","approved","MEPERIDINE","9E338QE28F","meperidine"
"9fabab58-39a4-4908-888b-931d46750e8e","approved","DIATRIZOATE SODIUM","V5403H8VG7","diatrizoate sodium"
"a42066a6-68b2-4b90-8fc8-2c44e7ae3f51","approved","ADEFOVIR DIPIVOXIL","U6Q8Z01514","adefovir dipivoxil"
NA,NA,NA,NA,"sunitinib (sunitinib malate)"
"468ac318-ae16-451c-b63c-f8dd9db2df4a","approved","TENOXICAM","Z1R9N0A399","tenoxicam"
"677b4cd0-1d2b-41e8-9c1f-fb210bf92e3a","approved","EFLORNITHINE HYDROCHLORIDE ANHYDROUS","UO07O10TCJ","eflornithine hydrochloride"
"d666a760-3408-4937-a743-05d2a67434e6","approved","EFLORNITHINE HYDROCHLORIDE","4NH22NDW9H","eflornithine hydrochloride"
"c8f405fa-9315-428a-9812-003e210265fe","approved","IOTHALAMATE MEGLUMINE","XUW72GOP7W","iothalamate meglumine"
"dc694d02-5f09-4c21-811a-d943db2ddc6f","approved","UREA","8W8T17847W","urea"
"2a045818-3b68-4aca-ae39-001062c33af5","non-approved","COLESEVELAM HYDROCHLORIDE","P4SG24WI5Q","colesevelam hydrochloride"
"cf5abd98-df12-4a9b-a66c-6132ba87ca1c","approved","DIHYDROERGOTAMINE MESYLATE","81AXN7R2QT","dihydroergotamine mesylate"
"5e340bf0-7d05-421a-9521-9398581404ad","approved","SODIUM SALICYLATE","WIQ1H85SYP","sodium salicylate"
NA,NA,NA,NA,"dinoprost (dinoprost tromethamine)"
"a606baef-ca86-4820-814a-5f33431a83f4","approved","ESCULIN","1Y1L18LQAF","esculin"
"92a5884a-c0ae-4731-a20a-ac57cd80ace8","approved","GADOVERSETAMIDE","RLM74T3Z9D","gadoversetamide"
NA,NA,NA,NA,"naratriptan (naratriptan hydrochloride)"
NA,NA,NA,NA,"benserazide (benserazide hydrochloride)"
"d2bb5f75-17c0-4f48-a863-5911e0319a14","approved","RIZATRIPTAN","51086HBW8G","rizatriptan"
"94b040a8-1092-4d87-823b-057f5346884e","approved","METHYLPHENIDATE","207ZZ9QZ49","methylphenidate"
"c40556fb-1508-4963-b516-47fd7ac7a40e","approved","OMALIZUMAB","2P471X1Z11","omalizumab"
NA,NA,NA,NA,"human-bovine rotavirus reassortant type g3"
"be0bc14c-88a9-4648-9290-db0012267f3c","approved","SODIUM ASCORBATE","S033EH8359","sodium ascorbate"
NA,NA,NA,NA,"quinagolide (quinagolide hydrochloride)"
"bd0cf555-74f0-48fb-91fb-0b4fdd84c3df","approved","HYDROXYCHLOROQUINE","4QWG6N8QKH","hydroxychloroquine"
"b238792c-0623-4aee-93f6-bb721b8c171b","non-approved","ONABOTULINUMTOXINA","E211KPY694","onabotulinumtoxina"
NA,NA,NA,NA,"antihemophilic factor (recombinant) porcine sequence"
"a4aade3e-bf73-4712-be6b-5fed26844357","approved","VESPULA GERMANICA VENOM PROTEIN","8SH7583MUK","wasp venom protein"
"bb217013-dbc9-408b-876e-9daf10bf0db4","approved","POLISTES FUSCATUS VENOM PROTEIN","AKT0E6058K","wasp venom protein"
"15e3963a-69cb-46cc-81b3-60f8a4103553","approved","POLISTES DOMINULUS VENOM PROTEIN","8693E4394O","wasp venom protein"
"0643d077-5373-4710-931a-fdaecf95ffdf","approved","VESPULA VULGARIS VENOM PROTEIN","S125N1F5X5","wasp venom protein"
NA,NA,NA,NA,"buserelin (buserelin acetate)"
"9f295844-36ea-418f-8dc7-4dcb520b02d4","approved","CITALOPRAM","0DHU5B8D6V","citalopram"
"cf54da6d-1b0b-44ab-acef-f9cd69ab7fc0","approved","DOMPERIDONE","5587267Z69","domperidone"
"5d695524-2f83-4aa7-bf93-657b2cbb23bd","approved","BUTALBITAL","KHS0AZ4JVK","butalbital"
"3d270dc9-81e3-49df-8b4f-e1c2d9083402","non-approved","VINEGAR","Q40Q9N063P","acetic acid"
"cf841553-39a9-4325-8034-67d3fdcbc063","approved","ACETIC ACID","Q40Q9N063P","acetic acid"
"30ee79d4-1b73-42fd-a2ee-a1a5008e6802","approved","PSEUDOEPHEDRINE SULFATE","Y9DL7QPE6B","pseudoephedrine sulfate"
"aaff4957-449b-43c3-a18e-66b5067df61f","non-approved","EPOETIN ALFA","64FS3BFH5W","epoetin alfa"
"8ad169b7-01f3-40ed-ae3b-d45ddd82ccc1","non-approved","STREPTOCOCCUS PNEUMONIAE TYPE 23F CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN","25N8E57V6T","pneumococcal polysaccharide serotype 23f"
"4702a36d-3412-4b1e-94d7-4311371aa869","approved","PAMABROM","UA8U0KJM72","pamabrom"
"2f8ff4fa-2558-4b5c-92c4-685a00717368","approved","CLOBETASOL","ADN79D536H","clobetasol"
"4b02efd7-d5d7-4809-92af-3897540d8aad","non-approved","INSULIN DETEMIR","4FT78T86XV","insulin detemir"
"b926c1b3-8e1b-45ef-8271-9027e112c8b9","approved","CLONIDINE","MN3L5RMN02","clonidine"
"13d22ab7-ffdf-41b1-9305-09151419ad7f","approved","CALCITONIN SALMON","7SFC6U2VI5","calcitonin (salmon synthetic)"
NA,NA,NA,NA,"melphalan (melphalan hydrochloride)"
"412de2c6-b07e-4843-b53d-cafa74476133","approved","MICAFUNGIN SODIUM","IS1UP79R56","micafungin sodium"
NA,NA,NA,NA,"bazedoxifene (bazedoxifene acetate)"
NA,NA,NA,NA,"betaxolol (betaxolol hydrochloride)"
"4a864a40-61b8-4148-90ad-c6ce50789956","non-approved","ALLERGENIC EXTRACT- SWEET VERNAL GRASS ANTHOXANTHUM ODORATUM","2KIK19R45Y","standardized sweet vernal grass pollen"
"337961d8-11ea-4985-aac5-f61c0a7d2660","approved","CALCIUM GLYCEROPHOSPHATE","XWV9Z12C1C","calcium glycerophosphate"
"cc0e9075-7eb0-4325-8685-072d5dfcd8d8","approved","COCOA BUTTER","512OYT1CRR","cocoa butter"
NA,NA,NA,NA,"tetanus protein"
"66305227-c2d5-4bff-b1c5-c40c742965fd","approved","DIBUCAINE","L6JW2TJG99","dibucaine"
"a212969f-e1f3-4fc3-9782-ba762a44d0b2","approved","ATRACURIUM BESYLATE","40AX66P76P","atracurium besylate"
"bcf6731d-991f-4da0-bc40-402910e09b21","approved","MIDAZOLAM","R60L0SM5BC","midazolam"
"85378b01-0749-4e31-a641-d5dd658ce699","approved","DIPHENYLPYRALINE HYDROCHLORIDE","G9FU7F1E87","diphenylpyraline hydrochloride"
"901c4920-854f-4a02-8adc-34e68f9c0a1e","approved","METHYLDOPA","56LH93261Y","methyldopa"
"9fcc0024-bd05-4f1d-a85c-bb1febe92db6","approved","METHYLDOPA ANHYDROUS, (+/-)-","33TD13T99R","methyldopa"
"c87849e2-e7a4-4a60-b3c9-8dbcc222f718","approved","METHYLDOPA ANHYDROUS","M4R0H12F6M","methyldopa"
"e2a8d128-2a1c-4d3e-8327-727c14a7826a","approved","TIPRANAVIR","ZZT404XD09","tipranavir"
NA,NA,NA,NA,"bromocriptine (bromocriptine mesylate)"
"d453d4af-7d72-4f46-a527-ace5b1738926","approved","MULLET, UNSPECIFIED","2SGI54470C","fish oil"
"af2cda72-fefd-4f26-8f41-eae82c91fe90","approved","FISH OIL","XGF7L72M0F","fish oil"
"acaa0f5f-2411-4883-938b-a996c3b6f9de","non-approved","PORACTANT ALFA","KE3U2023NP","poractant alfa"
"9145c7ce-7210-4b3f-88f7-cef3170a9976","approved","CARBAMAZEPINE","33CM23913M","carbamazepine"
"2a69c12d-56cb-4a6a-8c35-61eb07f1eaa1","approved","TOBRAMYCIN","VZ8RRZ51VK","tobramycin"
"33c86996-6a5b-40eb-8738-d69892b0fab0","approved","ETIDRONATE DISODIUM","M16PXG993G","etidronate disodium"
"3516bff7-e8ac-4712-9448-ec27702eb2fa","approved","FLAVIN MONONUCLEOTIDE","7N464URE7E","vitamin b2 (riboflavin)"
"8f84f131-cba1-4ac4-a263-b9ed2ab95e69","approved","CALCIUM ACETATE","Y882YXF34X","calcium acetate"
NA,NA,NA,NA,"rituximab"
"2445d16d-76d4-46d7-8a36-3227a1a01ae5","approved","FLUPHENAZINE HYDROCHLORIDE","ZOU145W1XL","fluphenazine hydrochloride"
"654e3841-f409-406c-b456-ebb39b4ff8fb","approved","DIPYRIDAMOLE","64ALC7F90C","dipyridamole"
"ce752be4-40eb-4bc6-96df-52cbb6a14277","approved","BETAINE","3SCV180C9W","betaine"
"9f178d6f-c9ee-4ef0-af6e-f3bc4db7d59c","approved","MOCLOBEMIDE","PJ0Y7AZB63","moclobemide"
"9bef43f8-fae9-453a-8bc8-d5f77c56e1bc","approved","POVIDONES","FZ989GH94E","povidone"
"ef4a2fa4-e273-4199-90ba-e05dce33623e","approved","DALTEPARIN SODIUM","12M44VTJ7B","dalteparin sodium"
NA,NA,NA,NA,"gemcitabine (gemcitabine hydrochloride)"
NA,NA,NA,NA,"oseltamivir (oseltamivir phosphate)"
NA,NA,NA,NA,"alfentanil (alfentanil hydrochloride)"
NA,NA,NA,NA,"imatinib (imatinib mesylate)"
NA,NA,NA,NA,"sufentanil (sufentanil citrate)"
"208a3ac9-8ec8-49d6-b9c9-5db6c9591937","approved","TRETINOIN","5688UTC01R","tretinoin"
"72e5393d-b1b9-40ec-b777-e0b154267479","approved","MIGLUSTAT","ADN3S497AZ","miglustat"
"254d9f0d-c80e-4cd3-999f-fbcebdc70b6c","approved","TICAGRELOR","GLH0314RVC","ticagrelor"
NA,NA,NA,NA,"cinacalcet (cinacalcet hydrochloride)"
NA,NA,NA,NA,"lysine (l-lysine acetate)"
"e6b2ba26-b6df-4f95-b939-78e5ae09ecbb","approved","DOXAZOSIN","NW1291F1W8","doxazosin"
