"formal_description_ntp","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"doxycycline 40 mg modified-release oral capsule",TRUE,1,FALSE,2012-11-29,9001833,NA,NA
"acetaminophen 250 mg and acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",TRUE,1,TRUE,2012-12-10,9001834,NA,NA
"acetaminophen 250 mg and acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg oral capsule",TRUE,1,TRUE,2012-12-10,9001835,NA,NA
"methadone hydrochloride 10 mg per mL oral solution",TRUE,2,FALSE,2013-01-03,9001836,NA,NA
"benzoyl peroxide 2.5 % cutaneous solution",TRUE,1,FALSE,2013-01-07,9001837,NA,NA
"chlorhexidine gluconate 2 % and isopropyl alcohol 70 % wipe",TRUE,1,FALSE,2013-01-16,9001838,NA,NA
"clobetasol propionate 0.05 % cutaneous foam",TRUE,1,FALSE,2013-02-04,9001839,NA,NA
"acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL oral solution",TRUE,1,FALSE,2013-02-06,9001840,NA,NA
"drospirenone 3 mg and ethinyl estradiol 0.02 mg and levomefolate calcium 0.451 mg and levomefolate calcium 0.451 mg oral tablet",TRUE,1,FALSE,2013-03-01,9001841,NA,NA
"mesalazine 1 g prolonged-release oral tablet",TRUE,1,FALSE,2013-03-12,9001842,NA,NA
"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet",TRUE,2,FALSE,2013-03-25,9001843,NA,NA
"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet",TRUE,2,FALSE,2013-03-25,9001844,NA,NA
"mometasone furoate 50 mcg nasal spray",TRUE,1,FALSE,2013-03-25,9001845,NA,NA
"diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet",TRUE,1,FALSE,2013-03-27,9001846,NA,NA
"diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet",TRUE,1,FALSE,2013-03-27,9001847,NA,NA
"linagliptin 2.5 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2013-04-17,9001848,NA,NA
"linagliptin 2.5 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2013-04-17,9001849,NA,NA
"linagliptin 2.5 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2013-04-17,9001850,NA,NA
"metformin hydrochloride 1000 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",TRUE,1,FALSE,2013-04-26,9001851,NA,NA
"metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",TRUE,1,FALSE,2013-04-26,9001852,NA,NA
"metformin hydrochloride 850 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet",TRUE,1,FALSE,2013-04-26,9001853,NA,NA
"testosterone 2 % cutaneous solution",TRUE,1,FALSE,2013-05-08,9001854,NA,NA
"benzalkonium chloride 0.13 % and lidocaine 4 % cutaneous cream",TRUE,1,FALSE,2013-05-27,9001855,NA,NA
"benzoyl peroxide 5 % cutaneous solution",TRUE,1,FALSE,2013-06-01,9001856,NA,NA
"nitroglycerin 20.7 mg per 7.4 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001857,NA,NA
"nitroglycerin 41.4 mg per 14.8 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001858,NA,NA
"nitroglycerin 62.2 mg per 22.2 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001859,NA,NA
"nitroglycerin 82.9 mg per 29.6 sq cm transdermal patch",TRUE,1,FALSE,2013-06-04,9001860,NA,NA
"naloxone hydrochloride (naloxone hydrochloride) 0.4 mg per mL solution for injection",TRUE,4,FALSE,2013-07-10,9001861,NA,NA
"acyclovir 5 % and hydrocortisone 1 % cutaneous cream",TRUE,1,FALSE,2013-07-26,9001862,NA,NA
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % cutaneous gel",TRUE,2,FALSE,2013-08-08,9001863,NA,NA
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA",TRUE,3,FALSE,2013-08-08,9001864,NA,NA
"insulin lispro 100 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2013-08-14,9001865,NA,NA
"benzoyl peroxide 3 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel",TRUE,1,FALSE,2013-08-20,9001866,NA,NA
"chlorhexidine gluconate 2 % and isopropyl alcohol 70 % medicated sponge",TRUE,1,FALSE,2013-09-11,9001867,NA,NA
"insulin isophane human biosynthetic 100 unit per mL suspension for injection 3 mL pen",TRUE,1,FALSE,2013-09-13,9001868,NA,NA
"acetaminophen 325 mg per 4.7 g and pheniramine maleate 20 mg per 4.7 g and phenylephrine hydrochloride 10 mg per 4.7 g powder for oral solution",TRUE,1,FALSE,2013-10-10,9001869,NA,NA
"acetaminophen 650 mg per 5 g and pheniramine maleate 20 mg per 5 g and phenylephrine hydrochloride 10 mg per 5 g powder for oral solution",TRUE,1,FALSE,2013-10-10,9001870,NA,NA
"naloxone hydrochloride (naloxone hydrochloride) 1 mg per mL solution for injection",TRUE,1,FALSE,2013-10-10,9001871,NA,NA
"levonorgestrel 13.5 mg intrauterine delivery system",TRUE,1,FALSE,2013-10-30,9001872,NA,NA
"acetaminophen 325 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2013-11-12,9001873,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 10 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001874,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 20 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001875,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 40 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001876,NA,NA
"amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 80 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001877,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 10 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001878,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 20 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001879,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 40 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001880,NA,NA
"amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 80 mg oral tablet",TRUE,1,FALSE,2013-11-15,9001881,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % cutaneous liquid",TRUE,1,FALSE,2013-11-15,9001882,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % lotion",TRUE,1,FALSE,2013-11-15,9001883,NA,NA
"benzoyl peroxide 5 % and salicylic acid 2 % NA",TRUE,1,FALSE,2013-11-15,9001884,NA,NA
"insulin detemir 100 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2013-11-25,9001885,NA,NA
"fluticasone furoate 100 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",TRUE,1,FALSE,2013-11-29,9001886,NA,NA
"clindamycin (clindamycin phosphate) 600 mg per 50 mL solution for injection bag",TRUE,1,FALSE,2013-12-05,9001887,NA,NA
"clindamycin (clindamycin phosphate) 900 mg per 50 mL solution for injection bag",TRUE,1,FALSE,2013-12-05,9001888,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-01-15,9001889,NA,NA
"vitamin d (vitamin d3) 10000 unit oral tablet",TRUE,1,FALSE,2014-01-16,9001890,NA,NA
"chlorhexidine gluconate 2 % medicated sponge",TRUE,1,FALSE,2014-02-20,9001891,NA,NA
"cetirizine hydrochloride 10 mg orodispersible tablet",TRUE,1,FALSE,2014-03-21,9001892,NA,NA
"ethinyl estradiol 10 mcg and ethinyl estradiol 10 mcg and norethindrone acetate 1 mg oral tablet",TRUE,1,FALSE,2014-03-24,9001893,NA,NA
"aripiprazole 300 mg per vial NA",TRUE,1,FALSE,2014-03-27,9001894,NA,NA
"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2014-03-27,9001895,NA,NA
"aripiprazole 400 mg per vial NA",TRUE,1,FALSE,2014-03-27,9001896,NA,NA
"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2014-03-27,9001897,NA,NA
"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2014-04-30,9001898,NA,NA
"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2014-04-30,9001899,NA,NA
"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2014-04-30,9001900,NA,NA
"methotrexate 10 mg per 0.4 mL solution for injection 0.4 mL syringe",TRUE,1,FALSE,2014-05-08,9001901,NA,NA
"methotrexate 15 mg per 0.6 mL solution for injection 0.6 mL syringe",TRUE,1,FALSE,2014-05-08,9001902,NA,NA
"methotrexate 20 mg per 0.8 mL solution for injection 0.8 mL syringe",TRUE,1,FALSE,2014-05-08,9001903,NA,NA
"methotrexate 25 mg per 1 mL solution for injection syringe",TRUE,1,FALSE,2014-05-08,9001904,NA,NA
"methotrexate 7.5 mg per 0.3 mL solution for injection",TRUE,1,FALSE,2014-05-08,9001905,NA,NA
"methotrexate 7.5 mg per 0.3 mL solution for injection syringe",TRUE,1,FALSE,2014-05-08,9001906,NA,NA
"fentanyl (fentanyl citrate) 100 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001907,NA,NA
"fentanyl (fentanyl citrate) 100 mcg NA",TRUE,1,FALSE,2014-05-14,9001908,NA,NA
"fentanyl (fentanyl citrate) 200 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001909,NA,NA
"fentanyl (fentanyl citrate) 200 mcg NA",TRUE,1,FALSE,2014-05-14,9001910,NA,NA
"fentanyl (fentanyl citrate) 400 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001911,NA,NA
"fentanyl (fentanyl citrate) 400 mcg NA",TRUE,1,FALSE,2014-05-14,9001912,NA,NA
"fentanyl (fentanyl citrate) 600 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001913,NA,NA
"fentanyl (fentanyl citrate) 600 mcg NA",TRUE,1,FALSE,2014-05-14,9001914,NA,NA
"fentanyl (fentanyl citrate) 800 mcg buccal tablet",TRUE,1,FALSE,2014-05-14,9001915,NA,NA
"fentanyl (fentanyl citrate) 800 mcg NA",TRUE,1,FALSE,2014-05-14,9001916,NA,NA
"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",TRUE,2,FALSE,2014-05-23,9001917,NA,NA
"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg oral tablet",TRUE,2,FALSE,2014-05-23,9001918,NA,NA
"diphenhydramine hydrochloride 25 mg and ibuprofen 200 mg and ibuprofen 200 mg NA",TRUE,1,FALSE,2014-06-02,9001919,NA,NA
"diphenhydramine hydrochloride 25 mg and ibuprofen 200 mg and ibuprofen 200 mg oral capsule",TRUE,1,FALSE,2014-06-02,9001920,NA,NA
"esomeprazole (esomeprazole magnesium) 40 mg gastro-resistant capsule",TRUE,1,FALSE,2014-06-12,9001921,NA,NA
"benzoyl peroxide 4 % lotion",TRUE,1,FALSE,2014-07-10,9001922,NA,NA
"olanzapine (olanzapine tartrate) 10 mg powder for solution for injection",TRUE,1,FALSE,2014-07-22,9001923,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and guaifenesin 200 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2014-08-15,9001924,NA,NA
"acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral liquid",TRUE,1,FALSE,2014-08-15,9001925,NA,NA
"acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 20 mg per 30 mL and guaifenesin 400 mg per 30 mL and phenylephrine hydrochloride 10 mg per 30 mL oral liquid",TRUE,1,FALSE,2014-08-15,9001926,NA,NA
"ipratropium bromide 20 mcg per actuation and salbutamol (salbutamol sulfate) 100 mcg per actuation inhalation solution",TRUE,1,FALSE,2014-09-16,9001927,NA,NA
"conjugated estrogens 0.3 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001928,NA,NA
"conjugated estrogens 0.625 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001929,NA,NA
"conjugated estrogens 1.25 mg prolonged-release oral tablet",TRUE,1,FALSE,2014-10-03,9001930,NA,NA
"acetaminophen 1000 mg per pck and dextromethorphan hydrobromide 30 mg per pck and pseudoephedrine hydrochloride 60 mg per pck powder for oral solution",TRUE,1,FALSE,2014-10-06,9001931,NA,NA
"diclofenac diethylamine 2.32 % cutaneous gel",TRUE,1,FALSE,2014-10-06,9001932,NA,NA
"haloperidol 50 mg per 10 mL solution for injection vial",TRUE,1,FALSE,2014-10-20,9001933,NA,NA
"acetaminophen 650 mg and diphenhydramine hydrochloride 25 mg and phenylephrine hydrochloride 10 mg oral powder",TRUE,2,FALSE,2014-12-04,9001934,NA,NA
"tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",TRUE,1,FALSE,2014-12-19,9001935,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet",TRUE,1,FALSE,2015-01-13,9001936,NA,NA
"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",TRUE,1,FALSE,2015-01-13,9001937,NA,NA
"benzoyl peroxide 2.5 % cutaneous cream",TRUE,1,FALSE,2015-02-02,9001938,NA,NA
"benzoyl peroxide 2.5 % NA",TRUE,1,FALSE,2015-02-02,9001939,NA,NA
"clindamycin hydrochloride 150 mg oral capsule",TRUE,1,FALSE,2015-03-02,9001940,NA,NA
"clindamycin hydrochloride 300 mg oral capsule",TRUE,1,FALSE,2015-03-02,9001941,NA,NA
"azelastine hydrochloride 137 mcg per actuation and fluticasone propionate 50 mcg per actuation nasal spray",TRUE,1,FALSE,2015-03-31,9001942,NA,NA
"mometasone furoate 100 mcg per actuation inhalation powder",TRUE,1,FALSE,2015-04-08,9001943,NA,NA
"estradiol 0.1 % transdermal gel",TRUE,3,FALSE,2015-04-13,9001944,NA,NA
"calcitriol 4 mcg per 2 mL solution for injection ampoule",TRUE,1,FALSE,2015-04-16,9001945,NA,NA
"rivastigmine 27 mg per 15 sq cm transdermal patch",TRUE,1,FALSE,2015-04-17,9001946,NA,NA
"olodaterol (olodaterol hydrochloride) 2.5 mcg per actuation and tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",TRUE,1,FALSE,2015-05-29,9001947,NA,NA
"naproxen sodium 105 mg and naproxen 105 mg oral capsule",TRUE,1,FALSE,2015-06-19,9001948,NA,NA
"lisdexamfetamine dimesylate 10 mg oral capsule",TRUE,1,FALSE,2015-06-26,9001949,NA,NA
"acetaminophen 325 mg and dextromethorphan hydrobromide 10 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral tablet",TRUE,1,FALSE,2015-07-08,9001950,NA,NA
"aclidinium bromide 400 mcg per actuation and formoterol fumarate 12 mcg per actuation inhalation powder",TRUE,1,FALSE,2015-07-09,9001951,NA,NA
"insulin glargine 300 unit per mL solution for injection 1.5 mL pen",TRUE,1,FALSE,2015-07-15,9001952,NA,NA
"levonorgestrel 1.5 mg oral tablet",TRUE,3,FALSE,2015-07-23,9001953,NA,NA
"vitamin d3 2000 unit oral capsule",TRUE,1,FALSE,2015-07-31,9001954,NA,NA
"vitamin d3 25000 unit oral capsule",TRUE,1,FALSE,2015-07-31,9001955,NA,NA
"acetaminophen 650 mg per pck and diphenhydramine hydrochloride 25 mg per pck and phenylephrine hydrochloride 10 mg per pck oral powder",TRUE,1,FALSE,2015-08-04,9001956,NA,NA
"amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe",TRUE,1,FALSE,2015-08-12,9001957,NA,NA
"benzoyl peroxide 5 % NA",TRUE,1,FALSE,2015-08-25,9001958,NA,NA
"chlorhexidine gluconate 2 % swab",TRUE,1,FALSE,2015-09-10,9001959,NA,NA
"insulin lispro 200 unit per mL solution for injection 3 mL pen",TRUE,1,FALSE,2015-09-14,9001960,NA,NA
"fluticasone furoate 200 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",TRUE,1,FALSE,2015-10-02,9001961,NA,NA
"vitamin d3 5000 unit oral capsule",TRUE,1,FALSE,2015-10-20,9001962,NA,NA
"epinephrine 0.005 mg per mL and lidocaine hydrochloride 20 mg per mL solution for injection",TRUE,1,FALSE,2015-10-28,9001963,NA,NA
"benzalkonium chloride 0.13 % lotion",TRUE,1,FALSE,2015-11-02,9001964,NA,NA
"rivaroxaban 15 mg and rivaroxaban 20 mg oral tablet",TRUE,1,FALSE,2015-11-02,9001965,NA,NA
"lorazepam 2 mg per 1 mL solution for injection vial",TRUE,1,FALSE,2015-11-12,9001966,NA,NA
"benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % lotion",TRUE,1,FALSE,2015-12-10,9001967,NA,NA
"fluticasone furoate 200 mcg inhalation powder",TRUE,1,FALSE,2015-12-14,9001968,NA,NA
"fluticasone furoate 200 mcg oral powder",TRUE,1,FALSE,2015-12-14,9001969,NA,NA
"adapalene 0.3 % and benzoyl peroxide 2.5 % cutaneous gel",TRUE,1,FALSE,2016-01-04,9001970,NA,NA
"fluticasone furoate 100 mcg inhalation powder",TRUE,1,FALSE,2016-01-26,9001971,NA,NA
"fluticasone furoate 100 mcg oral powder",TRUE,1,FALSE,2016-01-26,9001972,NA,NA
"tobramycin (tobramycin sulfate) 60 mg per mL inhalation solution",TRUE,1,FALSE,2016-02-03,9001973,NA,NA
"dapagliflozin (dapagliflozin propanediol monohydrate) 5 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2016-02-08,9001974,NA,NA
"dapagliflozin (dapagliflozin propanediol monohydrate) 5 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2016-02-08,9001975,NA,NA
"diphenhydramine hydrochloride 25 mg and naproxen sodium 220 mg oral tablet",TRUE,1,FALSE,2016-02-24,9001976,NA,NA
"amlodipine (amlodipine besylate) 10 mg and perindopril arginine 14 mg oral tablet",TRUE,1,FALSE,2016-04-05,9001977,NA,NA
"amlodipine (amlodipine besylate) 2.5 mg and perindopril arginine 3.5 mg oral tablet",TRUE,1,FALSE,2016-04-05,9001978,NA,NA
"amlodipine (amlodipine besylate) 5 mg and perindopril arginine 7 mg oral tablet",TRUE,1,FALSE,2016-04-05,9001979,NA,NA
"betamethasone valerate 2.25 mg cutaneous patch",TRUE,1,FALSE,2016-04-05,9001980,NA,NA
"progesterone 50 mg per mL solution for injection",TRUE,1,FALSE,2016-04-13,9001981,NA,NA
"testosterone 4.5 % nasal gel",TRUE,1,FALSE,2016-05-06,9001982,NA,NA
"acetaminophen 325 mg oral capsule",TRUE,2,FALSE,2016-06-08,9001983,NA,NA
"buprenorphine 15 mcg per hour transdermal patch",TRUE,1,FALSE,2016-06-15,9001984,NA,NA
"canagliflozin 150 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001985,NA,NA
"canagliflozin 150 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001986,NA,NA
"canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001987,NA,NA
"canagliflozin 50 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001988,NA,NA
"canagliflozin 50 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001989,NA,NA
"canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2016-06-28,9001990,NA,NA
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 1.1 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin b12 (cyanocobalamin) 12 mcg and vitamin b1 (thiamine mononitrate) 3 mg and vitamin b2 (riboflavin) 3.4 mg and vitamin b6 (pyridoxine hydrochloride) 10 mg and vitamin c (ascorbic acid) 120 mg and vitamin d3 (cholecalciferol) 600 unit and vitamin e (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",TRUE,1,FALSE,2016-07-15,9001991,NA,NA
"budesonide 9 mg modified-release oral tablet",TRUE,1,FALSE,2016-07-25,9001992,NA,NA
"empagliflozin 12.5 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001993,NA,NA
"empagliflozin 12.5 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001994,NA,NA
"empagliflozin 12.5 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001995,NA,NA
"empagliflozin 5 mg and metformin hydrochloride 1000 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001996,NA,NA
"empagliflozin 5 mg and metformin hydrochloride 500 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001997,NA,NA
"empagliflozin 5 mg and metformin hydrochloride 850 mg oral tablet",TRUE,1,FALSE,2016-08-03,9001998,NA,NA
"esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule",TRUE,1,FALSE,2016-08-10,9001999,NA,NA
"ibuprofen 600 mg prolonged-release oral tablet",TRUE,1,FALSE,2016-08-22,9002000,NA,NA
"beta-carotene 1.6 mg and calcium (calcium carbonate) 300 mg and copper (cupric oxide) 2 mg and d-pantothenic acid (calcium d-pantothenate) 5 mg and folic acid 5 mg and iodine (potassium iodide) 0.15 mg and iron (ferrous fumarate) 35 mg and magnesium (magnesium oxide) 50 mg and nicotinamide 20 mg and vitamin b12 (cyanocobalamin) 12 mcg and vitamin b1 (thiamine mononitrate) 3 mg and vitamin b2 (riboflavin) 3.4 mg and vitamin b6 (pyridoxine hydrochloride) 10 mg and vitamin c (ascorbic acid) 120 mg and vitamin d3 (cholecalciferol) 600 unit and vitamin e (dl-alpha tocopheryl acetate) 13.8 mg and zinc (zinc oxide) 15 mg oral tablet",TRUE,1,FALSE,2016-08-28,9002001,NA,NA
"morphine sulfate 10 mg oral capsule",TRUE,1,FALSE,2016-09-06,9002002,NA,NA
"morphine sulfate 20 mg oral capsule",TRUE,1,FALSE,2016-09-06,9002003,NA,NA
"morphine sulfate 30 mg oral capsule",TRUE,1,FALSE,2016-09-06,9002004,NA,NA
"morphine sulfate 5 mg oral capsule",TRUE,1,FALSE,2016-09-06,9002005,NA,NA
"betamethasone (betamethasone dipropionate) 0.5 mg per g and calcipotriol (calcipotriol monohydrate) 50 mcg per g cutaneous foam",TRUE,1,FALSE,2016-11-11,9002006,NA,NA
"ciclesonide 50 mcg per spray nasal spray",TRUE,1,FALSE,2016-11-25,9002007,NA,NA
"methotrexate (methotrexate sodium) 17.5 mg per 0.35 mL solution for injection 0.35 mL syringe",TRUE,1,FALSE,2016-12-02,9002008,NA,NA
"methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe",TRUE,1,FALSE,2016-12-02,9002009,NA,NA
