"","drug_code","ccdd","n_ing","ai_code_set","tm_set","str_set","precise_ing_set","ntp_ing_group","ntp_ing_formal_name"
"9569",85934,FALSE,1,"698","polyethylene glycol 3350","100 %","POLYETHYLENE GLYCOL 3350","polyethylene glycol 3350","polyethylene glycol 3350 100 %"
"9570",85935,FALSE,2,"12049, 727","octinoxate, titanium dioxide","6.31 %, 3.16 %","OCTINOXATE, TITANIUM DIOXIDE","octinoxate, titanium dioxide","octinoxate 6.31 % and titanium dioxide 3.16 %"
"9571",85940,FALSE,5,"755, 19130, 1970, 12048, 2280","avobenzone, drometrizole trisiloxane, homosalate, octisalate, octocrylene","5 %, 1 %, 13 %, 5 %, 7 %","AVOBENZONE, DROMETRIZOLE TRISILOXANE, HOMOSALATE, OCTISALATE, OCTOCRYLENE","avobenzone, drometrizole trisiloxane, homosalate, octisalate, octocrylene","avobenzone 5 % and drometrizole trisiloxane 1 % and homosalate 13 % and octisalate 5 % and octocrylene 7 %"
"9572",85941,FALSE,5,"755, 19130, 1970, 12048, 2280","avobenzone, drometrizole trisiloxane, homosalate, octisalate, octocrylene","5 %, 2 %, 15 %, 5 %, 7 %","AVOBENZONE, DROMETRIZOLE TRISILOXANE, HOMOSALATE, OCTISALATE, OCTOCRYLENE","avobenzone, drometrizole trisiloxane, homosalate, octisalate, octocrylene","avobenzone 5 % and drometrizole trisiloxane 2 % and homosalate 15 % and octisalate 5 % and octocrylene 7 %"
"9573",85942,TRUE,1,"2609","ibuprofen","400 MG","IBUPROFEN","ibuprofen","ibuprofen 400 mg"
"9574",85947,TRUE,3,"270, 10247, 10224","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","650 MG per 30 ML, 30 MG per 30 ML, 12.5 MG per 30 ML","ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE","acetaminophen, dextromethorphan hydrobromide, doxylamine succinate","acetaminophen 650 mg per 30 mL and dextromethorphan hydrobromide 30 mg per 30 mL and doxylamine succinate 12.5 mg per 30 mL"
"9575",85960,FALSE,1,"8500","bacitracin zinc","500 UNIT per G","BACITRACIN ZINC","bacitracin zinc","bacitracin zinc 500 unit per g"
"9576",85968,FALSE,1,"27","anastrozole","1 MG","ANASTROZOLE","anastrozole","anastrozole 1 mg"
"9577",85969,TRUE,1,"11130","fluoxetine","10 MG","FLUOXETINE HYDROCHLORIDE","fluoxetine (fluoxetine hydrochloride)","fluoxetine (fluoxetine hydrochloride) 10 mg"
"9578",85980,TRUE,1,"11130","fluoxetine","20 MG","FLUOXETINE HYDROCHLORIDE","fluoxetine (fluoxetine hydrochloride)","fluoxetine (fluoxetine hydrochloride) 20 mg"
"9579",85983,FALSE,4,"12049, 12048, 2280, 33","octinoxate, octisalate, octocrylene, oxybenzone","7.5 %, 5 %, 10 %, 5 %","OCTINOXATE, OCTISALATE, OCTOCRYLENE, OXYBENZONE","octinoxate, octisalate, octocrylene, oxybenzone","octinoxate 7.5 % and octisalate 5 % and octocrylene 10 % and oxybenzone 5 %"
"9580",85985,FALSE,3,"755, 12048, 2280","avobenzone, octisalate, octocrylene","3 %, 5 %, 7 %","AVOBENZONE, OCTISALATE, OCTOCRYLENE","avobenzone, octisalate, octocrylene","avobenzone 3 % and octisalate 5 % and octocrylene 7 %"
"9581",85986,FALSE,3,"755, 12048, 2280","avobenzone, octisalate, octocrylene","3 %, 5 %, 7 %","AVOBENZONE, OCTISALATE, OCTOCRYLENE","avobenzone, octisalate, octocrylene","avobenzone 3 % and octisalate 5 % and octocrylene 7 %"
"9582",85987,FALSE,5,"755, 1970, 12048, 2280, 33","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","3 %, 10 %, 5 %, 2.75 %, 4 %","AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, OXYBENZONE","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 %"
"9583",85988,TRUE,1,"11168","sertraline","25 MG","SERTRALINE HYDROCHLORIDE","sertraline (sertraline hydrochloride)","sertraline (sertraline hydrochloride) 25 mg"
"9584",85989,TRUE,1,"11168","sertraline","50 MG","SERTRALINE HYDROCHLORIDE","sertraline (sertraline hydrochloride)","sertraline (sertraline hydrochloride) 50 mg"
"9585",85990,TRUE,1,"11168","sertraline","100 MG","SERTRALINE HYDROCHLORIDE","sertraline (sertraline hydrochloride)","sertraline (sertraline hydrochloride) 100 mg"
"9586",85993,TRUE,1,"11784","montelukast","10 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 10 mg"
"9587",85994,TRUE,1,"11847","citalopram","10 MG","CITALOPRAM HYDROBROMIDE","citalopram (citalopram hydrobromide)","citalopram (citalopram hydrobromide) 10 mg"
"9588",86000,TRUE,1,"1400","amiodarone","50 MG per ML","AMIODARONE HYDROCHLORIDE","amiodarone hydrochloride","amiodarone hydrochloride 50 mg per mL"
"9589",86005,TRUE,1,"11899","rizatriptan","5 MG","RIZATRIPTAN BENZOATE","rizatriptan (rizatriptan benzoate)","rizatriptan (rizatriptan benzoate) 5 mg"
"9590",86006,TRUE,1,"11899","rizatriptan","10 MG","RIZATRIPTAN BENZOATE","rizatriptan (rizatriptan benzoate)","rizatriptan (rizatriptan benzoate) 10 mg"
"9591",86007,TRUE,1,"9483","betahistine","16 MG","BETAHISTINE HYDROCHLORIDE","betahistine hydrochloride","betahistine hydrochloride 16 mg"
"9592",86008,TRUE,1,"9483","betahistine","24 MG","BETAHISTINE HYDROCHLORIDE","betahistine hydrochloride","betahistine hydrochloride 24 mg"
"9593",86017,FALSE,1,"21015","asenapine (asenapine maleate)","5 MG","Asenapine maleate","asenapine (asenapine maleate)","asenapine (asenapine maleate) 5 mg"
"9594",86018,FALSE,1,"21015","asenapine (asenapine maleate)","10 MG","Asenapine maleate","asenapine (asenapine maleate)","asenapine (asenapine maleate) 10 mg"
"9595",86019,TRUE,1,"932","ramipril","2.5 MG","RAMIPRIL","ramipril","ramipril 2.5 mg"
"9596",86020,TRUE,1,"932","ramipril","5 MG","RAMIPRIL","ramipril","ramipril 5 mg"
"9597",86021,TRUE,1,"932","ramipril","10 MG","RAMIPRIL","ramipril","ramipril 10 mg"
"9598",86022,TRUE,1,"1250","omeprazole","20 MG","OMEPRAZOLE MAGNESIUM","omeprazole (omeprazole magnesium)","omeprazole (omeprazole magnesium) 20 mg"
"9599",86025,FALSE,1,"21018","dienogest","2 MG","Dienogest","dienogest","dienogest 2 mg"
"9600",86029,FALSE,1,"10193","bisacodyl","5 MG","BISACODYL","bisacodyl","bisacodyl 5 mg"
"9601",86042,FALSE,1,"7152","cetylpyridinium chloride","0.07 %","CETYLPYRIDINIUM CHLORIDE","cetylpyridinium chloride","cetylpyridinium chloride 0.07 %"
"9602",86043,TRUE,1,"1221","simvastatin","5 MG","SIMVASTATIN","simvastatin","simvastatin 5 mg"
"9603",86044,TRUE,1,"1221","simvastatin","10 MG","SIMVASTATIN","simvastatin","simvastatin 10 mg"
"9604",86045,TRUE,1,"1221","simvastatin","20 MG","SIMVASTATIN","simvastatin","simvastatin 20 mg"
"9605",86046,TRUE,1,"1221","simvastatin","40 MG","SIMVASTATIN","simvastatin","simvastatin 40 mg"
"9606",86047,TRUE,1,"1221","simvastatin","80 MG","SIMVASTATIN","simvastatin","simvastatin 80 mg"
"9607",86054,FALSE,1,"2813","triclosan","0.3 %","TRICLOSAN","triclosan","triclosan 0.3 %"
"9608",86055,FALSE,1,"7867","albumin (human)","0.03 %","HUMAN","albumin (human)","albumin (human) 0.03 %"
"9609",86057,FALSE,1,"2813","triclosan","0.3 %","TRICLOSAN","triclosan","triclosan 0.3 %"
"9610",86061,FALSE,2,"12049, 727","octinoxate, titanium dioxide","2.9 %, 1.6 %","OCTINOXATE, TITANIUM DIOXIDE","octinoxate, titanium dioxide","octinoxate 2.9 % and titanium dioxide 1.6 %"
"9611",86064,TRUE,1,"13107","levetiracetam","250 MG","LEVETIRACETAM","levetiracetam","levetiracetam 250 mg"
"9612",86065,TRUE,1,"13107","levetiracetam","500 MG","LEVETIRACETAM","levetiracetam","levetiracetam 500 mg"
"9613",86066,TRUE,1,"13107","levetiracetam","750 MG","LEVETIRACETAM","levetiracetam","levetiracetam 750 mg"
"9614",86068,FALSE,3,"755, 1970, 12048","avobenzone, homosalate, octisalate","3 %, 3 %, 5 %","AVOBENZONE, HOMOSALATE, OCTISALATE","avobenzone, homosalate, octisalate","avobenzone 3 % and homosalate 3 % and octisalate 5 %"
"9615",86076,FALSE,3,"755, 12048, 2280","avobenzone, octisalate, octocrylene","3 %, 5 %, 2.7 %","AVOBENZONE, OCTISALATE, OCTOCRYLENE","avobenzone, octisalate, octocrylene","avobenzone 3 % and octisalate 5 % and octocrylene 2.7 %"
"9616",86078,FALSE,1,"4971","hydroxocobalamin","5 G per VIAL","HYDROXOCOBALAMIN","hydroxocobalamin","hydroxocobalamin 5 g per vial"
"9617",86080,FALSE,1,"9887","tolnaftate","1 %","TOLNAFTATE","tolnaftate","tolnaftate 1 %"
"9618",86082,FALSE,3,"755, 12634, 2280","avobenzone, ensulizole, octocrylene","3 %, 2 %, 2.75 %","AVOBENZONE, ENSULIZOLE, OCTOCRYLENE","avobenzone, ensulizole, octocrylene","avobenzone 3 % and ensulizole 2 % and octocrylene 2.75 %"
"9619",86083,FALSE,3,"755, 12049, 2280","avobenzone, octinoxate, octocrylene","2.5 %, 2 %, 6 %","AVOBENZONE, OCTINOXATE, OCTOCRYLENE","avobenzone, octinoxate, octocrylene","avobenzone 2.5 % and octinoxate 2 % and octocrylene 6 %"
"9620",86084,FALSE,4,"755, 1970, 12048, 2280","avobenzone, homosalate, octisalate, octocrylene","3 %, 4 %, 4.5 %, 2.6 %","AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE","avobenzone, homosalate, octisalate, octocrylene","avobenzone 3 % and homosalate 4 % and octisalate 4.5 % and octocrylene 2.6 %"
"9621",86093,FALSE,1,"20380","varicella-zoster virus vaccine live attenuated (oka/merck strain)","19400 PFU per 0.65 ML","OKA/MERCK STRAIN","varicella-zoster virus vaccine live attenuated (oka/merck strain)","varicella-zoster virus vaccine live attenuated (oka/merck strain) 19400 pfu per 0.65 mL"
"9622",86095,FALSE,1,"13366","memantine hydrochloride","10 MG","MEMANTINE HYDROCHLORIDE","memantine hydrochloride","memantine hydrochloride 10 mg"
"9623",86096,FALSE,2,"122, 1185","lamivudine, zidovudine","150 MG, 300 MG","LAMIVUDINE, ZIDOVUDINE","lamivudine, zidovudine","lamivudine 150 mg and zidovudine 300 mg"
"9624",86097,FALSE,1,"12126","entacapone","200 MG","ENTACAPONE","entacapone","entacapone 200 mg"
"9625",86098,FALSE,2,"7095, 7097","amylmetacresol, dichlorobenzyl alcohol","0.6 MG, 1.2 MG","AMYLMETACRESOL, DICHLOROBENZYL ALCOHOL","amylmetacresol, dichlorobenzyl alcohol","amylmetacresol 0.6 mg and dichlorobenzyl alcohol 1.2 mg"
"9626",86101,TRUE,1,"1221","simvastatin","5 MG","SIMVASTATIN","simvastatin","simvastatin 5 mg"
"9627",86102,TRUE,1,"1221","simvastatin","10 MG","SIMVASTATIN","simvastatin","simvastatin 10 mg"
"9628",86103,TRUE,1,"1221","simvastatin","20 MG","SIMVASTATIN","simvastatin","simvastatin 20 mg"
"9629",86104,TRUE,1,"1221","simvastatin","40 MG","SIMVASTATIN","simvastatin","simvastatin 40 mg"
"9630",86105,TRUE,1,"1221","simvastatin","80 MG","SIMVASTATIN","simvastatin","simvastatin 80 mg"
"9631",86112,TRUE,1,"12034","moxifloxacin","400 MG","MOXIFLOXACIN HYDROCHLORIDE","moxifloxacin (moxifloxacin hydrochloride)","moxifloxacin (moxifloxacin hydrochloride) 400 mg"
"9632",86113,FALSE,1,"2298","doxorubicin hydrochloride","2 MG per ML","DOXORUBICIN HYDROCHLORIDE","doxorubicin hydrochloride","doxorubicin hydrochloride 2 mg per mL"
"9633",86119,FALSE,4,"755, 12049, 12048, 2280","avobenzone, octinoxate, octisalate, octocrylene","2.5 %, 7.5 %, 5 %, 7.5 %","AVOBENZONE, OCTINOXATE, OCTISALATE, OCTOCRYLENE","avobenzone, octinoxate, octisalate, octocrylene","avobenzone 2.5 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 7.5 %"
"9634",86124,TRUE,1,"20524","saxagliptin","2.5 MG","SAXAGLIPTIN HYDROCHLORIDE","saxagliptin (saxagliptin hydrochloride)","saxagliptin (saxagliptin hydrochloride) 2.5 mg"
"9635",86125,TRUE,1,"12012","pioglitazone","15 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 15 mg"
"9636",86126,TRUE,1,"12012","pioglitazone","30 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 30 mg"
"9637",86127,TRUE,1,"12012","pioglitazone","45 MG","PIOGLITAZONE HYDROCHLORIDE","pioglitazone (pioglitazone hydrochloride)","pioglitazone (pioglitazone hydrochloride) 45 mg"
"9638",86128,TRUE,1,"8642","doxycycline","40 MG","Doxycycline Monohydrate","doxycycline","doxycycline (doxycycline monohydrate) 40 mg"
"9639",86129,FALSE,1,"8520","polymyxin b (polymyxin b sulfate)","50 MG per VIAL","POLYMYXIN B SULFATE","polymyxin b (polymyxin b sulfate)","polymyxin b (polymyxin b sulfate) 50 mg per vial"
"9640",86137,FALSE,1,"20195","etravirine","200 MG","ETRAVIRINE","etravirine","etravirine 200 mg"
"9641",86141,TRUE,1,"11907","telmisartan","40 MG","TELMISARTAN","telmisartan","telmisartan 40 mg"
"9642",86142,TRUE,1,"11907","telmisartan","80 MG","TELMISARTAN","telmisartan","telmisartan 80 mg"
"9643",86145,FALSE,1,"1299","loratadine","10 MG","LORATADINE","loratadine","loratadine 10 mg"
"9644",86147,FALSE,1,"2251","loperamide hydrochloride","2 MG","LOPERAMIDE HYDROCHLORIDE","loperamide hydrochloride","loperamide hydrochloride 2 mg"
"9645",86155,FALSE,1,"11104","ondansetron (ondansetron hydrochloride)","4 MG","ONDANSETRON HYDROCHLORIDE","ondansetron (ondansetron hydrochloride)","ondansetron (ondansetron hydrochloride) 4 mg"
"9646",86156,FALSE,1,"11104","ondansetron (ondansetron hydrochloride)","8 MG","ONDANSETRON HYDROCHLORIDE","ondansetron (ondansetron hydrochloride)","ondansetron (ondansetron hydrochloride) 8 mg"
"9647",86158,FALSE,1,"9152","docusate sodium","100 MG","DOCUSATE SODIUM","docusate sodium","docusate sodium 100 mg"
"9648",86164,FALSE,3,"12049, 2280, 33","octinoxate, octocrylene, oxybenzone","7.5 %, 7 %, 2 %","OCTINOXATE, OCTOCRYLENE, OXYBENZONE","octinoxate, octocrylene, oxybenzone","octinoxate 7.5 % and octocrylene 7 % and oxybenzone 2 %"
"9649",86166,FALSE,2,"12049, 33","octinoxate, oxybenzone","6 %, 2 %","OCTINOXATE, OXYBENZONE","octinoxate, oxybenzone","octinoxate 6 % and oxybenzone 2 %"
"9650",86169,FALSE,1,"182","diphenhydramine hydrochloride","12.5 MG per 5 ML","DIPHENHYDRAMINE HYDROCHLORIDE","diphenhydramine hydrochloride","diphenhydramine hydrochloride 12.5 mg per 5 mL"
"9651",86186,FALSE,1,"7364","somatropin","10 MG per 2 ML","SOMATROPIN","somatropin","somatropin 10 mg per 2 mL"
"9652",86189,FALSE,2,"12049, 33","octinoxate, oxybenzone","5 %, 1.5 %","OCTINOXATE, OXYBENZONE","octinoxate, oxybenzone","octinoxate 5 % and oxybenzone 1.5 %"
"9653",86190,FALSE,2,"12049, 33","octinoxate, oxybenzone","6 %, 2 %","OCTINOXATE, OXYBENZONE","octinoxate, oxybenzone","octinoxate 6 % and oxybenzone 2 %"
"9654",86192,FALSE,4,"755, 1970, 12048, 2280","avobenzone, homosalate, octisalate, octocrylene","3 %, 4 %, 4.5 %, 2.6 %","AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE","avobenzone, homosalate, octisalate, octocrylene","avobenzone 3 % and homosalate 4 % and octisalate 4.5 % and octocrylene 2.6 %"
"9655",86193,TRUE,4,"270, 10259, 10247, 6492","acetaminophen, chlorpheniramine maleate, dextromethorphan hydrobromide, pseudoephedrine hydrochloride","160 MG per 5 ML, 1 MG per 5 ML, 7.5 MG per 5 ML, 15 MG per 5 ML","ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, DEXTROMETHORPHAN HYDROBROMIDE, PSEUDOEPHEDRINE HYDROCHLORIDE","acetaminophen, chlorpheniramine maleate, dextromethorphan hydrobromide, pseudoephedrine hydrochloride","acetaminophen 160 mg per 5 mL and chlorpheniramine maleate 1 mg per 5 mL and dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL"
"9656",86202,TRUE,1,"11814","candesartan","4 MG","CANDESARTAN CILEXETIL","candesartan cilexetil","candesartan cilexetil 4 mg"
"9657",86203,TRUE,1,"11814","candesartan","8 MG","CANDESARTAN CILEXETIL","candesartan cilexetil","candesartan cilexetil 8 mg"
"9658",86204,TRUE,1,"11814","candesartan","16 MG","CANDESARTAN CILEXETIL","candesartan cilexetil","candesartan cilexetil 16 mg"
"9659",86205,TRUE,1,"11814","candesartan","32 MG","CANDESARTAN CILEXETIL","candesartan cilexetil","candesartan cilexetil 32 mg"
"9660",86208,TRUE,1,"2609","ibuprofen","200 MG","IBUPROFEN","ibuprofen","ibuprofen 200 mg"
"9661",86209,TRUE,1,"2609","ibuprofen","400 MG","IBUPROFEN","ibuprofen","ibuprofen 400 mg"
"9662",86216,FALSE,2,"12049, 33","octinoxate, oxybenzone","7.5 %, 2 %","OCTINOXATE, OXYBENZONE","octinoxate, oxybenzone","octinoxate 7.5 % and oxybenzone 2 %"
"9663",86222,TRUE,1,"11784","montelukast","4 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 4 mg"
"9664",86223,TRUE,1,"11784","montelukast","5 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 5 mg"
"9665",86224,TRUE,1,"11784","montelukast","10 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 10 mg"
"9666",86225,TRUE,1,"768","finasteride","5 MG","FINASTERIDE","finasteride","finasteride 5 mg"
"9667",86227,TRUE,1,"11907","telmisartan","40 MG","TELMISARTAN","telmisartan","telmisartan 40 mg"
"9668",86228,TRUE,1,"11907","telmisartan","80 MG","TELMISARTAN","telmisartan","telmisartan 80 mg"
"9669",86244,TRUE,1,"2609","ibuprofen","100 MG per ML","IBUPROFEN","ibuprofen","ibuprofen 100 mg per mL"
"9670",86245,FALSE,1,"8209","propofol","10 MG per ML","PROPOFOL","propofol","propofol 10 mg per mL"
"9671",86250,FALSE,1,"21063","indacaterol (indacaterol maleate)","75 MCG","Indacaterol Maleate","indacaterol (indacaterol maleate)","indacaterol (indacaterol maleate) 75 mcg"
"9672",86257,FALSE,1,"9152","docusate sodium","100 MG","DOCUSATE SODIUM","docusate sodium","docusate sodium 100 mg"
"9673",86259,FALSE,1,"21066","prucalopride (prucalopride succinate)","1 MG","Prucalopride Succinate","prucalopride (prucalopride succinate)","prucalopride (prucalopride succinate) 1 mg"
"9674",86260,FALSE,1,"21066","prucalopride (prucalopride succinate)","2 MG","Prucalopride Succinate","prucalopride (prucalopride succinate)","prucalopride (prucalopride succinate) 2 mg"
"9675",86261,TRUE,1,"15568","pregabalin","25 MG","PREGABALIN","pregabalin","pregabalin 25 mg"
"9676",86262,TRUE,1,"15568","pregabalin","50 MG","PREGABALIN","pregabalin","pregabalin 50 mg"
"9677",86263,TRUE,1,"15568","pregabalin","75 MG","PREGABALIN","pregabalin","pregabalin 75 mg"
"9678",86264,TRUE,1,"15568","pregabalin","150 MG","PREGABALIN","pregabalin","pregabalin 150 mg"
"9679",86265,TRUE,1,"15568","pregabalin","300 MG","PREGABALIN","pregabalin","pregabalin 300 mg"
"9680",86271,TRUE,1,"2609","ibuprofen","400 MG","IBUPROFEN","ibuprofen","ibuprofen 400 mg"
"9681",86273,TRUE,2,"10234, 144","hydrochlorothiazide, losartan","12.5 MG, 100 MG","HYDROCHLOROTHIAZIDE, LOSARTAN POTASSIUM","hydrochlorothiazide, losartan potassium","hydrochlorothiazide 12.5 mg and losartan potassium 100 mg"
"9682",86274,TRUE,2,"10234, 144","hydrochlorothiazide, losartan","25 MG, 100 MG","HYDROCHLOROTHIAZIDE, LOSARTAN POTASSIUM","hydrochlorothiazide, losartan potassium","hydrochlorothiazide 25 mg and losartan potassium 100 mg"
"9683",86276,FALSE,5,"755, 1970, 12048, 2280, 33","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","2 %, 5 %, 5 %, 2 %, 4 %","AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, OXYBENZONE","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","avobenzone 2 % and homosalate 5 % and octisalate 5 % and octocrylene 2 % and oxybenzone 4 %"
"9684",86277,FALSE,1,"9782","dimenhydrinate","50 MG","DIMENHYDRINATE","dimenhydrinate","dimenhydrinate 50 mg"
"9685",86278,FALSE,3,"8523, 10225, 8519","gramicidin, lidocaine hydrochloride, polymyxin b sulfate","0.25 MG per G, 40 MG per G, 10000 UNIT per G","GRAMICIDIN, LIDOCAINE HYDROCHLORIDE, POLYMYXIN B SULFATE","gramicidin, lidocaine hydrochloride, polymyxin b sulfate","gramicidin 0.25 mg per g and lidocaine hydrochloride 40 mg per g and polymyxin b sulfate 10000 unit per g"
"9686",86282,TRUE,1,"12335","insulin aspart","100 UNIT per ML","INSULIN ASPART","insulin aspart","insulin aspart 100 unit per mL"
"9687",86284,FALSE,1,"21077","plerixafor","20 MG per ML","Plerixafor","plerixafor","plerixafor 20 mg per mL"
"9688",86287,FALSE,1,"21078","apixaban","2.5 MG","Apixaban","apixaban","apixaban 2.5 mg"
"9689",86297,FALSE,2,"12049, 727","octinoxate, titanium dioxide","3 %, 1.4 %","OCTINOXATE, TITANIUM DIOXIDE","octinoxate, titanium dioxide","octinoxate 3 % and titanium dioxide 1.4 %"
"9690",86312,FALSE,5,"755, 1970, 12048, 2280, 33","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","3 %, 8 %, 5 %, 4 %, 4 %","AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, OXYBENZONE","avobenzone, homosalate, octisalate, octocrylene, oxybenzone","avobenzone 3 % and homosalate 8 % and octisalate 5 % and octocrylene 4 % and oxybenzone 4 %"
"9691",86314,FALSE,1,"21079","eribulin mesylate","0.5 MG per ML","Eribulin Mesylate","eribulin mesylate","eribulin mesylate 0.5 mg per mL"
"9692",86316,FALSE,1,"269","dalteparin sodium","2500 UNIT per ML","DALTEPARIN SODIUM","dalteparin sodium","dalteparin sodium 2500 unit per mL"
"9693",86317,TRUE,2,"2609, 6340","ibuprofen, methocarbamol","400 MG, 500 MG","IBUPROFEN, METHOCARBAMOL","ibuprofen, methocarbamol","ibuprofen 400 mg and methocarbamol 500 mg"
"9694",86318,FALSE,1,"8541","vancomycin (vancomycin hydrochloride)","125 MG","VANCOMYCIN HYDROCHLORIDE","vancomycin (vancomycin hydrochloride)","vancomycin (vancomycin hydrochloride) 125 mg"
"9695",86319,FALSE,1,"8541","vancomycin (vancomycin hydrochloride)","250 MG","VANCOMYCIN HYDROCHLORIDE","vancomycin (vancomycin hydrochloride)","vancomycin (vancomycin hydrochloride) 250 mg"
"9696",86325,TRUE,1,"93","ciprofloxacin","2 MG per ML","CIPROFLOXACIN LACTATE","ciprofloxacin (ciprofloxacin lactate)","ciprofloxacin (ciprofloxacin lactate) 2 mg per mL"
"9697",86341,TRUE,1,"11784","montelukast","4 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 4 mg"
"9698",86342,TRUE,1,"11784","montelukast","5 MG","MONTELUKAST SODIUM","montelukast (montelukast sodium)","montelukast (montelukast sodium) 5 mg"
