"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_description"
"02442930","NIFEDIPINE ER (nifedipine 30 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150929","DIN","02442930",""
"02442949","NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20150929","DIN","02442949",""
"02443015","GALANTAMINE ER (galantamine (galantamine hydrobromide) 8 mg prolonged-release oral capsule) SANIS HEALTH INC",NA,NA,"active","20160111","DIN","02443015",""
"02443023","GALANTAMINE ER (galantamine (galantamine hydrobromide) 16 mg prolonged-release oral capsule) SANIS HEALTH INC",NA,NA,"active","20160111","DIN","02443023",""
"02443031","GALANTAMINE ER (galantamine (galantamine hydrobromide) 24 mg prolonged-release oral capsule) SANIS HEALTH INC",NA,NA,"active","20160111","DIN","02443031",""
"02443058","DUTASTERIDE (dutasteride 0.5 mg oral capsule) SANIS HEALTH INC",NA,NA,"active","20150721","DIN","02443058",""
"02443090","MINT-DORZOLAMIDE/TIMOLOL (dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) MINT PHARMACEUTICALS INC",NA,NA,"active","20151014","DIN","02443090",""
"02443112","ACT OLMESARTAN HCT (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20170501","DIN","02443112",""
"02443120","ACT OLMESARTAN HCT (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20170501","DIN","02443120",""
"02443139","ACT OLMESARTAN HCT (hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet) ACTAVIS PHARMA COMPANY",NA,NA,"active","20170501","DIN","02443139",""
"02443201","AURO-ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) AURO PHARMA INC",NA,NA,"active","20150902","DIN","02443201",""
"02443236","APO-DEXTROAMPHETAMINE (dextroamphetamine sulfate 5 mg oral tablet) APOTEX INC",NA,NA,"active","20150828","DIN","02443236",""
"02443414","SANDOZ OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20170501","DIN","02443414",""
"02443422","SANDOZ OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20170501","DIN","02443422",""
"02443449","MYLAN-NAPROXEN/ESOMEPRAZOLE MR (esomeprazole (esomeprazole magnesium) 20 mg and naproxen 500 mg modified-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20170210","DIN","02443449","MODIFIED-RELEASE TABLETS"
"02443562","ADVIL 12 HOUR (ibuprofen 600 mg prolonged-release oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20160822","DIN","02443562",""
"02443864","AURO-OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20170501","DIN","02443864",""
"02443872","AURO-OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20170501","DIN","02443872",""
"02443929","JAMP-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20151104","DIN","02443929",""
"02444712","NEXIUM 24HR (esomeprazole (esomeprazole magnesium trihydrate) 20 mg gastro-resistant capsule) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20160810","DIN","02444712",""
"02444844","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL cartridge) ELI LILLY CANADA INC",NA,NA,"active","20151218","DIN","02444844","CARTRIDGE"
"02444852","BASAGLAR (insulin glargine 100 unit per mL solution for injection 3 mL pen) ELI LILLY CANADA INC",NA,NA,"active","20151218","DIN","02444852","KWIKPEN - 60 UNITS PER INJECTION DELIVERY"
"02444860","BIO-VALACYCLOVIR (valacyclovir (valacyclovir hydrochloride) 500 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20160407","DIN","02444860",""
"02444976","BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20160630","DIN","02444976",""
"02445077","FINASTERIDE (finasteride 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20151014","DIN","02445077",""
"02445085","FINASTERIDE (finasteride 1 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20151014","DIN","02445085",""
"02445190","JAMP-QUININE (quinine sulfate 200 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150916","DIN","02445190",""
"02445204","JAMP-QUININE (quinine sulfate 300 mg oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20150916","DIN","02445204",""
"02445328","PRIVA-DOMPERIDONE (domperidone (domperidone maleate) 10 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20170216","DIN","02445328",""
"02445425","PRIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160630","DIN","02445425",""
"02445433","PRIVA-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160630","DIN","02445433",""
"02445670","AURO-CELECOXIB (celecoxib 100 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20151202","DIN","02445670",""
"02445689","AURO-CELECOXIB (celecoxib 200 mg oral capsule) AURO PHARMA INC",NA,NA,"active","20151202","DIN","02445689",""
"02445719","CITALOPRAM (citalopram (citalopram hydrobromide) 10 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20151014","DIN","02445719",""
"02445786","AURO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive","20170804","DIN","02445786",""
"02445794","AURO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive","20170804","DIN","02445794",""
"02445808","AURO-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive","20170804","DIN","02445808",""
"02445816","AURO-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) AURO PHARMA INC",NA,NA,"inactive","20170804","DIN","02445816",""
"02445824","INDAPAMIDE (indapamide 1.25 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20170731","DIN","02445824",""
"02445832","INDAPAMIDE (indapamide 2.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active","20170731","DIN","02445832",""
"02445867","BIO-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) BIOMED PHARMA",NA,NA,"active","20161124","DIN","02445867",""
"02445883","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02445883",""
"02445905","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02445905",""
"02445913","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02445913",""
"02445948","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02445948",""
"02445956","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02445956",""
"02445999","DILTIAZEM CD (diltiazem hydrochloride 120 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151006","DIN","02445999",""
"02446006","DILTIAZEM CD (diltiazem hydrochloride 180 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151006","DIN","02446006",""
"02446014","DILTIAZEM CD (diltiazem hydrochloride 240 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151006","DIN","02446014",""
"02446022","DILTIAZEM CD (diltiazem hydrochloride 300 mg prolonged-release oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151006","DIN","02446022",""
"02446111","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02446111",""
"02446138","RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151007","DIN","02446138",""
"02446375","AURO-SOLIFENACIN (solifenacin succinate 5 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20160104","DIN","02446375",""
"02446561","ARNUITY ELLIPTA (fluticasone furoate 100 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA,"active","20160126","DIN","02446561",""
"02446588","ARNUITY ELLIPTA (fluticasone furoate 200 mcg inhalation powder) GLAXOSMITHKLINE INC",NA,NA,"active","20151214","DIN","02446588",""
"02446820","ACT PROGESTERONE INJECTION (progesterone 500 mg per 10 mL solution for injection vial) ACTAVIS PHARMA COMPANY",NA,NA,"active","20160413","DIN","02446820","MULTI DOSE VIAL"
"02447053","MAR-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active","20151221","DIN","02447053",""
"02447541","FINASTERIDE (finasteride 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151125","DIN","02447541",""
"02447568","FINASTERIDE (finasteride 1 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151125","DIN","02447568",""
"02447576","ALFUZOSIN (alfuzosin hydrochloride 10 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20151125","DIN","02447576",""
"02447800","JAMP-TIMOLOL (timolol (timolol maleate) 0.5 % ophthalmic drops) JAMP PHARMA CORPORATION",NA,NA,"inactive","20170807","DIN","02447800",""
"02447878","AURO-IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151202","DIN","02447878",""
"02447886","AURO-IRBESARTAN HCT (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151202","DIN","02447886",""
"02447894","AURO-IRBESARTAN HCT (hydrochlorothiazide 25 mg and irbesartan 300 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151202","DIN","02447894",""
"02448335","SOLIFENACIN SUCCINATE TABLETS (solifenacin succinate 5 mg oral tablet) MDA INC.",NA,NA,"active","20170117","DIN","02448335",""
"02448343","SOLIFENACIN SUCCINATE TABLETS (solifenacin succinate 10 mg oral tablet) MDA INC.",NA,NA,"active","20170117","DIN","02448343",""
"02448726","AURO-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) AURO PHARMA INC",NA,NA,"active","20151201","DIN","02448726",""
"02448734","AURO-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) AURO PHARMA INC",NA,NA,"active","20151201","DIN","02448734",""
"02448742","AURO-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) AURO PHARMA INC",NA,NA,"active","20151201","DIN","02448742",""
"02448750","AURO-OLANZAPINE ODT (olanzapine 20 mg orodispersible tablet) AURO PHARMA INC",NA,NA,"active","20151201","DIN","02448750",""
"02448807","PRIVA-SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160921","DIN","02448807",""
"02449048","LUPIN-ESTRADIOL (estradiol (estradiol hemihydrate) 0.5 mg oral tablet) LUPIN PHARMA CANADA LIMITED",NA,NA,"active","20160229","DIN","02449048",""
"02449056","LUPIN-ESTRADIOL (estradiol (estradiol hemihydrate) 1 mg oral tablet) LUPIN PHARMA CANADA LIMITED",NA,NA,"active","20160229","DIN","02449056",""
"02449064","LUPIN-ESTRADIOL (estradiol (estradiol hemihydrate) 2 mg oral tablet) LUPIN PHARMA CANADA LIMITED",NA,NA,"active","20160229","DIN","02449064",""
"02449099","JAMP-VITAMIN D (vitamin D3 10000 unit oral capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20151120","DIN","02449099",""
"02449145","AURO-BETAHISTINE (betahistine hydrochloride 8 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02449145",""
"02449153","AURO-BETAHISTINE (betahistine hydrochloride 16 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02449153",""
"02449161","AURO-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) AURO PHARMA INC",NA,NA,"active","20151130","DIN","02449161",""
"02449811","SANDOZ MOMETASONE (mometasone furoate (mometasone furoate monohydrate) 50 mcg per actuation nasal spray) SANDOZ CANADA INCORPORATED",NA,NA,"active","20160727","DIN","02449811","SUSPENSION"
"02450097","PRIVA-GABAPENTIN (gabapentin 100 mg oral capsule) PHARMAPAR INC",NA,NA,"active","20170622","DIN","02450097",""
"02450100","PRIVA-GABAPENTIN (gabapentin 300 mg oral capsule) PHARMAPAR INC",NA,NA,"active","20170622","DIN","02450100",""
"02450119","PRIVA-GABAPENTIN (gabapentin 400 mg oral capsule) PHARMAPAR INC",NA,NA,"active","20170622","DIN","02450119",""
"02450127","PRIVA-GABAPENTIN (gabapentin 600 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20170622","DIN","02450127",""
"02450143","BIO-GABAPENTIN (gabapentin 100 mg oral capsule) BIOMED PHARMA",NA,NA,"active","20170621","DIN","02450143",""
"02450151","BIO-GABAPENTIN (gabapentin 300 mg oral capsule) BIOMED PHARMA",NA,NA,"active","20170621","DIN","02450151",""
"02450178","BIO-GABAPENTIN (gabapentin 400 mg oral capsule) BIOMED PHARMA",NA,NA,"active","20170621","DIN","02450178",""
"02450186","BIO-GABAPENTIN (gabapentin 600 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20170621","DIN","02450186",""
"02450348","BIO-LEVETIRACETAM (levetiracetam 250 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20170622","DIN","02450348",""
"02450356","BIO-LEVETIRACETAM (levetiracetam 500 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20170622","DIN","02450356",""
"02450364","BIO-LEVETIRACETAM (levetiracetam 750 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20170622","DIN","02450364",""
"02450380","PRIVA-LEVETIRACETAM (levetiracetam 500 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20170622","DIN","02450380",""
"02450488","MYLAN-VERAPAMIL SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20160629","DIN","02450488",""
"02450496","MYLAN-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20160901","DIN","02450496",""
"02450526","CETIRIZINE (cetirizine hydrochloride 20 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","20160613","DIN","02450526",""
"02450771","BUTRANS 15 (buprenorphine 15 mcg per hour transdermal patch) PURDUE PHARMA",NA,NA,"active","20160615","DIN","02450771",""
"02450976","RIVA-MOXIFLOXACIN (moxifloxacin (moxifloxacin hydrochloride) 400 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20160331","DIN","02450976",""
"02451077","RIVA-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) LABORATOIRE RIVA INC",NA,NA,"active","20160502","DIN","02451077",""
"02451085","RIVA-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) LABORATOIRE RIVA INC",NA,NA,"active","20160512","DIN","02451085",""
"02451530","VIACORAM (amlodipine (amlodipine besylate) 2.5 mg and perindopril arginine 3.5 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20160405","DIN","02451530",""
"02451549","VIACORAM (amlodipine (amlodipine besylate) 5 mg and perindopril arginine 7 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20160405","DIN","02451549",""
"02451557","VIACORAM (amlodipine (amlodipine besylate) 10 mg and perindopril arginine 14 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20160405","DIN","02451557",""
"02451670","MINT-TADALAFIL (tadalafil 5 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20160714","DIN","02451670",""
"02451697","MINT-TADALAFIL (tadalafil 20 mg oral tablet) MINT PHARMACEUTICALS INC",NA,NA,"active","20160714","DIN","02451697",""
"02451778","JAMP-CETIRIZINE (cetirizine hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20160405","DIN","02451778",""
"02451832","JAMP-TADALAFIL (tadalafil 5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20160713","DIN","02451832",""
"02451840","JAMP-TADALAFIL (tadalafil 10 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20160713","DIN","02451840",""
"02451859","JAMP-TADALAFIL (tadalafil 20 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active","20160713","DIN","02451859",""
"02451913","JAMP-DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20160503","DIN","02451913",""
"02451921","JAMP-DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) JAMP PHARMA CORPORATION",NA,NA,"active","20160503","DIN","02451921",""
"02452073","RAN-TADALAFIL (tadalafil 5 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20160712","DIN","02452073",""
"02452111","RAN-TADALAFIL (tadalafil 20 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active","20160715","DIN","02452111",""
"02452243","MAR-TADALAFIL (tadalafil 20 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active","20160713","DIN","02452243",""
"02452367","APO-FELODIPINE (felodipine 2.5 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160422","DIN","02452367",""
"02452375","APO-FELODIPINE (felodipine 5 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160422","DIN","02452375",""
"02452383","APO-FELODIPINE (felodipine 10 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160422","DIN","02452383",""
"02452413","RIVA-SILDENAFIL (sildenafil (sildenafil citrate) 100 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20160506","DIN","02452413",""
"02452464","ACID REDUCER (ranitidine (ranitidine hydrochloride) 75 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20160914","DIN","02452464",""
"02452480","PRIVA-TADALAFIL (tadalafil 5 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160713","DIN","02452480",""
"02452499","PRIVA-TADALAFIL (tadalafil 10 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160713","DIN","02452499",""
"02452502","PRIVA-TADALAFIL (tadalafil 20 mg oral tablet) PHARMAPAR INC",NA,NA,"active","20160713","DIN","02452502",""
"02452650","DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) PRO DOC LIMITEE",NA,NA,"active","20160503","DIN","02452650",""
"02452669","DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) PRO DOC LIMITEE",NA,NA,"active","20160503","DIN","02452669",""
"02452731","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160722","DIN","02452731",""
"02452758","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 27 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160722","DIN","02452758",""
"02452766","APO-METHYLPHENIDATE ER (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"active","20160722","DIN","02452766",""
"02452847","AURO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule) AURO PHARMA INC",NA,NA,"active","20160314","DIN","02452847",""
"02452855","AURO-VENLAFAXINE XR (venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule) AURO PHARMA INC",NA,NA,"active","20160314","DIN","02452855",""
"02453363","APO-CETIRIZINE (cetirizine hydrochloride 20 mg oral tablet) APOTEX INC",NA,NA,"active","20160422","DIN","02453363",""
"02453452","APO-OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) APOTEX INC",NA,NA,"active","20170531","DIN","02453452",""
"02453460","APO-OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) APOTEX INC",NA,NA,"active","20170530","DIN","02453460",""
"02453606","APO-OLMESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet) APOTEX INC",NA,NA,"active","20170606","DIN","02453606",""
"02453614","APO-OLMESARTAN/HCTZ (hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet) APOTEX INC",NA,NA,"active","20170502","DIN","02453614",""
"02453622","APO-OLMESARTAN/HCTZ (hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet) APOTEX INC",NA,NA,"active","20170502","DIN","02453622",""
"02453630","DULOXETINE (duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20160505","DIN","02453630",""
"02453649","DULOXETINE (duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20160505","DIN","02453649",""
"02454017","MAR-ATORVASTATIN (atorvastatin (atorvastatin calcium) 10 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active","20170512","DIN","02454017",""
