"tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name","Health_Canada_identifier","Health_Canada_description"
"8001044","acetaminophen","9002508","acetaminophen 160 mg chewable tablet","02263823","PEDIAPHEN CHILDREN'S ACETAMINOPHEN CHEWABLE TABLETS USP 160MG/TABLET (acetaminophen 160 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC","02263823",""
"8001044","acetaminophen","9002508","acetaminophen 160 mg chewable tablet","02323362","ACETAMINOPHEN (acetaminophen 160 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC","02323362",""
"8001044","acetaminophen","9002508","acetaminophen 160 mg chewable tablet","02347792","CHILDREN'S TYLENOL FASTMELTS (acetaminophen 160 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02347792",""
"8001044","acetaminophen","9002508","acetaminophen 160 mg chewable tablet","02435144","CHILDREN'S TYLENOL FEVER & SORE THROAT PAIN (acetaminophen 160 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02435144",""
"8001044","acetaminophen","9002509","acetaminophen 160 mg oral tablet","02017431","ACETAMINOPHENE 160MGCO.CROQUABLE POUR ENFANT (acetaminophen 160 mg oral tablet) LABORATOIRE RIVA INC","02017431",""
"8001044","acetaminophen","9002509","acetaminophen 160 mg oral tablet","02230934","JUNIOR STRENGTH ACETAMINOPHEN TABLETS (acetaminophen 160 mg oral tablet) TANTA PHARMACEUTICALS INC","02230934",""
"8001044","acetaminophen","9002509","acetaminophen 160 mg oral tablet","02237562","ACETAMINOPHENE 160MG COMPRIMES A CROQUER (acetaminophen 160 mg oral tablet) LABORATOIRES TRIANON INC","02237562",""
"8001044","acetaminophen","9002510","acetaminophen 160 mg suppository","02046679","PMS-ACETAMINOPHEN SUPPOSITORIES 160MG (acetaminophen 160 mg suppository) PHARMASCIENCE INC","02046679",""
"8001044","acetaminophen","9002510","acetaminophen 160 mg suppository","02230435","ACET 160 (acetaminophen 160 mg suppository) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","02230435",""
"8001044","acetaminophen","9002512","acetaminophen 80 mg chewable tablet","02017458","ACETAMINOPHENE 80MGCO.CROQUABLE POUR ENFANT (acetaminophen 80 mg chewable tablet) LABORATOIRE RIVA INC","02017458",""
"8001044","acetaminophen","9002512","acetaminophen 80 mg chewable tablet","02129957","CHILDREN'S CHEWABLE ACETAMINOPHEN TABLETS 80MG (acetaminophen 80 mg chewable tablet) VITA HEALTH PRODUCTS INC","02129957",""
"8001044","acetaminophen","9002512","acetaminophen 80 mg chewable tablet","02323354","ACETAMINOPHEN (acetaminophen 80 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC","02323354",""
"8001044","acetaminophen","9003359","acetaminophen 80 mg per mL oral suspension","02237390","INFANT'S ACETAMINOPHEN SUSPENSION (acetaminophen 80 mg per mL oral suspension) PERRIGO INTERNATIONAL","02237390","DROPS (80MG/1ML CHERRY AND GRAPE FLAVOURS)"
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02238885","TYLENOL ARTHRITIS PAIN 8 HOUR (acetaminophen 650 mg prolonged-release oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02238885",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02246060","TYLENOL MUSCLE ACHES & BODY PAIN (acetaminophen 650 mg prolonged-release oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02246060",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02272482","ACETAMINOPHEN ARTHRITIS PAIN (acetaminophen 650 mg prolonged-release oral tablet) PERRIGO INTERNATIONAL","02272482",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02283433","RAN-ACETAMINOPHEN 8 HOUR (acetaminophen 650 mg prolonged-release oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","02283433",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02286653","ARTHRITIS PAIN EXTENDED RELIEF (acetaminophen 650 mg prolonged-release oral tablet) VITA HEALTH PRODUCTS INC","02286653",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02333171","MUSCLE ACHES & BODY PAIN (acetaminophen 650 mg prolonged-release oral tablet) VITA HEALTH PRODUCTS INC","02333171",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02371146","ARTHRITIS PAIN RELIEF (acetaminophen 650 mg prolonged-release oral tablet) VITA HEALTH PRODUCTS INC","02371146",""
"8001044","acetaminophen","9003431","acetaminophen 650 mg prolonged-release oral tablet","02455560","MUSCLE ACHES AND BODY PAIN RELIEF (acetaminophen 650 mg prolonged-release oral tablet) VITA HEALTH PRODUCTS INC","02455560",""
"8001044","acetaminophen","9004235","acetaminophen 80 mg per 5 mL oral solution","02263807","PEDIAPHEN 80MG/5ML (acetaminophen 80 mg per 5 mL oral solution) EURO-PHARM INTERNATIONAL CANADA INC","02263807",""
"8001044","acetaminophen","9004235","acetaminophen 80 mg per 5 mL oral solution","02323338","ACETAMINOPHEN (acetaminophen 80 mg per 5 mL oral solution) EURO-PHARM INTERNATIONAL CANADA INC","02323338",""
"8001044","acetaminophen","9005981","acetaminophen 325 mg oral capsule","02407612","TYLENOL LIQUID GELS (acetaminophen 325 mg oral capsule) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02407612",""
"8001044","acetaminophen","9005981","acetaminophen 325 mg oral capsule","02450917","ACETAMINOPHEN LIQUID GEL CAPSULES (acetaminophen 325 mg oral capsule) APOTEX INC","02450917",""
"8001044","acetaminophen","9006324","acetaminophen 80 mg per mL NA","01905864","ACETAMINOPHEN SOLUTION ORAL GTTE 80MG/ML USP (acetaminophen 80 mg per mL NA) LABORATOIRES TRIANON INC","01905864",""
"8001044","acetaminophen","9006327","acetaminophen 80 mg per 1 mL NA","02046059","INFANTS' TYLENOL ACETAMINOPHEN SUS DPS (acetaminophen 80 mg per 1 mL NA) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","02046059",""
"8001044","acetaminophen","9012369","acetaminophen 500 mg oral capsule","02454556","EXTRA STRENGTH ACETAMINOPHEN LIQUID GEL CAPSULES (acetaminophen 500 mg oral capsule) APOTEX INC","02454556",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","00514888","SELAX CAP 100MG (docusate sodium 100 mg oral capsule) ODAN LABORATORIES LTD","00514888",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","00703494","PMS-DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) PHARMASCIENCE INC","00703494",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","00716731","TARO-DOCUSATE (docusate sodium 100 mg oral capsule) TARO PHARMACEUTICALS INC","00716731",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","00830267","DOCUSATE SODIUM CAP 100MG USP (docusate sodium 100 mg oral capsule) LABORATOIRES TRIANON INC","00830267",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","00870196","TEVA-DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) TEVA CANADA LIMITED","00870196",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","01994344","SOFLAX CAPSULES 100MG (docusate sodium 100 mg oral capsule) PHARMASCIENCE INC","01994344",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02020084","NOVO-DOCUSATE (docusate sodium 100 mg oral capsule) TEVA CANADA LIMITED","02020084",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02106256","COLACE CAPSULES (docusate sodium 100 mg oral capsule) BOYD PHARMACEUTICALS INC.","02106256",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02232969","STOOL SOFTENER (docusate sodium 100 mg oral capsule) PERRIGO INTERNATIONAL","02232969",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02245079","APO-DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) APOTEX INC","02245079",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02245946","JAMP-DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) JAMP PHARMA CORPORATION","02245946",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02246036","DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) TEVA CANADA LIMITED","02246036",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02247385","EURO-DOCUSATE (docusate sodium 100 mg oral capsule) SANDOZ CANADA INCORPORATED","02247385",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02281031","STOOL SOFTENER (docusate sodium 100 mg oral capsule) PHARMASCIENCE INC","02281031",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02303825","EURO-DOCUSATE C (docusate sodium 100 mg oral capsule) SANDOZ CANADA INCORPORATED","02303825",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02326086","DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) PRO DOC LIMITEE","02326086",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02357305","STOOL SOFTENER (docusate sodium 100 mg oral capsule) VITA HEALTH PRODUCTS INC","02357305",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02367831","DOCUSATE SODIUM CAPSULES (docusate sodium 100 mg oral capsule) APOTEX INC","02367831",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02376121","JAMP DOCUSATE S OBLONG (docusate sodium 100 mg oral capsule) JAMP PHARMA CORPORATION","02376121",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02376997","DULCOCOMFORT STOOL SOFTENER (docusate sodium 100 mg oral capsule) SANOFI-AVENTIS CANADA INC","02376997",""
"8001045","docusate","9002047","docusate sodium 100 mg oral capsule","02426838","DOCUSATE SODIUM (docusate sodium 100 mg oral capsule) SANIS HEALTH INC","02426838",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","00664553","PMS DOCUSATE-CALCIUM CAP 240MG USP (docusate calcium 240 mg oral capsule) PHARMASCIENCE INC","00664553",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","00809055","TEVA-DOCUSATE CALCIUM (docusate calcium 240 mg oral capsule) TEVA CANADA LIMITED","00809055",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","00830275","DOCUSATE CALCIUM CAP 240MG (docusate calcium 240 mg oral capsule) LABORATOIRES TRIANON INC","00830275",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","00842044","NOVO-DOCUSATE CALCIUM (docusate calcium 240 mg oral capsule) TEVA CANADA LIMITED","00842044",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","02246741","DOCUSATE CALCIUM (docusate calcium 240 mg oral capsule) TEVA CANADA LIMITED","02246741",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","02279762","DOCUSATE CALCIUM (docusate calcium 240 mg oral capsule) PHARMASCIENCE INC","02279762",""
"8001045","docusate","9002070","docusate calcium 240 mg oral capsule","02283255","JAMP-DOCUSATE CALCIUM (docusate calcium 240 mg oral capsule) JAMP PHARMA CORPORATION","02283255",""
"8001045","docusate","9002104","docusate sodium 4 mg per mL syrup","00703508","PMS-DOCUSATE SODIUM (docusate sodium 4 mg per mL syrup) PHARMASCIENCE INC","00703508",""
"8001045","docusate","9002104","docusate sodium 4 mg per mL syrup","02006758","SOFLAX SYRUP 4MG/ML (docusate sodium 4 mg per mL syrup) PHARMASCIENCE INC","02006758",""
"8001045","docusate","9002104","docusate sodium 4 mg per mL syrup","02086018","COLACE SYRUP (docusate sodium 4 mg per mL syrup) BOYD PHARMACEUTICALS INC.","02086018",""
"8001045","docusate","9002298","docusate sodium 10 mg per mL oral drops","00880140","PMS-DOCUSATE SODIUM DROPS 10MG/ML (docusate sodium 10 mg per mL oral drops) PHARMASCIENCE INC","00880140",""
"8001045","docusate","9002299","docusate sodium 200 mg oral capsule","00765104","PMS-DOCUSATE SODIUM (docusate sodium 200 mg oral capsule) PHARMASCIENCE INC","00765104",""
"8001045","docusate","9002299","docusate sodium 200 mg oral capsule","02029529","SOFLAX (docusate sodium 200 mg oral capsule) PHARMASCIENCE INC","02029529","GELCAPS"
"8001045","docusate","9002300","docusate sodium 50 mg per mL syrup","00848417","PMS-DOCUSATE SODIUM (docusate sodium 50 mg per mL syrup) PHARMASCIENCE INC","00848417",""
"8001045","docusate","9002300","docusate sodium 50 mg per mL syrup","02283220","JAMP-DOCUSATE SODIUM (docusate sodium 50 mg per mL syrup) JAMP PHARMA CORPORATION","02283220",""
"8001045","docusate","9002358","docusate sodium 10 mg per mL oral solution","00870218","DOCUSATE SODIUM (docusate sodium 10 mg per mL oral solution) TEVA CANADA LIMITED","00870218","DROPS"
"8001045","docusate","9002358","docusate sodium 10 mg per mL oral solution","02090163","COLACE (docusate sodium 10 mg per mL oral solution) BOYD PHARMACEUTICALS INC.","02090163",""
"8001045","docusate","9002359","docusate sodium 20 mg per 5 mL syrup","00870226","RATIO-DOCUSATE SODIUM (docusate sodium 20 mg per 5 mL syrup) TEVA CANADA LIMITED","00870226",""
"8001045","docusate","9002359","docusate sodium 20 mg per 5 mL syrup","02238283","SIROP DOCUSATE DE SODIUM U.S.P. 4MG/ML (docusate sodium 20 mg per 5 mL syrup) LABORATOIRE ATLAS INC","02238283",""
"8001045","docusate","9002359","docusate sodium 20 mg per 5 mL syrup","02246854","DOCUSATE SODIUM (docusate sodium 20 mg per 5 mL syrup) TEVA CANADA LIMITED","02246854",""
"8001045","docusate","9004846","docusate sodium 10 mg per mL syrup","02332485","JAMP-DOCUSATE SODIUM (docusate sodium 10 mg per mL syrup) JAMP PHARMA CORPORATION","02332485",""
"8001049","aminophylline","9012367","aminophylline 250 mg per 10 mL solution for injection vial","00497193","AMINOPHYLLINE INJECTION USP (aminophylline 250 mg per 10 mL solution for injection vial) PFIZER CANADA INC","00497193",""
"8001049","aminophylline","9012367","aminophylline 250 mg per 10 mL solution for injection vial","00582662","AMINOPHYLLINE INJ 25MG/ML (aminophylline 250 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","00582662",""
"8001049","aminophylline","9012370","aminophylline 500 mg per 10 mL solution for injection vial","00582654","AMINOPHYLLINE INJ 50MG/ML (aminophylline 500 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","00582654",""
"8001057","cefadroxil","9003382","cefadroxil (cefadroxil monohydrate) 500 mg oral capsule","02235134","TEVA-CEFADROXIL (cefadroxil (cefadroxil monohydrate) 500 mg oral capsule) TEVA CANADA LIMITED","02235134",""
"8001057","cefadroxil","9003412","cefadroxil 500 mg oral capsule","02240774","APO-CEFADROXIL (cefadroxil 500 mg oral capsule) APOTEX INC","02240774",""
"8001057","cefadroxil","9003412","cefadroxil 500 mg oral capsule","02311062","PRO-CEFADROXIL - 500 (cefadroxil 500 mg oral capsule) PRO DOC LIMITEE","02311062",""
"8001060","omalizumab","9004010","omalizumab 150 mg per vial powder for solution for injection","02260565","XOLAIR (omalizumab 150 mg per vial powder for solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC","02260565",""
"8001060","omalizumab","9006197","omalizumab 75 mg per 0.5 mL solution for injection","02459787","XOLAIR (omalizumab 75 mg per 0.5 mL solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC","02459787","PREFILLED SYRINGE (0.5 ML SOLUTION)"
"8001060","omalizumab","9012394","omalizumab 150 mg per mL solution for injection","02459795","XOLAIR (omalizumab 150 mg per mL solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC","02459795","PREFILLED SYRINGE (1 ML SOLUTION)"
"8001066","mepolizumab","9005907","mepolizumab 144 mg per vial powder for solution for injection","02449781","NUCALA (mepolizumab 144 mg per vial powder for solution for injection) GLAXOSMITHKLINE INC","02449781","100MG/ML RECONSTITUTED. SINGLE-USE VIAL. LYOPHILIZED POWDER."
"8001067","reslizumab","9012396","reslizumab 100 mg per 10 mL solution for injection vial","02456419","CINQAIR (reslizumab 100 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED","02456419","SINGLE USE VIAL"
"8001068","ampicillin","9002413","ampicillin (ampicillin sodium) 1000 mg per vial powder for solution for injection","01933345","AMPICILLIN SODIUM FOR INJECTION, USP (ampicillin (ampicillin sodium) 1000 mg per vial powder for solution for injection) TEVA CANADA LIMITED","01933345",""
"8001068","ampicillin","9002414","ampicillin (ampicillin sodium) 2000 mg per vial powder for solution for injection","01933353","AMPICILLIN SODIUM FOR INJECTION, USP (ampicillin (ampicillin sodium) 2000 mg per vial powder for solution for injection) TEVA CANADA LIMITED","01933353",""
"8001068","ampicillin","9002415","ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection","00872644","AMPICILLIN SODIUM FOR INJECTION, USP (ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection) TEVA CANADA LIMITED","00872644",""
"8001068","ampicillin","9002415","ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection","02227029","AMPICILLIN FOR INJECTION (ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","02227029",""
"8001068","ampicillin","9002415","ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection","02462303","AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection) AURO PHARMA INC","02462303",""
"8001068","ampicillin","9002416","ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection","00872652","AMPICILLIN SODIUM FOR INJECTION, USP (ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection) TEVA CANADA LIMITED","00872652",""
"8001068","ampicillin","9002416","ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection","02227010","AMPICILLIN FOR INJECTION (ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","02227010",""
"8001068","ampicillin","9002416","ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection","02462311","AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection) AURO PHARMA INC","02462311",""
"8001068","ampicillin","9003272","ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection","02226995","AMPICILLIN FOR INJECTION (ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","02226995",""
"8001068","ampicillin","9003272","ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection","02462346","AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection) AURO PHARMA INC","02462346",""
"8001068","ampicillin","9003279","ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection","02227002","AMPICILLIN FOR INJECTION (ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","02227002",""
"8001068","ampicillin","9003279","ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection","02462338","AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection) AURO PHARMA INC","02462338",""
