"","DRUG_CODE","DRUG_IDENTIFICATION_NUMBER","ai_set_str","ai_set","ai_group","AI_GROUP_NO"
"12075","88526","02400464","DILTIAZEM HYDROCHLORIDE 300 MG","DILTIAZEM HYDROCHLORIDE","0115863","0115863008"
"12076","88529","02400499","VALPROIC ACID 125 MG","VALPROIC ACID","0112996","0112996004"
"12077","88530","02400502","VALPROIC ACID 250 MG","VALPROIC ACID","0112996","0112996001"
"12078","88531","02400510","VALPROIC ACID 500 MG","VALPROIC ACID","0112996","0112996003"
"12079","88532","02400529","CLINDAMYCIN 150 MG","CLINDAMYCIN","0105830","0105830002"
"12080","88533","02400537","CLINDAMYCIN 300 MG","CLINDAMYCIN","0105830","0105830003"
"12081","88535","02400553","CLOPIDOGREL 75 MG","CLOPIDOGREL","0134440","0134440001"
"12082","88536","02400561","DONEPEZIL HYDROCHLORIDE 5 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548001"
"12083","88537","02400588","DONEPEZIL HYDROCHLORIDE 10 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548002"
"12084","88540","02400634","PYRITHIONE ZINC 1.0 %","PYRITHIONE ZINC","0108628","0108628001"
"12085","88542","02400642","PYRITHIONE ZINC 1.0 %","PYRITHIONE ZINC","0108628","0108628001"
"12086","88543","02400650","ENALAPRIL SODIUM 2 MG","ENALAPRIL SODIUM","0152325","0152325001"
"12087","88544","02400669","ENALAPRIL SODIUM 4 MG","ENALAPRIL SODIUM","0152325","0152325004"
"12088","88545","02400677","ENALAPRIL SODIUM 8 MG","ENALAPRIL SODIUM","0152325","0152325002"
"12089","88546","02400685","ENALAPRIL SODIUM 16 MG","ENALAPRIL SODIUM","0152325","0152325003"
"12090","88567","02400871","KETOTIFEN 0.25 MG","KETOTIFEN","0115676","0115676003"
"12091","88573","02400987","Ingenol Mebutate 0.015 %","Ingenol Mebutate","0153650","0153650001"
"12092","88574","02400995","Ingenol Mebutate 0.05 %","Ingenol Mebutate","0153650","0153650002"
"12093","88577","02401029","CEFAZOLIN 100 G","CEFAZOLIN","0109442","0109442007"
"12094","88579","02401045","AVOBENZONE 2.85 %|OCTINOXATE 7.5 %|OCTISALATE 4.75 %","AVOBENZONE|OCTINOXATE|OCTISALATE","0331813","0331813028"
"12095","88585","02401126","ALENDRONIC ACID 10 MG","ALENDRONIC ACID","0150323","0150323003"
"12096","88586","02401134","ALENDRONIC ACID 70 MG","ALENDRONIC ACID","0150323","0150323002"
"12097","88589","02401169","AVOBENZONE 2.8 %|HOMOSALATE 8.0 %|OCTISALATE 4.75 %|OCTOCRYLENE 2.5 %|OXYBENZONE 4.75 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758072"
"12098","88590","02401177","AVOBENZONE 3.0 %|HOMOSALATE 9.5 %|OCTISALATE 4.75 %|OCTOCRYLENE 2.8 %|OXYBENZONE 6.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758071"
"12099","88591","02401185","ETHINYL ESTRADIOL 20.0 MCG|LEVONORGESTREL 100.0 MCG","ETHINYL ESTRADIOL|LEVONORGESTREL","0220415","0220415005"
"12100","88592","02401193","DIPHENHYDRAMINE HYDROCHLORIDE 25 MG|IBUPROFEN 200 MG","DIPHENHYDRAMINE HYDROCHLORIDE|IBUPROFEN","0252788","0252788001"
"12101","88593","02401207","ETHINYL ESTRADIOL 20.0 MCG|LEVONORGESTREL 100.0 MCG","ETHINYL ESTRADIOL|LEVONORGESTREL","0220415","0220415005"
"12102","88594","02401215","OCTINOXATE 2.2 %|TITANIUM DIOXIDE 1.4 %","OCTINOXATE|TITANIUM DIOXIDE","0216790","0216790113"
"12103","88595","02401223","AVOBENZONE 2.00 %|OCTINOXATE 7.11 %|OCTISALATE 4.75 %","AVOBENZONE|OCTINOXATE|OCTISALATE","0331813","0331813023"
"12104","88596","02401231","TRANEXAMIC ACID 500 MG","TRANEXAMIC ACID","0114760","0114760001"
"12105","88618","02401274","MONTELUKAST 10 MG","MONTELUKAST","0133823","0133823002"
"12106","88621","02401290","IBUPROFEN 400 MG","IBUPROFEN","0108883","0108883002"
"12107","88622","02401304","ZOLMITRIPTAN 2.5 MG","ZOLMITRIPTAN","0134381","0134381001"
"12108","88623","02401312","PIPERACILLIN 2 G|TAZOBACTAM 0.25 G","PIPERACILLIN|TAZOBACTAM","0225919","0225919004"
"12109","88624","02401320","PIPERACILLIN 3 G|TAZOBACTAM 0.375 G","PIPERACILLIN|TAZOBACTAM","0225919","0225919005"
"12110","88625","02401339","PIPERACILLIN 4 G|TAZOBACTAM 0.5 G","PIPERACILLIN|TAZOBACTAM","0225919","0225919006"
"12111","88626","02401347","BRENTUXIMAB VEDOTIN 50 MG","BRENTUXIMAB VEDOTIN","0153680","0153680001"
"12112","88627","02401355","AVOBENZONE 2.0 %|HOMOSALATE 10.5 %|OCTISALATE 5.0 %|OCTOCRYLENE 2.0 %|OXYBENZONE 2.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758013"
"12113","88632","02401428","OCTINOXATE 7.50 %|OCTISALATE 5.00 %|TITANIUM DIOXIDE 11.20 %|ZINC OXIDE 6.30 %","OCTINOXATE|OCTISALATE|TITANIUM DIOXIDE|ZINC OXIDE","0427221","0427221010"
"12114","88633","02401436","AVOBENZONE 3.0 %|HOMOSALATE 13.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 7.0 %|OXYBENZONE 4.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758022"
"12115","88636","02401460","VINBLASTINE SULFATE 1 MG","VINBLASTINE SULFATE","0103625","0103625001"
"12116","88638","02401479","BISMUTH SUBSALICYLATE 262 MG","BISMUTH SUBSALICYLATE","0111864","0111864003"
"12117","88639","02401495","AMOXICILLIN 250 MG","AMOXICILLIN","0131314","0131314001"
"12118","88640","02401509","AMOXICILLIN 500 MG","AMOXICILLIN","0131314","0131314006"
"12119","88644","02401541","AMOXICILLIN 250 MG","AMOXICILLIN","0131314","0131314003"
"12120","88646","02401576","AMOXICILLIN 250 MG","AMOXICILLIN","0131314","0131314003"
"12121","88649","02401606","ZOLEDRONIC ACID 4 MG","ZOLEDRONIC ACID","0141761","0141761002"
"12122","88650","02401614","RIVASTIGMINE 1.5 MG","RIVASTIGMINE","0140521","0140521001"
"12123","88651","02401622","RIVASTIGMINE 3 MG","RIVASTIGMINE","0140521","0140521002"
"12124","88652","02401630","RIVASTIGMINE 4.5 MG","RIVASTIGMINE","0140521","0140521003"
"12125","88653","02401649","RIVASTIGMINE 6 MG","RIVASTIGMINE","0140521","0140521004"
"12126","88654","02401657","ACETAMINOPHEN 325 MG|TRAMADOL HYDROCHLORIDE 37.5 MG","ACETAMINOPHEN|TRAMADOL HYDROCHLORIDE","0250601","0250601001"
"12127","88656","02401665","HYDROCHLOROTHIAZIDE 12.5 MG|TELMISARTAN 80 MG","HYDROCHLOROTHIAZIDE|TELMISARTAN","0244783","0244783001"
"12128","88657","02401673","HYDROCHLOROTHIAZIDE 25 MG|TELMISARTAN 80 MG","HYDROCHLOROTHIAZIDE|TELMISARTAN","0244783","0244783002"
"12129","88659","02401703","SOMATROPIN 5.3 MG","SOMATROPIN","0131827","0131827001"
"12130","88660","02401711","SOMATROPIN 12 MG","SOMATROPIN","0131827","0131827008"
"12131","88661","02401738","AVOBENZONE 3.0 %|HOMOSALATE 7.5 %|OCTISALATE 5.0 %|OCTOCRYLENE 2.75 %|OXYBENZONE 2.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758109"
"12132","88664","02401762","SOMATROPIN 0.6 MG","SOMATROPIN","0131827","0131827017"
"12133","88665","02401770","SOMATROPIN 0.8 MG","SOMATROPIN","0131827","0131827018"
"12134","88666","02401789","SOMATROPIN 1.0 MG","SOMATROPIN","0131827","0131827007"
"12135","88667","02401797","SOMATROPIN 1.2 MG","SOMATROPIN","0131827","0131827019"
"12136","88668","02401800","SOMATROPIN 1.4 MG","SOMATROPIN","0131827","0131827020"
"12137","88669","02401819","SOMATROPIN 1.6 MG","SOMATROPIN","0131827","0131827002"
"12138","88670","02401827","SOMATROPIN 1.8 MG","SOMATROPIN","0131827","0131827021"
"12139","88671","02401835","SOMATROPIN 2.0 MG","SOMATROPIN","0131827","0131827022"
"12140","88677","02401894","FLUOXETINE 10 MG","FLUOXETINE","0116847","0116847003"
"12141","88678","02401908","AVOBENZONE 3 %|HOMOSALATE 7 %|OCTISALATE 5 %|OCTOCRYLENE 5 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE","0451521","0451521026"
"12142","88679","02401916","AVOBENZONE 4 %|DROMETRIZOLE TRISILOXANE 2.5 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 7 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 0.5 %","AVOBENZONE|DROMETRIZOLE TRISILOXANE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0653694","0653694001"
"12143","88680","02401924","AVOBENZONE 3.5 %|DROMETRIZOLE TRISILOXANE 2.5 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 6.5 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 0.5 %","AVOBENZONE|DROMETRIZOLE TRISILOXANE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0653694","0653694002"
"12144","88684","02401967","ETHINYL ESTRADIOL 0.025 MG|ETHINYL ESTRADIOL 0.025 MG|ETHINYL ESTRADIOL 0.025 MG|NORGESTIMATE 0.180 MG|NORGESTIMATE 0.215 MG|NORGESTIMATE 0.250 MG","ETHINYL ESTRADIOL|ETHINYL ESTRADIOL|ETHINYL ESTRADIOL|NORGESTIMATE|NORGESTIMATE|NORGESTIMATE","0636783","0636783003"
"12145","88685","02401975","ETHINYL ESTRADIOL 0.025 MG|ETHINYL ESTRADIOL 0.025 MG|ETHINYL ESTRADIOL 0.025 MG|NORGESTIMATE 0.180 MG|NORGESTIMATE 0.215 MG|NORGESTIMATE 0.250 MG","ETHINYL ESTRADIOL|ETHINYL ESTRADIOL|ETHINYL ESTRADIOL|NORGESTIMATE|NORGESTIMATE|NORGESTIMATE","0636783","0636783003"
"12146","88687","02401991","CETYLPYRIDINIUM CHLORIDE 0.075 %|SODIUM FLUORIDE 0.05 %","CETYLPYRIDINIUM CHLORIDE|SODIUM FLUORIDE","0214228","0214228008"
"12147","88688","02402009","OCTINOXATE 7.5 %|OCTISALATE 4.4 %|TITANIUM DIOXIDE 3.5 %|ZINC OXIDE 2.2 %","OCTINOXATE|OCTISALATE|TITANIUM DIOXIDE|ZINC OXIDE","0427221","0427221011"
"12148","88690","02402025","LETROZOLE 2.5 MG","LETROZOLE","0132937","0132937001"
"12149","88691","02402033","AVOBENZONE 3.0 %|HOMOSALATE 10.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 2.75 %|OXYBENZONE 6.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758016"
"12150","88696","02402092","DONEPEZIL HYDROCHLORIDE 5 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548001"
"12151","88697","02402106","DONEPEZIL HYDROCHLORIDE 10 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548002"
"12152","88698","02402114","OCTINOXATE 7.5 %|OCTISALATE 5.0 %|TITANIUM DIOXIDE 5.2 %|ZINC OXIDE 3.2 %","OCTINOXATE|OCTISALATE|TITANIUM DIOXIDE|ZINC OXIDE","0427221","0427221012"
"12153","88700","02402130","AVOBENZONE 3.0 %|DROMETRIZOLE TRISILOXANE 2.5 %|HOMOSALATE 10.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 5.5 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 0.5 %","AVOBENZONE|DROMETRIZOLE TRISILOXANE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0653694","0653694003"
"12154","88701","02402149","BENZOYL PEROXIDE 5 %|SALICYLIC ACID 2 %","BENZOYL PEROXIDE|SALICYLIC ACID","0253704","0253704001"
"12155","88701","02402149","BENZOYL PEROXIDE 5 %|SALICYLIC ACID 2 %","BENZOYL PEROXIDE|SALICYLIC ACID","0253704","0253704001"
"12156","88701","02402149","BENZOYL PEROXIDE 5 %|SALICYLIC ACID 2 %","BENZOYL PEROXIDE|SALICYLIC ACID","0253704","0253704001"
"12157","88702","02402157","AVOBENZONE 4.0 %|DROMETRIZOLE TRISILOXANE 2.5 %|HOMOSALATE 10.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 7.0 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 0.5 %","AVOBENZONE|DROMETRIZOLE TRISILOXANE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0653694","0653694001"
"12158","88703","02402165","ATOVAQUONE 250 MG|PROGUANIL HYDROCHLORIDE 100 MG","ATOVAQUONE|PROGUANIL HYDROCHLORIDE","0250721","0250721002"
"12159","88705","02402181","COLCHICINE 0.6 MG","COLCHICINE","0107264","0107264001"
"12160","88710","02402254","AVOBENZONE 2.85 %|HOMOSALATE 8.00 %|OCTINOXATE 7.50 %|OCTISALATE 4.75 %|OCTOCRYLENE 2.56 %|OXYBENZONE 4.75 %","AVOBENZONE|HOMOSALATE|OCTINOXATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0649961","0649961012"
"12161","88712","02402270","AVOBENZONE 3.00 %|OCTISALATE 5.00 %|OCTOCRYLENE 2.75 %|OXYBENZONE 4.00 %","AVOBENZONE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0424654","0424654016"
"12162","88713","02402289","GABAPENTIN 600 MG","GABAPENTIN","0125929","0125929004"
"12163","88714","02402297","GABAPENTIN 800 MG","GABAPENTIN","0125929","0125929005"
"12164","88715","02402300","OCTINOXATE 3.75 %|OXYBENZONE 1.00 %|TITANIUM DIOXIDE 3.55 %","OCTINOXATE|OXYBENZONE|TITANIUM DIOXIDE","0321685","0321685098"
"12165","88721","02402378","SERTRALINE 25 MG","SERTRALINE","0123417","0123417003"
"12166","88722","02402394","SERTRALINE 50 MG","SERTRALINE","0123417","0123417001"
"12167","88723","02402408","SERTRALINE 100 MG","SERTRALINE","0123417","0123417002"
"12168","88725","02402416","OMEPRAZOLE 20 MG","OMEPRAZOLE","0121643","0121643001"
"12169","88726","02402424","TETRABENAZINE 25 MG","TETRABENAZINE","0128227","0128227001"
"12170","88731","02402475","ABATACEPT 125 MG","ABATACEPT","0151647","0151647002"
"12171","88732","02402483","PILOCARPINE HYDROCHLORIDE 5 MG","PILOCARPINE HYDROCHLORIDE","0107358","0107358009"
"12172","88738","02402556","PREGABALIN 25 MG","PREGABALIN","0151121","0151121009"
"12173","88739","02402564","PREGABALIN 50 MG","PREGABALIN","0151121","0151121010"
"12174","88740","02402572","PREGABALIN 75 MG","PREGABALIN","0151121","0151121011"
"12175","88741","02402580","PREGABALIN 150 MG","PREGABALIN","0151121","0151121012"
"12176","88746","02402610","LANSOPRAZOLE 15 MG","LANSOPRAZOLE","0127666","0127666003"
"12177","88747","02402629","LANSOPRAZOLE 30 MG","LANSOPRAZOLE","0127666","0127666004"
"12178","88748","02402637","LINEZOLID 2 MG","LINEZOLID","0143501","0143501003"
"12179","88749","02402645","DONEPEZIL HYDROCHLORIDE 5 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548001"
"12180","88750","02402653","DONEPEZIL HYDROCHLORIDE 10 MG","DONEPEZIL HYDROCHLORIDE","0131548","0131548002"
"12181","88753","02402696","OCTINOXATE 7.5 %|OCTISALATE 3.5 %|TITANIUM DIOXIDE 1.7 %","OCTINOXATE|OCTISALATE|TITANIUM DIOXIDE","0327582","0327582033"
"12182","88754","02402718","OCTINOXATE 4.9 %|TITANIUM DIOXIDE 2.9 %","OCTINOXATE|TITANIUM DIOXIDE","0216790","0216790079"
"12183","88755","02402726","AVOBENZONE 2.5 %|HOMOSALATE 5.0 %|OCTISALATE 4.0 %|OCTOCRYLENE 3.0 %|OXYBENZONE 4.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758111"
"12184","88757","02402734","AVOBENZONE 2.7 %|HOMOSALATE 4.0 %|OCTISALATE 4.5 %|OCTOCRYLENE 6.0 %|OXYBENZONE 4.5 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758112"
"12185","88760","02402769","ALLOPURINOL 100 MG","ALLOPURINOL","0103654","0103654001"
"12186","88761","02402777","ALLOPURINOL 200 MG","ALLOPURINOL","0103654","0103654002"
"12187","88762","02402785","ALLOPURINOL 300 MG","ALLOPURINOL","0103654","0103654003"
"12188","88763","02402793","MONTELUKAST 4 MG","MONTELUKAST","0133823","0133823003"
"12189","88764","02402807","MONTELUKAST 5 MG","MONTELUKAST","0133823","0133823001"
"12190","88766","02402823","OLOPATADINE 0.2 %","OLOPATADINE","0132394","0132394002"
"12191","88767","02402831","GEMCITABINE 38 MG","GEMCITABINE","0133122","0133122005"
"12192","88770","02402874","Mirabegron 25 MG","Mirabegron","0154130","0154130001"
"12193","88771","02402882","Mirabegron 50 MG","Mirabegron","0154130","0154130002"
"12194","88772","02402890","OCTINOXATE 7.5 %|OCTISALATE 3.0 %|OCTOCRYLENE 10.0 %|OXYBENZONE 5.0 %","OCTINOXATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0421125","0421125037"
"12195","88773","02402904","MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y 5 MCG|TETANUS TOXOID 44 MCG","MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y|TETANUS TOXOID","0554131","0554131001"
"12196","88773","02402904","MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135 5 MCG|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y 5 MCG|TETANUS TOXOID 44 MCG","MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP A|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP C|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP W-135|MENINGOCOCCAL POLYSACCHARIDE ANTIGEN GROUP Y|TETANUS TOXOID","0554131","0554131001"
"12197","88774","02402912","PREGABALIN 25 MG","PREGABALIN","0151121","0151121001"
"12198","88775","02402920","PREGABALIN 50 MG","PREGABALIN","0151121","0151121002"
"12199","88776","02402939","PREGABALIN 75 MG","PREGABALIN","0151121","0151121003"
"12200","88778","02402955","PREGABALIN 150 MG","PREGABALIN","0151121","0151121005"
"12201","88780","02402971","PREGABALIN 225 MG","PREGABALIN","0151121","0151121007"
"12202","88781","02402998","PREGABALIN 300 MG","PREGABALIN","0151121","0151121008"
"12203","88784","02403005","LEVETIRACETAM 250 MG","LEVETIRACETAM","0148843","0148843001"
"12204","88785","02403021","LEVETIRACETAM 500 MG","LEVETIRACETAM","0148843","0148843002"
"12205","88786","02403048","LEVETIRACETAM 750 MG","LEVETIRACETAM","0148843","0148843003"
"12206","88788","02403056","ZOLEDRONIC ACID 4 MG","ZOLEDRONIC ACID","0141761","0141761002"
"12207","88789","02403064","OLANZAPINE 2.5 MG","OLANZAPINE","0128783","0128783001"
"12208","88790","02403072","OLANZAPINE 5.0 MG","OLANZAPINE","0128783","0128783003"
"12209","88791","02403080","OLANZAPINE 7.5 MG","OLANZAPINE","0128783","0128783004"
"12210","88792","02403099","OLANZAPINE 10.0 MG","OLANZAPINE","0128783","0128783002"
"12211","88793","02403102","OLANZAPINE 15.0 MG","OLANZAPINE","0128783","0128783005"
"12212","88796","02403137","AMITRIPTYLINE HYDROCHLORIDE 10 MG","AMITRIPTYLINE HYDROCHLORIDE","0101524","0101524001"
"12213","88797","02403145","AMITRIPTYLINE HYDROCHLORIDE 25 MG","AMITRIPTYLINE HYDROCHLORIDE","0101524","0101524002"
"12214","88798","02403153","AMITRIPTYLINE HYDROCHLORIDE 50 MG","AMITRIPTYLINE HYDROCHLORIDE","0101524","0101524003"
"12215","88799","02403161","AMITRIPTYLINE HYDROCHLORIDE 75 MG","AMITRIPTYLINE HYDROCHLORIDE","0101524","0101524004"
"12216","88800","02403188","CISPLATIN 1.0 MG","CISPLATIN","0113245","0113245002"
"12217","88801","02403196","CLARITHROMYCIN 500 MG","CLARITHROMYCIN","0123752","0123752002"
"12218","88804","02403226","WHITE PETROLATUM 30 %","WHITE PETROLATUM","0148022","0148022002"
"12219","88805","02403234","AVOBENZONE 3.0 %|HOMOSALATE 15.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 2.8 %|OXYBENZONE 6.0 %","AVOBENZONE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|OXYBENZONE","0544758","0544758034"
"12220","88806","02403242","AVOBENZONE 3.0 %|DROMETRIZOLE TRISILOXANE 2.5 %|HOMOSALATE 10.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 5.5 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 0.5 %","AVOBENZONE|DROMETRIZOLE TRISILOXANE|HOMOSALATE|OCTISALATE|OCTOCRYLENE|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0653694","0653694003"
"12221","88807","02403250","Linagliptin 2.5 MG|METFORMIN HYDROCHLORIDE 500 MG","Linagliptin|METFORMIN HYDROCHLORIDE","0254133","0254133001"
"12222","88808","02403269","Linagliptin 2.5 MG|METFORMIN HYDROCHLORIDE 850 MG","Linagliptin|METFORMIN HYDROCHLORIDE","0254133","0254133002"
"12223","88809","02403277","Linagliptin 2.5 MG|METFORMIN HYDROCHLORIDE 1000 MG","Linagliptin|METFORMIN HYDROCHLORIDE","0254133","0254133003"
"12224","88814","02403323","LOSARTAN POTASSIUM 25.0 MG","LOSARTAN POTASSIUM","0127971","0127971001"
"12225","88815","02403331","LOSARTAN POTASSIUM 50.0 MG","LOSARTAN POTASSIUM","0127971","0127971003"
"12226","88816","02403358","LOSARTAN POTASSIUM 100.0 MG","LOSARTAN POTASSIUM","0127971","0127971002"
"12227","88820","02403390","Regorafenib 40 MG","Regorafenib","0154134","0154134001"
"12228","88822","02403412","INSULIN LISPRO 100 UNIT","INSULIN LISPRO","0131614","0131614001"
"12229","88822","02403412","INSULIN LISPRO 100 UNIT","INSULIN LISPRO","0131614","0131614001"
"12230","88822","02403412","INSULIN LISPRO 100 UNIT","INSULIN LISPRO","0131614","0131614001"
"12231","88823","02403420","INSULIN LISPRO 25 UNIT|INSULIN LISPRO PROTAMINE SUSPENSION 75 UNIT","INSULIN LISPRO|INSULIN LISPRO PROTAMINE SUSPENSION","0242161","0242161001"
"12232","88824","02403439","INSULIN LISPRO 50 UNIT|INSULIN LISPRO PROTAMINE SUSPENSION 50 UNIT","INSULIN LISPRO|INSULIN LISPRO PROTAMINE SUSPENSION","0242161","0242161002"
"12233","88825","02403447","INSULIN ISOPHANE HUMAN BIOSYNTHETIC 100 UNIT","INSULIN ISOPHANE HUMAN BIOSYNTHETIC","0123341","0123341001"
"12234","88827","02403463","BENZALKONIUM CHLORIDE 0.13 %","BENZALKONIUM CHLORIDE","0104993","0104993016"
"12235","88828","02403471","BENZALKONIUM CHLORIDE 0.13 %","BENZALKONIUM CHLORIDE","0104993","0104993016"
"12236","88829","02403498","SODIUM BICARBONATE 720 G","SODIUM BICARBONATE","0104153","0104153024"
"12237","88830","02403501","SODIUM BICARBONATE 1250 G","SODIUM BICARBONATE","0104153","0104153025"
"12238","88832","02403536","DEXTROSE 50 MG","DEXTROSE","0102181","0102181006"
"12239","88833","02403544","COLISTIN 150 MG","COLISTIN","0105857","0105857001"
"12240","88833","02403544","COLISTIN 150 MG","COLISTIN","0105857","0105857001"
"12241","88834","02403552","AVOBENZONE 1.9 %|OCTOCRYLENE 9.4 %","AVOBENZONE|OCTOCRYLENE","0242881","0242881004"
"12242","88835","02403560","AVOBENZONE 1.9 %|OCTOCRYLENE 9.4 %","AVOBENZONE|OCTOCRYLENE","0242881","0242881004"
"12243","88836","02403579","AVOBENZONE 1.9 %|OCTOCRYLENE 9.4 %","AVOBENZONE|OCTOCRYLENE","0242881","0242881004"
"12244","88837","02403587","MOMETASONE FUROATE 50 MCG","MOMETASONE FUROATE","0121732","0121732005"
"12245","88840","02403617","OMEPRAZOLE 20 MG","OMEPRAZOLE","0121643","0121643001"
"12246","88842","02403633","ALENDRONIC ACID 70 MG|VITAMIN D3 2800 UNIT","ALENDRONIC ACID|VITAMIN D3","0251575","0251575001"
"12247","88843","02403641","ALENDRONIC ACID 70 MG|VITAMIN D3 5600 UNIT","ALENDRONIC ACID|VITAMIN D3","0251575","0251575002"
"12248","88848","02403692","PREGABALIN 25 MG","PREGABALIN","0151121","0151121001"
"12249","88849","02403706","PREGABALIN 50 MG","PREGABALIN","0151121","0151121002"
"12250","88850","02403714","PREGABALIN 75 MG","PREGABALIN","0151121","0151121003"
"12251","88851","02403722","PREGABALIN 150 MG","PREGABALIN","0151121","0151121005"
"12252","88852","02403730","PREGABALIN 300 MG","PREGABALIN","0151121","0151121008"
"12253","88853","02403749","PREGABALIN 225 MG","PREGABALIN","0151121","0151121007"
"12254","88864","02403870","DOMPERIDONE 10 MG","DOMPERIDONE","0116957","0116957001"
"12255","88866","02403897","ROTIGOTINE 1 MG","ROTIGOTINE","0154150","0154150001"
"12256","88867","02403900","ROTIGOTINE 2 MG","ROTIGOTINE","0154150","0154150002"
"12257","88868","02403919","ROTIGOTINE 3 MG","ROTIGOTINE","0154150","0154150003"
