"","ai_set_str","PHARMACEUTICAL_FORM","ROUTE_OF_ADMINISTRATION","num_ais","num_dins","ai_group","num_ai_groups","num_strengths","AI_GROUP_NO"
"6535","LOTEPREDNOL ETABONATE 0.5 %","OINTMENT","OPHTHALMIC","1",1,"0152508",1,1,"0152508002"
"6536","Lurasidone Hydrochloride 20 MG","TABLET","ORAL","1",1,"0153185",1,1,"0153185005"
"6537","METHOTREXATE 7.5 MG","SOLUTION","INTRATHECAL","1",1,"0107545",1,1,"0107545002"
"6538","METHOTREXATE 15 MG","SOLUTION","INTRATHECAL","1",1,"0107545",1,1,"0107545002"
"6539","METHOTREXATE 20 MG","SOLUTION","INTRATHECAL","1",1,"0107545",1,1,"0107545002"
"6540","AVOBENZONE 2 %|HOMOSALATE 7 %|OCTOCRYLENE 5 %","AEROSOL","TOPICAL","3",1,"0352510",1,1,"0352510008"
"6541","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 5 %","AEROSOL","TOPICAL","4",1,"0451521",1,1,"0451521044"
"6542","OCTINOXATE 7.5 %|OCTISALATE 2.5 %|OCTOCRYLENE 2.5 %|ZINC OXIDE 7.0 %","LOTION","TOPICAL","4",1,"0449667",1,1,"0449667003"
"6543","OCTINOXATE 7.0 %|TITANIUM DIOXIDE 7.4 %","CREAM","TOPICAL","2",1,"0216790",1,1,"0216790084"
"6544","OCTINOXATE 7.5 %|OCTISALATE 2.0 %|TITANIUM DIOXIDE 1.6 %","CREAM","TOPICAL","3",1,"0327582",1,1,"0327582042"
"6545","Recombinant human coagulation factor IX, FC Fusion protein 500 UNIT","KIT","INTRAVENOUS","1",1,"0155510",1,1,"0155510002"
"6546","Recombinant human coagulation factor IX, FC Fusion protein 500 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155510",1,1,"0155510002"
"6547","Recombinant human coagulation factor IX, FC Fusion protein 1000 UNIT","KIT","INTRAVENOUS","1",1,"0155510",1,1,"0155510003"
"6548","Recombinant human coagulation factor IX, FC Fusion protein 1000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155510",1,1,"0155510003"
"6549","Recombinant human coagulation factor IX, FC Fusion protein 2000 UNIT","KIT","INTRAVENOUS","1",1,"0155510",1,1,"0155510004"
"6550","Recombinant human coagulation factor IX, FC Fusion protein 2000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155510",1,1,"0155510004"
"6551","Recombinant human coagulation factor IX, FC Fusion protein 3000 UNIT","KIT","INTRAVENOUS","1",1,"0155510",1,1,"0155510005"
"6552","Recombinant human coagulation factor IX, FC Fusion protein 3000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155510",1,1,"0155510005"
"6553","PETROLATUM 80.3 %|ZINC OXIDE 15 %","CREAM","TOPICAL","2",1,"0221837",1,1,"0221837011"
"6554","GEMCITABINE 100 MG","SOLUTION","INTRAVENOUS","1",1,"0133122",1,1,"0133122006"
"6555","AVOBENZONE 1.8 %|HOMOSALATE 7 %|OCTOCRYLENE 5 %","LOTION","TOPICAL","3",1,"0352510",1,1,"0352510009"
"6556","Umeclidinium 62.5 MCG","POWDER","INHALATION","1",1,"0155530",1,1,"0155530001"
"6557","OCTINOXATE 6.8 %|OXYBENZONE 3.0 %","STICK","TOPICAL","2",1,"0216932",1,1,"0216932075"
"6558","STANDARDIZED SHORT RAGWEED POLLEN ALLERGENIC EXTRACT 12 UNIT","TABLET","SUBLINGUAL","1",1,"0155532",1,1,"0155532001"
"6559","Tofacitinib 5 MG","TABLET","ORAL","1",1,"0155550",1,1,"0155550001"
"6560","OCTINOXATE 2.9 %|OCTOCRYLENE 3.0 %|ZINC OXIDE 10.6 %","CREAM","TOPICAL","3",1,"0334960",1,1,"0334960008"
"6561","OCTINOXATE 4.9 %|OCTOCRYLENE 3.0 %|ZINC OXIDE 12.5 %","LOTION","TOPICAL","3",1,"0334960",1,1,"0334960009"
"6562","ENSULIZOLE 2.0 %|OCTINOXATE 7.4 %|TITANIUM DIOXIDE 7.2 %","CREAM","TOPICAL","3",1,"0324150",1,1,"0324150012"
"6563","AVOBENZONE 2 %|OCTISALATE 5 %|OCTOCRYLENE 3 %","STICK","TOPICAL","3",1,"0335121",1,1,"0335121019"
"6564","AVOBENZONE 3.00 %|OCTISALATE 5.00 %|OCTOCRYLENE 5.15 %","STICK","TOPICAL","3",1,"0335121",1,1,"0335121016"
"6565","OCTINOXATE 2.9 %|TITANIUM DIOXIDE 7.2 %","STICK","TOPICAL","2",1,"0216790",1,1,"0216790139"
"6566","OCTINOXATE 7.4 %|OCTOCRYLENE 5 %|TITANIUM DIOXIDE 11.8 %","POWDER","TOPICAL","3",1,"0324027",1,1,"0324027015"
"6567","AVOBENZONE 2 %|HOMOSALATE 3 %|OCTINOXATE 4 %","LOTION","TOPICAL","3",1,"0344423",1,1,"0344423005"
"6568","OCTINOXATE 7.5 %|OXYBENZONE 2.5 %|ZINC OXIDE 4.0 %","LOTION","TOPICAL","3",1,"0327667",1,1,"0327667014"
"6569","POSACONAZOLE 100 MG","TABLET (DELAYED-RELEASE)","ORAL","1",1,"0152201",1,1,"0152201002"
"6570","TOCILIZUMAB 162 MG","SOLUTION","SUBCUTANEOUS","1",1,"0152713",1,1,"0152713002"
"6571","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 5 %","SPRAY","TOPICAL","4",1,"0451521",1,1,"0451521044"
"6572","AVOBENZONE 1.2 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 0.8 %|OXYBENZONE 4 %","LOTION","TOPICAL","5",1,"0544758",1,1,"0544758124"
"6573","AVOBENZONE 2 %|HOMOSALATE 7 %|OCTOCRYLENE 5 %","SPRAY","TOPICAL","3",1,"0352510",1,1,"0352510008"
"6574","ESTRADIOL 0.1 %","GEL","TRANSDERMAL","1",3,"0106457",1,1,"0106457032"
"6575","CYPROTERONE ACETATE 2.0 MG|ETHINYL ESTRADIOL 0.035 MG","TABLET","ORAL","2",2,"0232337",1,1,"0232337001"
"6576","AVOBENZONE 3 %|HOMOSALATE 15 %|OCTISALATE 5 %|OCTOCRYLENE 10 %|OXYBENZONE 6 %","SPRAY","TOPICAL","5",1,"0544758",1,1,"0544758040"
"6577","SODIUM BICARBONATE 720 G|SODIUM CHLORIDE 1200 G","KIT","DIALYSIS","2",1,"0216887",1,1,"0216887013"
"6578","SODIUM BICARBONATE 720 G|SODIUM CHLORIDE 1200 G","POWDER FOR SOLUTION","DIALYSIS","2",1,"0216887",1,1,"0216887013"
"6579","AVOBENZONE 3 %|HOMOSALATE 5 %|OCTOCRYLENE 2.7 %","CREAM","TOPICAL","3",2,"0352510",1,1,"0352510005"
"6580","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 2.7 %|OXYBENZONE 5 %","SPRAY","TOPICAL","5",1,"0544758",1,1,"0544758125"
"6581","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 2.7 %|OXYBENZONE 3 %","CREAM","TOPICAL","5",2,"0544758",1,1,"0544758060"
"6582","AVOBENZONE 3 %|HOMOSALATE 9 %|OCTOCRYLENE 2.7 %","CREAM","TOPICAL","3",1,"0352510",1,1,"0352510010"
"6583","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTOCRYLENE 2.7 %","LOTION","TOPICAL","3",1,"0352510",1,1,"0352510011"
"6584","Canagliflozin 100 MG","TABLET","ORAL","1",1,"0155670",1,1,"0155670001"
"6585","Canagliflozin 300 MG","TABLET","ORAL","1",1,"0155670",1,1,"0155670002"
"6586","STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN 10000 UNIT|STANDARDIZED MEADOW FESCUE GRASS POLLEN 10000 UNIT|STANDARDIZED ORCHARD GRASS POLLEN 10000 UNIT|STANDARDIZED PERENNIAL RYE GRASS POLLEN 10000 UNIT|STANDARDIZED REDTOP GRASS POLLEN 10000 UNIT|STANDARDIZED SWEET VERNAL GRASS POLLEN 10000 UNIT|STANDARDIZED TIMOTHY GRASS POLLEN 10000 UNIT","LIQUID","SUBCUTANEOUS","7",1,"0757495",1,1,"0757495001"
"6587","STANDARDIZED KENTUCKY BLUE/JUNE GRASS POLLEN 100000 UNIT|STANDARDIZED MEADOW FESCUE GRASS POLLEN 100000 UNIT|STANDARDIZED ORCHARD GRASS POLLEN 100000 UNIT|STANDARDIZED PERENNIAL RYE GRASS POLLEN 100000 UNIT|STANDARDIZED REDTOP GRASS POLLEN 100000 UNIT|STANDARDIZED SWEET VERNAL GRASS POLLEN 100000 UNIT|STANDARDIZED TIMOTHY GRASS POLLEN 100000 UNIT","LIQUID","SUBCUTANEOUS","7",1,"0757495",1,1,"0757495002"
"6588","AVOBENZONE 3 %|OCTISALATE 5 %","EMULSION","TOPICAL","2",1,"0252501",1,1,"0252501001"
"6589","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %","LOTION","TOPICAL","3",1,"0350284",1,1,"0350284010"
"6590","Taliglucerase Alfa 200 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155691",1,1,"0155691001"
"6591","EVEROLIMUS 2 MG","TABLET FOR SUSPENSION","ORAL","1",1,"0152682",1,1,"0152682007"
"6592","EVEROLIMUS 3 MG","TABLET FOR SUSPENSION","ORAL","1",1,"0152682",1,1,"0152682008"
"6593","EVEROLIMUS 5 MG","TABLET FOR SUSPENSION","ORAL","1",1,"0152682",1,1,"0152682001"
"6594","ICATIBANT 10 MG","SOLUTION","SUBCUTANEOUS","1",1,"0155710",1,1,"0155710001"
"6595","OCTINOXATE 7.5 %|OCTISALATE 5 %|ZINC OXIDE 14.55 %","LOTION","TOPICAL","3",2,"0346162",1,1,"0346162010"
"6596","OCTINOXATE 7 %|TITANIUM DIOXIDE 4.15 %|ZINC OXIDE 9.8 %","LOTION","TOPICAL","3",1,"0327220",1,1,"0327220036"
"6597","GLYCERINE 1.0 %|POLYSORBATE 80 0.5 %|SODIUM CARBOXYMETHYL CELLULOSE 0.5 %","EMULSION","OPHTHALMIC","3",1,"0353532",1,1,"0353532001"
"6598","AVOBENZONE 1.5 %|OCTISALATE 4.5 %|OCTOCRYLENE 2 %","LOTION","TOPICAL","3",1,"0335121",1,1,"0335121020"
"6599","AVOBENZONE 2 %|HOMOSALATE 5.5 %|OCTISALATE 4.5 %|OCTOCRYLENE 4 %","AEROSOL","TOPICAL","4",1,"0451521",1,1,"0451521035"
"6600","RIBAVIRIN 400 MG","TABLET","ORAL","1",2,"0111643",1,1,"0111643002"
"6601","RIBAVIRIN 600 MG","TABLET","ORAL","1",2,"0111643",1,1,"0111643003"
"6602","AVOBENZONE 0.5 %|OCTISALATE 1 %|OCTOCRYLENE 0.5 %","LOTION","TOPICAL","3",1,"0335121",1,1,"0335121021"
"6603","AVOBENZONE 2.7 %|HOMOSALATE 9 %|OCTISALATE 4.5 %|OCTOCRYLENE 6 %","AEROSOL","TOPICAL","4",1,"0451521",1,1,"0451521046"
"6604","OCTINOXATE 5.0 %|TITANIUM DIOXIDE 3.9 %","LOTION","TOPICAL","2",1,"0216790",1,1,"0216790141"
"6605","HOMOSALATE 7.0 %|OCTINOXATE 2.5 %|OXYBENZONE 2.0 %|TITANIUM DIOXIDE 4.1 %","CREAM","TOPICAL","4",1,"0455770",1,1,"0455770001"
"6606","ATROPINE SULFATE 0.5 MG","SOLUTION","INTRAMUSCULAR","1",1,"0104748",1,1,"0104748003"
"6607","ATROPINE SULFATE 0.5 MG","SOLUTION","INTRAVENOUS","1",1,"0104748",1,1,"0104748003"
"6608","ATROPINE SULFATE 0.5 MG","SOLUTION","SUBCUTANEOUS","1",1,"0104748",1,1,"0104748003"
"6609","ATROPINE SULFATE 1 MG","SOLUTION","INTRAMUSCULAR","1",1,"0104748",1,1,"0104748013"
"6610","ATROPINE SULFATE 1 MG","SOLUTION","INTRAVENOUS","1",1,"0104748",1,1,"0104748013"
"6611","ATROPINE SULFATE 1 MG","SOLUTION","SUBCUTANEOUS","1",1,"0104748",1,1,"0104748013"
"6612","OCTINOXATE 7.5 %|TITANIUM DIOXIDE 5.0 %|ZINC OXIDE 0.99 %","CREAM","TOPICAL","3",1,"0327220",1,1,"0327220026"
"6613","AVOBENZONE 2.5 %|OCTINOXATE 7.4 %|OCTOCRYLENE 3.0 %","LOTION","TOPICAL","3",1,"0351586",1,1,"0351586015"
"6614","Cobicistat 150 MG|DARUNAVIR 800 MG","TABLET","ORAL","2",1,"0255810",1,1,"0255810001"
"6615","Influenza Virus Type A 32000000 FFU|Influenza Virus Type A 32000000 FFU|Influenza virus type B 32000000 FFU|Influenza virus type B 32000000 FFU","SPRAY","NASAL","4",1,"0455811",1,1,"0455811001"
"6616","OCTINOXATE 4.5 %|ZINC OXIDE 0.1 %","LOTION","TOPICAL","2",1,"0216792",1,1,"0216792045"
"6617","ALUMINUM HYDROXIDE 306 MG|MAGNESIUM HYDROXIDE 400 MG|SIMETHICONE 40 MG","LIQUID","ORAL","3",1,"0331160",1,1,"0331160011"
"6618","HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 5 %|TITANIUM DIOXIDE 1.6 %","CREAM","TOPICAL","4",1,"0452889",1,1,"0452889003"
"6619","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 3 %|OXYBENZONE 4 %","AEROSOL","TOPICAL","5",1,"0544758",1,1,"0544758126"
"6620","AVOBENZONE 2 %|HOMOSALATE 7 %|OCTOCRYLENE 1.5 %|OXYBENZONE 3 %","AEROSOL","TOPICAL","4",1,"0451553",1,1,"0451553006"
"6621","Eslicarbazepine acetate 200 MG","TABLET","ORAL","1",1,"0155850",1,1,"0155850001"
"6622","Eslicarbazepine acetate 400 MG","TABLET","ORAL","1",1,"0155850",1,1,"0155850002"
"6623","Eslicarbazepine acetate 600 MG","TABLET","ORAL","1",1,"0155850",1,1,"0155850003"
"6624","Eslicarbazepine acetate 800 MG","TABLET","ORAL","1",1,"0155850",1,1,"0155850004"
"6625","Elosulfase Alfa 1 MG","SOLUTION","INTRAVENOUS","1",1,"0155870",1,1,"0155870001"
"6626","OCTINOXATE 3 %|OCTISALATE 3.5 %|OCTOCRYLENE 4.5 %|TITANIUM DIOXIDE 6.2 %","CREAM","TOPICAL","4",1,"0433105",1,1,"0433105004"
"6627","DIPHENHYDRAMINE HYDROCHLORIDE 50 MG","SOLUTION","ORAL","1",2,"0102639",1,1,"0102639008"
"6628","AVOBENZONE 3.0 %|HOMOSALATE 10.0 %|OCTISALATE 5.0 %|OCTOCRYLENE 2.7 %","LOTION","TOPICAL","4",1,"0451521",1,1,"0451521009"
"6629","ACETAMINOPHEN 500 MG|ACETAMINOPHEN 500 MG|CHLORPHENIRAMINE MALEATE 2 MG|DEXTROMETHORPHAN HYDROBROMIDE 15 MG|DEXTROMETHORPHAN HYDROBROMIDE 15 MG|PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG|PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG","KIT","ORAL","7",1,"0736850",1,1,"0736850002"
"6630","ACETAMINOPHEN 500 MG|ACETAMINOPHEN 500 MG|CHLORPHENIRAMINE MALEATE 2 MG|DEXTROMETHORPHAN HYDROBROMIDE 15 MG|DEXTROMETHORPHAN HYDROBROMIDE 15 MG|PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG|PSEUDOEPHEDRINE HYDROCHLORIDE 30 MG","TABLET","ORAL","7",1,"0736850",1,1,"0736850002"
"6631","LIDOCAINE HYDROCHLORIDE 2 %","SOLUTION","TOPICAL","1",1,"0101280",1,1,"0101280001"
"6632","AVOBENZONE 3.0 %|OCTINOXATE 7.5 %|OCTISALATE 2.0 %","LOTION","TOPICAL","3",1,"0331813",1,1,"0331813006"
"6633","ACETIC ACID 8.11 G|CALCIUM CHLORIDE 7.74 G|DEXTROSE 89.99 G|MAGNESIUM CHLORIDE 3.21 G|POTASSIUM CHLORIDE 3.35 G|SODIUM CHLORIDE 268.24 G","SOLUTION","DIALYSIS","6",1,"0617386",1,1,"0617386363"
"6634","OXYMETAZOLINE HYDROCHLORIDE 0.05 %","SPRAY, METERED DOSE","NASAL","1",3,"0101481",1,1,"0101481001"
"6635","ACETIC ACID 8.11 G|CALCIUM CHLORIDE 7.74 G|DEXTROSE 89.99 G|MAGNESIUM CHLORIDE 3.21 G|POTASSIUM CHLORIDE 6.71 G|SODIUM CHLORIDE 268.24 G","SOLUTION","DIALYSIS","6",1,"0617386",1,1,"0617386364"
"6636","SODIUM BICARBONATE 900 G","POWDER FOR SOLUTION","DIALYSIS","1",1,"0104153",1,1,"0104153026"
"6637","ACETIC ACID 8.11 G|CALCIUM CHLORIDE 7.74 G|DEXTROSE 89.99 G|MAGNESIUM CHLORIDE 3.21 G|POTASSIUM CHLORIDE 10.06 G|SODIUM CHLORIDE 268.24 G","SOLUTION","DIALYSIS","6",1,"0617386",1,1,"0617386362"
"6638","FLUOROURACIL 0.5 %|SALICYLIC ACID 10 %","SOLUTION","TOPICAL","2",1,"0255930",1,1,"0255930001"
"6639","OCTINOXATE 2.9 %|OCTISALATE 5 %|TITANIUM DIOXIDE 6.8 %","CREAM","TOPICAL","3",1,"0327582",1,1,"0327582032"
"6640","OCTINOXATE 7.4 %|OCTOCRYLENE 3.0 %|TITANIUM DIOXIDE 1.4 %|ZINC OXIDE 16.4 %","CREAM","TOPICAL","4",1,"0449383",1,1,"0449383002"
"6641","OCTINOXATE 7.4 %|OCTOCRYLENE 3.0 %|TITANIUM DIOXIDE 1.4 %|ZINC OXIDE 16.4 %","LOTION","TOPICAL","4",1,"0449383",1,1,"0449383002"
"6642","TINZAPARIN SODIUM 8000 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0124929",1,1,"0124929003"
"6643","TINZAPARIN SODIUM 12000 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0124929",1,1,"0124929003"
"6644","TINZAPARIN SODIUM 16000 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0124929",1,1,"0124929003"
"6645","VANCOMYCIN HYDROCHLORIDE 250 MG","CAPSULE","ORAL","1",1,"0105837",1,1,"0105837006"
"6646","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTOCRYLENE 6 %","LOTION","TOPICAL","3",4,"0352510",1,1,"0352510013"
"6647","AVOBENZONE 1.25 %|OCTISALATE 5 %|OCTOCRYLENE 1.1 %","LOTION","TOPICAL","3",1,"0335121",1,1,"0335121022"
"6648","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 250 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970001"
"6649","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 250 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970001"
"6650","AVOBENZONE 1.25 %|OCTISALATE 5 %|OCTOCRYLENE 1.1 %","CREAM","TOPICAL","3",1,"0335121",1,1,"0335121022"
"6651","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 500 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970002"
"6652","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 500 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970002"
"6653","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 750 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970003"
"6654","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 750 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970003"
"6655","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 1000 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970004"
"6656","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 1000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970004"
"6657","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 1500 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970005"
"6658","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 1500 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970005"
"6659","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 2000 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970006"
"6660","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 2000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970006"
"6661","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 3000 UNIT","KIT","INTRAVENOUS","1",1,"0155970",1,1,"0155970007"
"6662","Antihemophilic Factor (Recombinant BDD), FC Fusion Protein 3000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0155970",1,1,"0155970007"
"6663","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTOCRYLENE 5 %","CREAM","TOPICAL","3",1,"0352510",1,1,"0352510014"
"6664","ENTECAVIR 1 MG","TABLET","ORAL","1",1,"0151648",1,1,"0151648003"
"6665","AVOBENZONE 3 %|HOMOSALATE 9 %|OCTISALATE 4.5 %|OCTOCRYLENE 6 %","LOTION","TOPICAL","4",2,"0451521",1,1,"0451521042"
"6666","OCTINOXATE 7.5 %|OCTISALATE 2.0 %|TITANIUM DIOXIDE 5.3 %","LOTION","TOPICAL","3",1,"0327582",1,1,"0327582036"
"6667","OCTINOXATE 4.9 %","STICK","TOPICAL","1",1,"0116791",1,1,"0116791002"
"6668","DALTEPARIN SODIUM 3500 UNIT","SOLUTION","INTRAVENOUS","1",1,"0126861",1,1,"0126861004"
"6669","DALTEPARIN SODIUM 3500 UNIT","SOLUTION","SUBCUTANEOUS","1",1,"0126861",1,1,"0126861004"
"6670","OCTINOXATE 3 %|TITANIUM DIOXIDE 4.35 %","LIQUID","TOPICAL","2",1,"0216790",1,1,"0216790142"
"6671","ABACAVIR 600 MG|DOLUTEGRAVIR 50 MG|LAMIVUDINE 300 MG","TABLET","ORAL","3",1,"0355990",1,1,"0355990001"
"6672","HOMOSALATE 5.0 %|OCTINOXATE 7.5 %|OCTISALATE 5.0 %|OXYBENZONE 3.0 %","SPRAY, BAG-ON-VALVE","TOPICAL","4",1,"0420277",1,1,"0420277019"
"6673","AVOBENZONE 1.25 %|OCTISALATE 5.00 %|OCTOCRYLENE 1.10 %","CREAM","TOPICAL","3",1,"0335121",1,1,"0335121022"
"6674","DESMOPRESSIN 50 MCG","TABLET (ORALLY DISINTEGRATING)","SUBLINGUAL","1",1,"0151664",1,1,"0151664006"
"6675","ENSULIZOLE 3.0 %|OCTINOXATE 2.0 %|TITANIUM DIOXIDE 10.2 %","CREAM","TOPICAL","3",1,"0324150",1,1,"0324150013"
"6676","OCTINOXATE 7.5 %|TITANIUM DIOXIDE 1.6 %|ZINC OXIDE 17.1 %","CREAM","TOPICAL","3",1,"0327220",1,1,"0327220038"
"6677","OCTINOXATE 3.9 %|TITANIUM DIOXIDE 6.1 %|ZINC OXIDE 3.8 %","EMULSION","TOPICAL","3",1,"0327220",1,1,"0327220039"
"6678","AVOBENZONE 2.9 %|HOMOSALATE 8 %|OCTINOXATE 5 %|OXYBENZONE 4 %","CREAM","TOPICAL","4",1,"0427465",1,1,"0427465008"
"6679","AVOBENZONE 2.85 %|ENSULIZOLE 2.5 %|HOMOSALATE 9. %|OCTISALATE 4.5 %|OCTOCRYLENE 7 %","CREAM","TOPICAL","5",1,"0553269",1,1,"0553269002"
"6680","CHLORHEXIDINE GLUCONATE 2 %","SWAB","TOPICAL (HOSPITAL/HC FACILITIES)","1",1,"0107629",1,1,"0107629004"
"6681","CHLORHEXIDINE GLUCONATE 2 %","WIPE","TOPICAL (HOSPITAL/HC FACILITIES)","1",1,"0107629",1,1,"0107629004"
"6682","ENSULIZOLE 2.7 %|OCTINOXATE 2.0 %|TITANIUM DIOXIDE 12.6 %","CREAM","TOPICAL","3",1,"0324150",1,1,"0324150014"
"6683","TOLNAFTATE 1 %","AEROSOL, FOAM","TOPICAL","1",1,"0102537",1,1,"0102537001"
"6684","ERYTHROMYCIN 333 MG","TABLET","ORAL","1",1,"0105708",1,1,"0105708013"
"6685","Nonacog Gamma 250 UNIT","KIT","INTRAVENOUS","1",1,"0156050",1,1,"0156050001"
"6686","Nonacog Gamma 250 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0156050",1,1,"0156050001"
"6687","EPINEPHRINE 1 MG","SOLUTION","INTRACARDIAC","1",2,"0104871",1,1,"0104871002"
"6688","EPINEPHRINE 1 MG","SOLUTION","INTRATRACHEAL","1",2,"0104871",1,1,"0104871002"
"6689","Nonacog Gamma 500 UNIT","KIT","INTRAVENOUS","1",1,"0156050",1,1,"0156050002"
"6690","Nonacog Gamma 500 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0156050",1,1,"0156050002"
"6691","Nonacog Gamma 1000 UNIT","KIT","INTRAVENOUS","1",1,"0156050",1,1,"0156050003"
"6692","Nonacog Gamma 1000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0156050",1,1,"0156050003"
"6693","Nonacog Gamma 2000 UNIT","KIT","INTRAVENOUS","1",1,"0156050",1,1,"0156050004"
"6694","Nonacog Gamma 2000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0156050",1,1,"0156050004"
"6695","Nonacog Gamma 3000 UNIT","KIT","INTRAVENOUS","1",1,"0156050",1,1,"0156050005"
"6696","Nonacog Gamma 3000 UNIT","POWDER FOR SOLUTION","INTRAVENOUS","1",1,"0156050",1,1,"0156050005"
"6697","AVOBENZONE 3 %|HOMOSALATE 15 %|OCTINOXATE 7.5 %|OCTISALATE 5 %|OCTOCRYLENE 2.4 %","SPRAY","TOPICAL","5",1,"0552225",1,1,"0552225001"
"6698","Ledipasvir 90 MG|SOFOSBUVIR 400 MG","TABLET","ORAL","2",1,"0256070",1,1,"0256070001"
"6699","Colesevelam hydrochloride 3.75 G","POWDER FOR SUSPENSION","ORAL","1",1,"0153000",1,1,"0153000002"
"6700","HOMOSALATE 7 %|OCTINOXATE 7.5 %|OCTOCRYLENE 7.5 %|TITANIUM DIOXIDE 4 %|ZINC OXIDE 7 %","STICK","TOPICAL","5",1,"0556090",1,1,"0556090001"
"6701","OCTINOXATE 7.5 %|OCTISALATE 5 %|OCTOCRYLENE 7 %|ZINC OXIDE 10 %","LOTION","TOPICAL","4",1,"0449667",1,1,"0449667004"
"6702","OCTINOXATE 7.5 %|OCTOCRYLENE 7.5 %|ZINC OXIDE 8 %","LOTION","TOPICAL","3",1,"0334960",1,1,"0334960010"
"6703","AVOBENZONE 3 %|HOMOSALATE 10 %|OCTISALATE 5 %|OCTOCRYLENE 5 %|OXYBENZONE 6 %|TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID 2 %","LOTION","TOPICAL","6",1,"0652878",1,1,"0652878001"
"6704","POSACONAZOLE 18 MG","SOLUTION","INTRAVENOUS","1",1,"0152201",1,1,"0152201003"
"6705","RIVASTIGMINE 27 MG","PATCH","TRANSDERMAL","1",1,"0140521",1,1,"0140521006"
"6706","FLUTICASONE PROPIONATE 50 MCG|azelastine hydrochloride 137 MCG","SPRAY, METERED DOSE","NASAL","2",1,"0256150",1,1,"0256150001"
"6707","VORTIOXETINE 5 MG","TABLET","ORAL","1",1,"0156170",1,1,"0156170001"
"6708","VORTIOXETINE 10 MG","TABLET","ORAL","1",1,"0156170",1,1,"0156170002"
