mp_code,mp_formal_name,mp_en_description,mp_fr_description,mp_status,mp_status_effective_time,mp_type,Health_Canada_identifier,Health_Canada_product_name,
2340569,PMS-QUINAPRIL (quinapril (quinapril hydrochloride) 10 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20131118,DIN,2340569,PMS-QUINAPRIL,
2171791,TEVA-ATENOLOL (atenolol 50 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,19951231,DIN,2171791,TEVA-ATENOLOL,
293512,ATASOL 30 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) CHURCH & DWIGHT CANADA CORP,NA,NA,ACTIVE,19751231,DIN,293512,ATASOL 30,
2417219,KAZANO (alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 500 mg oral tablet) TAKEDA CANADA INC,NA,NA,ACTIVE,20140430,DIN,2417219,KAZANO,
2258110,ACT ALENDRONATE (alendronic acid (alendronate sodium trihydrate) 70 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20050614,DIN,2258110,ACT ALENDRONATE,
2237339,PMS-TRAZODONE (trazodone hydrochloride 75 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,19980217,DIN,2237339,PMS-TRAZODONE,
2411342,APO-AMLODIPINE-ATORVASTATIN (amlodipine (amlodipine besylate) 10 mg and atorvastatin (atorvastatin calcium propylene glycol solvate) 80 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20131115,DIN,2411342,APO-AMLODIPINE-ATORVASTATIN,
2022222,ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500 (acetaminophen 500 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,19931231,DIN,2022222,ACÉTAMINOPHÈNE COMPRIMÉ TABLET 500,
2417804,QUETIAPINE XR (quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20140109,DIN,2417804,QUETIAPINE XR,
590827,VOLTAREN SR TAB 100MG (diclofenac sodium 100 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,19851231,DIN,590827,VOLTAREN SR TAB 100MG,
2457342,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20161222,DIN,2457342,SANDOZ AMPHETAMINE XR,
2376679,DOM-MONTELUKAST (montelukast (montelukast sodium) 4 mg chewable tablet) DOMINION PHARMACAL,NA,NA,INACTIVE,20170803,DIN,2376679,DOM-MONTELUKAST,
2313472,PMS-ATORVASTATIN (atorvastatin (atorvastatin calcium) 80 mg oral tablet) PHARMASCIENCE INC,NA,NA,INACTIVE,20170803,DIN,2313472,PMS-ATORVASTATIN,
2443163,"ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W (benzalkonium chloride 0.13 % lotion) CANADIAN CUSTOM PACKAGING COMPANY",NA,NA,ACTIVE,20151102,DIN,2443163,"ALOE-CARE ANTIBACTERIAL LOTION SOAP, BENZALKONIUM CHLORIDE LOTION 0.13% W/W",
2373068,GD-LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) GENMED A DIVISION OF PFIZER CANADA INC,NA,NA,ACTIVE,20130501,DIN,2373068,GD-LATANOPROST/TIMOLOL,
2246896,ACTONEL (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) ALLERGAN PHARMA CO.,NA,NA,ACTIVE,20021210,DIN,2246896,ACTONEL,
2450917,ACETAMINOPHEN LIQUID GEL CAPSULES (acetaminophen 325 mg oral capsule) APOTEX INC,NA,NA,ACTIVE,20170510,DIN,2450917,ACETAMINOPHEN LIQUID GEL CAPSULES,
2371782,MAR-RISPERIDONE (risperidone 1 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,ACTIVE,20130417,DIN,2371782,MAR-RISPERIDONE,
2325667,ACT OLANZAPINE (olanzapine 5 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20091015,DIN,2325667,ACT OLANZAPINE,
738824,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 10 mg oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,19871231,DIN,738824,NOVO-HYDROXYZIN,
2369680,APO-TOLTERODINE (tolterodine tartrate 1 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20160303,DIN,2369680,APO-TOLTERODINE,
2417537,MAR-PREGABALIN (pregabalin 50 mg oral capsule) MARCAN PHARMACEUTICALS INC,NA,NA,ACTIVE,20141126,DIN,2417537,MAR-PREGABALIN,
812382,CLOTRIMADERM CREAM 1% (clotrimazole 1 % cutaneous cream) TARO PHARMACEUTICALS INC,NA,NA,ACTIVE,19881231,DIN,812382,CLOTRIMADERM CREAM 1%,
2237314,SANDOZ MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20001106,DIN,2237314,SANDOZ MINOCYCLINE,
2207796,PERIOGARD (chlorhexidine gluconate 0.12 % NA) COLGATE-PALMOLIVE CANADA INC,NA,NA,ACTIVE,19961030,DIN,2207796,PERIOGARD,
2284723,SIMVASTATIN (simvastatin 5 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20091022,DIN,2284723,SIMVASTATIN,
2243487,SANDOZ FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,INACTIVE,20170803,DIN,2243487,SANDOZ FLUOXETINE,
2286440,ZYTRAM XL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PURDUE PHARMA,NA,NA,ACTIVE,20061207,DIN,2286440,ZYTRAM XL,
2266377,TEVA-CILAZAPRIL (cilazapril (cilazapril monohydrate) 5 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20050401,DIN,2266377,TEVA-CILAZAPRIL,
2384736,VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 80 mg oral tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120610,DIN,2384736,VALSARTAN HCT,
2371901,MAR-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,ACTIVE,20120906,DIN,2371901,MAR-CITALOPRAM,
2312719,PRO-RISPERIDONE (risperidone 0.5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20080709,DIN,2312719,PRO-RISPERIDONE,
2311178,PRO-LEVOCARB - 100/25 (carbidopa 25 mg and levodopa 100 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20080704,DIN,2311178,PRO-LEVOCARB - 100/25,
2397609,ACT DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20131227,DIN,2397609,ACT DONEPEZIL,
1940112,RIVASONE SCALP LOT 0.1% (betamethasone (betamethasone valerate) 0.1 % lotion) LABORATOIRE RIVA INC,NA,NA,INACTIVE,20170705,DIN,1940112,RIVASONE SCALP LOT 0.1%,
2172135,SYNTHROID (levothyroxine sodium 175 mcg oral tablet) BGP PHARMA ULC,NA,NA,ACTIVE,19961231,DIN,2172135,SYNTHROID,
2309912,PMS-OXYCODONE CR (oxycodone hydrochloride 80 mg prolonged-release oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20121127,DIN,2309912,PMS-OXYCODONE CR,
788422,BAXEDIN (chlorhexidine gluconate 0.05 % cutaneous solution) OMEGA LABORATORIES LTD,NA,NA,INACTIVE,20170804,DIN,788422,BAXEDIN,
2470438,SANDOZ PERINDOPRIL ERBUMINE/ INDAPAMIDE (indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20180305,DIN,2470438,SANDOZ PERINDOPRIL ERBUMINE/ INDAPAMIDE,
2277182,BIPHENTIN (methylphenidate hydrochloride 40 mg prolonged-release oral capsule) PURDUE PHARMA,NA,NA,ACTIVE,20060801,DIN,2277182,BIPHENTIN,
2048728,PMS-CLONAZEPAM TAB 1.0MG (clonazepam 1 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,19931231,DIN,2048728,PMS-CLONAZEPAM TAB 1.0MG,
2230541,ADVIL GEL CAPLETS (ibuprofen 200 mg oral tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC,NA,NA,ACTIVE,19970505,DIN,2230541,ADVIL GEL CAPLETS,
2311216,PRO-QUININE - 200 (quinine sulfate 200 mg oral capsule) PRO DOC LIMITEE,NA,NA,ACTIVE,20080703,DIN,2311216,PRO-QUININE - 200,
2298643,SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20090624,DIN,2298643,SANDOZ LEVOFLOXACIN,
2296640,TEVA-RABEPRAZOLE EC (rabeprazole sodium 20 mg gastro-resistant tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20071113,DIN,2296640,TEVA-RABEPRAZOLE EC,
2424584,CYCLOBENZAPRINE (cyclobenzaprine hydrochloride 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20141001,DIN,2424584,CYCLOBENZAPRINE,
2420163,ACT CELECOXIB (celecoxib 200 mg oral capsule) ACTAVIS PHARMA COMPANY,NA,NA,ACTIVE,20141121,DIN,2420163,ACT CELECOXIB,
2246968,SANDOZ ESTRADIOL DERM 75 (estradiol (estradiol hemihydrate) 75 mcg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20030424,DIN,2246968,SANDOZ ESTRADIOL DERM 75,
2163659,CEFZIL TABLETS - 250MG (cefprozil 250 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA,NA,NA,INACTIVE,20170802,DIN,2163659,CEFZIL TABLETS - 250MG,
2244646,RATIO-ACLAVULANATE 125 F (amoxicillin (amoxicillin trihydrate) 125 mg per 5 mL and clavulanic acid (clavulanate potassium) 31.25 mg per 5 mL oral suspension) TEVA CANADA LIMITED,NA,NA,INACTIVE,20170901,DIN,2244646,RATIO-ACLAVULANATE 125 F,
2450356,BIO-LEVETIRACETAM (levetiracetam 500 mg oral tablet) BIOMED PHARMA,NA,NA,ACTIVE,20170622,DIN,2450356,BIO-LEVETIRACETAM,
2412675,RAMIPRIL-HCTZ (hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet) SANIS HEALTH INC,NA,NA,INACTIVE,20170731,DIN,2412675,RAMIPRIL-HCTZ,
2305429,SANDOZ BRIMONIDINE (brimonidine tartrate 0.2 % ophthalmic drops) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20080208,DIN,2305429,SANDOZ BRIMONIDINE,
852163,TRIATEC-8 (acetaminophen 325 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,19911231,DIN,852163,TRIATEC-8,
2231089,APO-OXYBUTYNIN (oxybutynin chloride 5 mg per 5 mL syrup) APOTEX INC,NA,NA,INACTIVE,20170804,DIN,2231089,APO-OXYBUTYNIN,
2273241,CADUET (amlodipine (amlodipine besylate) 5 mg and atorvastatin (atorvastatin calcium) 20 mg oral tablet) PFIZER CANADA INC,NA,NA,ACTIVE,20051223,DIN,2273241,CADUET,
2280205,TEVA-BETAHISTINE (betahistine hydrochloride 24 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20060830,DIN,2280205,TEVA-BETAHISTINE,
2239146,ACTONEL (risedronate sodium (risedronate sodium hemi-pentahydrate) 30 mg oral tablet) ALLERGAN PHARMA CO.,NA,NA,ACTIVE,19990907,DIN,2239146,ACTONEL,
271373,WINPRED TAB 1MG (prednisone 1 mg oral tablet) AA PHARMA INC,NA,NA,ACTIVE,19781231,DIN,271373,WINPRED TAB 1MG,
2326515,AMOXI-CLAV (amoxicillin (amoxicillin trihydrate) 500 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20180123,DIN,2326515,AMOXI-CLAV,
2276704,EXTRA STRENGTH CONTAC COLD & SORE THROAT (acetaminophen 500 mg and phenylephrine hydrochloride 5 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.,NA,NA,ACTIVE,20070703,DIN,2276704,EXTRA STRENGTH CONTAC COLD & SORE THROAT,
2237313,SANDOZ MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) SANDOZ CANADA INCORPORATED,NA,NA,INACTIVE,20170803,DIN,2237313,SANDOZ MINOCYCLINE,
2244528,PMS-DOXAZOSIN (doxazosin (doxazosin mesylate) 2 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20011001,DIN,2244528,PMS-DOXAZOSIN,
2356864,TOPIRAMATE (topiramate 100 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20101006,DIN,2356864,TOPIRAMATE,
2428857,RIVA-ESCITALOPRAM (escitalopram (escitalopram oxalate) 20 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20140925,DIN,2428857,RIVA-ESCITALOPRAM,
2435977,JAMP-PREGABALIN (pregabalin 25 mg oral capsule) JAMP PHARMA CORPORATION,NA,NA,ACTIVE,20150928,DIN,2435977,JAMP-PREGABALIN,
2309904,PMS-OXYCODONE CR (oxycodone hydrochloride 40 mg prolonged-release oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20121127,DIN,2309904,PMS-OXYCODONE CR,
2229639,ZOFRAN (ondansetron (ondansetron hydrochloride dihydrate) 4 mg per 5 mL oral solution) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,19961113,DIN,2229639,ZOFRAN,
2404893,RIVA-ALPRAZOLAM (alprazolam 1 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20141120,DIN,2404893,RIVA-ALPRAZOLAM,
2248942,DOM-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) DOMINION PHARMACAL,NA,NA,ACTIVE,20040206,DIN,2248942,DOM-CITALOPRAM,
2429713,MINT-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) MINT PHARMACEUTICALS INC,NA,NA,ACTIVE,20151014,DIN,2429713,MINT-CITALOPRAM,
2330520,RATIO-IRBESARTAN HCTZ (hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20110321,DIN,2330520,RATIO-IRBESARTAN HCTZ,
497754,OXAZEPAM 10 TAB 10MG (oxazepam 10 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19801231,DIN,497754,OXAZEPAM 10 TAB 10MG,
2379139,MYLAN-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120209,DIN,2379139,MYLAN-CANDESARTAN,
2381265,MYLAN-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120315,DIN,2381265,MYLAN-ROSUVASTATIN,
2299046,DOM-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) DOMINION PHARMACAL,NA,NA,INACTIVE,20170803,DIN,2299046,DOM-QUETIAPINE,
2248605,DOM-MELOXICAM (meloxicam 7.5 mg oral tablet) DOMINION PHARMACAL,NA,NA,INACTIVE,20170803,DIN,2248605,DOM-MELOXICAM,
2434059,VAN-QUETIAPINE (quetiapine (quetiapine fumarate) 300 mg oral tablet) VANC PHARMACEUTICALS INC,NA,NA,ACTIVE,20150622,DIN,2434059,VAN-QUETIAPINE,
2373009,JAMP-LETROZOLE (letrozole 2.5 mg oral tablet) JAMP PHARMA CORPORATION,NA,NA,ACTIVE,20110930,DIN,2373009,JAMP-LETROZOLE,
2442205,ACT OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,20170501,DIN,2442205,ACT OLMESARTAN,
2049988,TENORETIC 100/25MG TAB (atenolol 100 mg and chlorthalidone 25 mg oral tablet) ASTRAZENECA CANADA INC,NA,NA,ACTIVE,19941231,DIN,2049988,TENORETIC 100/25MG TAB,
2401657,PMS-TRAMADOL-ACET (acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20130429,DIN,2401657,PMS-TRAMADOL-ACET,
1908170,ALPRAZOLAM-0.5 (alprazolam 0.5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19911231,DIN,1908170,ALPRAZOLAM-0.5,
2470314,FOQUEST (methylphenidate hydrochloride 45 mg modified-release oral capsule) PURDUE PHARMA,NA,NA,ACTIVE,20171214,DIN,2470314,FOQUEST,
2425483,INVOKANA (canagliflozin 100 mg oral tablet) JANSSEN INC,NA,NA,ACTIVE,20140603,DIN,2425483,INVOKANA,
2350890,MORPHINE SR (morphine sulfate 30 mg prolonged-release oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20110301,DIN,2350890,MORPHINE SR,
1916858,CLAVULIN 500 F TAB (amoxicillin (amoxicillin trihydrate) 500 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) GLAXOSMITHKLINE INC,NA,NA,ACTIVE,19921231,DIN,1916858,CLAVULIN 500 F TAB,
2431424,VAN-GABAPENTIN (gabapentin 400 mg oral capsule) VANC PHARMACEUTICALS INC,NA,NA,ACTIVE,20150610,DIN,2431424,VAN-GABAPENTIN,
2404192,MYLAN-TOLTERODINE ER (tolterodine tartrate 4 mg prolonged-release oral capsule) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20151023,DIN,2404192,MYLAN-TOLTERODINE ER,
2243089,ZYPREXA ZYDIS (olanzapine 20 mg orodispersible tablet) ELI LILLY CANADA INC,NA,NA,ACTIVE,20070102,DIN,2243089,ZYPREXA ZYDIS,
2397714,ELIQUIS (apixaban 5 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA,NA,NA,ACTIVE,20121221,DIN,2397714,ELIQUIS,
2357984,MYLAN-RISEDRONATE (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,INACTIVE,20171114,DIN,2357984,MYLAN-RISEDRONATE,
2461323,SANDOZ GLICLAZIDE MR (gliclazide 30 mg prolonged-release oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,ACTIVE,20170602,DIN,2461323,SANDOZ GLICLAZIDE MR,
2444968,BIO-ROSUVASTATIN (rosuvastatin (rosuvastatin calcium) 5 mg oral tablet) BIOMED PHARMA,NA,NA,ACTIVE,20160629,DIN,2444968,BIO-ROSUVASTATIN,
2415968,REPAGLINIDE (repaglinide 0.5 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,20131128,DIN,2415968,REPAGLINIDE,
2410788,ZAMINE 21 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet) APOTEX INC,NA,NA,ACTIVE,20140130,DIN,2410788,ZAMINE 21,
2126761,TEVA-NADOLOL (nadolol 80 mg oral tablet) TEVA CANADA LIMITED,NA,NA,ACTIVE,19941231,DIN,2126761,TEVA-NADOLOL,
2408147,AURO-VALSARTAN HCT (hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet) AURO PHARMA INC,NA,NA,ACTIVE,20130619,DIN,2408147,AURO-VALSARTAN HCT,
2248463,VIONEXUS NO-RINSE SPRAY (alcohol anhydrous 65.87 % and benzalkonium chloride 0.1 % cutaneous spray) METREX RESEARCH,NA,NA,ACTIVE,20041120,DIN,2248463,VIONEXUS NO-RINSE SPRAY,
2407507,RAPID ACTION (acetaminophen 500 mg oral tablet) TANTA PHARMACEUTICALS INC,NA,NA,ACTIVE,20131101,DIN,2407507,RAPID ACTION,
2153394,MINOCYCLINE-50 (minocycline (minocycline hydrochloride) 50 mg oral capsule) PRO DOC LIMITEE,NA,NA,ACTIVE,19951231,DIN,2153394,MINOCYCLINE-50,
1980661,CORTAMED ONT 25 MG/GM (hydrocortisone acetate 2.5 % ophthalmic ointment) SANDOZ CANADA INCORPORATED,NA,NA,INACTIVE,20170803,DIN,1980661,CORTAMED ONT 25 MG/GM,
2088398,MYLAN-BACLOFEN (baclofen 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,19941231,DIN,2088398,MYLAN-BACLOFEN,
2351234,DOXYCYCLINE CAPSULES (doxycycline (doxycycline hyclate) 100 mg oral capsule) SANIS HEALTH INC,NA,NA,ACTIVE,20100615,DIN,2351234,DOXYCYCLINE CAPSULES,
2396092,RAN-TOPIRAMATE (topiramate 200 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,INACTIVE,20170718,DIN,2396092,RAN-TOPIRAMATE,
2234003,SANDOZ NITRAZEPAM (nitrazepam 5 mg oral tablet) SANDOZ CANADA INCORPORATED,NA,NA,INACTIVE,20170803,DIN,2234003,SANDOZ NITRAZEPAM,
2220644,CYCLOBENZAPRINE - 10 (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE,NA,NA,ACTIVE,19970115,DIN,2220644,CYCLOBENZAPRINE - 10,
2462796,MAR-RIZATRIPTAN ODT (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) MARCAN PHARMACEUTICALS INC,NA,NA,ACTIVE,20180215,DIN,2462796,MAR-RIZATRIPTAN ODT,
2245948,LEVOTHYROXINE SODIUM FOR INJECTION (levothyroxine sodium 500 mcg per vial powder for solution for injection) FRESENIUS KABI CANADA LTD,NA,NA,ACTIVE,20020827,DIN,2245948,LEVOTHYROXINE SODIUM FOR INJECTION,
2321866,RAN-AMLODIPINE (amlodipine (amlodipine besylate) 10 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.,NA,NA,ACTIVE,20090709,DIN,2321866,RAN-AMLODIPINE,
2294265,RATIO-TAMSULOSIN (tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule) TEVA CANADA LIMITED,NA,NA,ACTIVE,20070427,DIN,2294265,RATIO-TAMSULOSIN,
2041456,ATIVAN (lorazepam 0.5 mg sublingual tablet) PFIZER CANADA INC,NA,NA,ACTIVE,19951231,DIN,2041456,ATIVAN,
2230735,MYLAN-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,19970221,DIN,2230735,MYLAN-MINOCYCLINE,
2288559,APO-AMOXI CLAV (amoxicillin (amoxicillin trihydrate) 400 mg per 5 mL and clavulanic acid (clavulanate potassium) 57 mg per 5 mL oral suspension) APOTEX INC,NA,NA,INACTIVE,20170804,DIN,2288559,APO-AMOXI CLAV,
2394766,APO-OXYCODONE CR (oxycodone hydrochloride 15 mg prolonged-release oral tablet) APOTEX INC,NA,NA,ACTIVE,20121127,DIN,2394766,APO-OXYCODONE CR,
2231493,XALATAN (latanoprost 50 mcg per mL ophthalmic drops) PFIZER CANADA INC,NA,NA,ACTIVE,19970728,DIN,2231493,XALATAN,
2412179,PMS-SILDENAFIL R (sildenafil (sildenafil citrate) 20 mg oral tablet) PHARMASCIENCE INC,NA,NA,ACTIVE,20141114,DIN,2412179,PMS-SILDENAFIL R,
2404907,RIVA-ALPRAZOLAM (alprazolam 2 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20150605,DIN,2404907,RIVA-ALPRAZOLAM,
2385767,LANSOPRAZOLE (lansoprazole 15 mg gastro-resistant capsule) SIVEM PHARMACEUTICALS ULC,NA,NA,ACTIVE,20120611,DIN,2385767,LANSOPRAZOLE,
2427656,LOSARTAN/HCTZ (hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20140725,DIN,2427656,LOSARTAN/HCTZ,
2371731,MAR-ONDANSETRON (ondansetron (ondansetron hydrochloride) 4 mg oral tablet) MARCAN PHARMACEUTICALS INC,NA,NA,ACTIVE,20121221,DIN,2371731,MAR-ONDANSETRON,
2270528,DIOVAN (valsartan 40 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,NA,NA,ACTIVE,20051101,DIN,2270528,DIOVAN,
2323354,ACETAMINOPHEN (acetaminophen 80 mg chewable tablet) EURO-PHARM INTERNATIONAL CANADA INC,NA,NA,ACTIVE,20120920,DIN,2323354,ACETAMINOPHEN,
2241640,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD",NA,NA,ACTIVE,20021205,DIN,2241640,"CEFUROXIME FOR INJECTION, USP",
2356554,PRAVASTATIN (pravastatin sodium 20 mg oral tablet) SANIS HEALTH INC,NA,NA,ACTIVE,20101123,DIN,2356554,PRAVASTATIN,
2303264,RIVA-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20080128,DIN,2303264,RIVA-CITALOPRAM,
2371634,PMS-SILDENAFIL (sildenafil (sildenafil citrate) 50 mg oral tablet) PHARMASCIENCE INC,NA,NA,INACTIVE,20170803,DIN,2371634,PMS-SILDENAFIL,
2318032,APO-ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) APOTEX INC,NA,NA,ACTIVE,20110315,DIN,2318032,APO-ATOMOXETINE,
2420988,TARO-DICLOFENAC (diclofenac sodium 1.5 % cutaneous solution) TARO PHARMACEUTICALS INC,NA,NA,ACTIVE,20140331,DIN,2420988,TARO-DICLOFENAC,
2295261,APO-ATORVASTATIN (atorvastatin (atorvastatin calcium propylene glycol solvate) 10 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,20100519,DIN,2295261,APO-ATORVASTATIN,
2245233,APO-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) APOTEX INC,NA,NA,ACTIVE,20020220,DIN,2245233,APO-CLINDAMYCIN,
2412934,RIVA-DONEPEZIL (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg oral tablet) LABORATOIRE RIVA INC,NA,NA,ACTIVE,20131227,DIN,2412934,RIVA-DONEPEZIL,
596426,EPIVAL (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) BGP PHARMA ULC,NA,NA,ACTIVE,19841231,DIN,596426,EPIVAL,
723770,XANAX TAB 1MG (alprazolam 1 mg oral tablet) PFIZER CANADA INC,NA,NA,ACTIVE,19931231,DIN,723770,XANAX TAB 1MG,
2423278,MYLAN-CELECOXIB (celecoxib 100 mg oral capsule) MYLAN PHARMACEUTICALS ULC,NA,NA,ACTIVE,20141117,DIN,2423278,MYLAN-CELECOXIB,
2416433,"PMS-CIPROFLOXACIN XL (ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 500 mg prolonged-release oral tablet) PHARMASCIENCE INC",NA,NA,ACTIVE,20140114,DIN,2416433,PMS-CIPROFLOXACIN XL,
2234502,APO-TERAZOSIN (terazosin (terazosin hydrochloride) 1 mg oral tablet) APOTEX INC,NA,NA,ACTIVE,19970926,DIN,2234502,APO-TERAZOSIN,
