"ccdd","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp","greater_than_5_AIs"
FALSE,9005380,NA,NA,"active",2013-12-12,NA,"golimumab 50 mg per 4 mL solution for injection",1,FALSE
FALSE,9005381,NA,NA,"active",2013-12-16,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 5 % cutaneous cream",2,FALSE
FALSE,9005382,NA,NA,"active",2013-12-19,NA,"rotigotine 1 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005383,NA,NA,"active",2013-12-19,NA,"rotigotine 3 mg per 24 hour transdermal patch",1,FALSE
FALSE,9005384,NA,NA,"active",2013-12-20,NA,"amylase 30000 unit and lipase 6000 unit and protease 19000 unit oral capsule",1,FALSE
FALSE,9005385,NA,NA,"active",2013-12-20,NA,"calcium chloride 4.63 g per l and dextrose 23.1 g per l and magnesium chloride 2.13 g per l and potassium chloride 1.57 g per l and sodium chloride 116.6 g per l and sodium lactate 176.5 g per l solution for haemodialysis",3,TRUE
FALSE,9005386,NA,NA,"active",2013-12-23,NA,"aflibercept 40 mg per mL solution for injection",1,FALSE
FALSE,9005388,NA,NA,"active",2014-01-01,NA,"galsulfase 1 mg per mL solution for injection",1,FALSE
FALSE,9005389,NA,NA,"active",2014-01-06,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 5 % and oxybenzone 3 % lotion",1,FALSE
FALSE,9005390,NA,NA,"active",2014-01-06,NA,"sofosbuvir 400 mg oral tablet",1,FALSE
FALSE,9005391,NA,NA,"active",2014-01-13,NA,"avobenzone 2.5 % and bemotrizinol 0.5 % and octisalate 5 % and octocrylene 5 % cutaneous stick",1,FALSE
FALSE,9005392,NA,NA,"active",2014-01-13,NA,"avobenzone 2.5 % and homosalate 5 % and octisalate 4 % and octocrylene 3 % and oxybenzone 4 % lotion",2,FALSE
FALSE,9005393,NA,NA,"active",2014-01-13,NA,"avobenzone 2.7 % and homosalate 4 % and octisalate 4.5 % and octocrylene 6 % and oxybenzone 4.5 % lotion",1,FALSE
FALSE,9005394,NA,NA,"active",2014-01-13,NA,"octinoxate 4 % and titanium dioxide 1.26 % lotion",1,FALSE
FALSE,9005395,NA,NA,"active",2014-01-14,NA,"magnesium hydroxide 200 mg and simethicone 25 mg and NA 200 mg chewable tablet",1,FALSE
FALSE,9005396,NA,NA,"active",2014-01-14,NA,"standardized timothy grass pollen 2800 unit orodispersible tablet",1,FALSE
FALSE,9005397,NA,NA,"active",2014-01-15,NA,"macitentan 10 mg oral tablet",1,FALSE
FALSE,9005398,NA,NA,"active",2014-01-16,NA,"cytarabine 20 mg per mL solution for injection",1,FALSE
FALSE,9005399,NA,NA,"active",2014-01-16,NA,"homosalate 7 % and octinoxate 7 % and octocrylene 2 % and oxybenzone 4.7 % and titanium dioxide 2.15 % cutaneous cream",1,FALSE
FALSE,9005400,NA,NA,"active",2014-01-16,NA,"tolnaftate 1 % cutaneous solution",1,FALSE
FALSE,9005402,NA,NA,"active",2014-01-17,NA,"afatinib (afatinib dimaleate) 20 mg oral tablet",1,FALSE
FALSE,9005403,NA,NA,"active",2014-01-17,NA,"afatinib (afatinib dimaleate) 30 mg oral tablet",1,FALSE
FALSE,9005404,NA,NA,"active",2014-01-17,NA,"afatinib (afatinib dimaleate) 40 mg oral tablet",1,FALSE
FALSE,9005405,NA,NA,"active",2014-01-20,NA,"cetylpyridinium chloride 0.075 % and sodium fluoride 0.05 % gargle/mouthwash",1,FALSE
FALSE,9005406,NA,NA,"active",2014-01-20,NA,"cisatracurium (cisatracurium besylate) 2 mg per mL solution for injection",3,FALSE
FALSE,9005407,NA,NA,"active",2014-01-22,NA,"homosalate 10 % and meradimate 5 % and octinoxate 5 % and octocrylene 2 % and zinc oxide 6.3 % lotion",1,FALSE
FALSE,9005408,NA,NA,"active",2014-01-22,NA,"octinoxate 4 % and titanium dioxide 5.2 % cutaneous cream",1,FALSE
FALSE,9005409,NA,NA,"active",2014-01-24,NA,"octinoxate 3.75 % and oxybenzone 1 % and titanium dioxide 3.55 % cutaneous cream",1,FALSE
FALSE,9005410,NA,NA,"active",2014-01-27,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.8 % and oxybenzone 6 % lotion",2,FALSE
FALSE,9005412,NA,NA,"active",2014-01-28,NA,"avobenzone 2.7 % and homosalate 9 % and octisalate 4.5 % lotion",1,FALSE
FALSE,9005413,NA,NA,"active",2014-01-29,NA,"alemtuzumab 12 mg per 1.2 mL solution for injection",1,FALSE
FALSE,9005414,NA,NA,"active",2014-01-29,NA,"dextrose (dextrose monohydrate) 50 mg per mL solution for injection",1,FALSE
FALSE,9005415,NA,NA,"active",2014-01-31,NA,"ensulizole 2 % and octinoxate 7.5 % and octisalate 4.5 % and titanium dioxide 2.38 % and zinc oxide 4.85 % lotion",1,FALSE
FALSE,9005416,NA,NA,"active",2014-02-01,NA,"avobenzone 2.5 % and homosalate 5 % and octocrylene 4 % lotion",1,FALSE
FALSE,9005418,NA,NA,"active",2014-02-01,NA,"avobenzone 2.7 % and homosalate 8 % and octisalate 4.5 % and octocrylene 5 % lotion",2,FALSE
FALSE,9005419,NA,NA,"active",2014-02-01,NA,"avobenzone 2 % and homosalate 5.5 % and octisalate 4.5 % and octocrylene 4 % lotion",3,FALSE
FALSE,9005420,NA,NA,"active",2014-02-01,NA,"avobenzone 3 % and homosalate 8 % and octocrylene 4 % lotion",1,FALSE
FALSE,9005421,NA,NA,"active",2014-02-01,NA,"octinoxate 7.5 % and octisalate 4 % and oxybenzone 2.5 % and titanium dioxide 1.1 % and zinc oxide 3.3 % cutaneous cream",2,FALSE
FALSE,9005422,NA,NA,"active",2014-02-04,NA,"dimethyl fumarate 240 mg gastro-resistant capsule",1,FALSE
FALSE,9005424,NA,NA,"active",2014-02-05,NA,"romidepsin 10 mg per vial NA",1,FALSE
FALSE,9005426,NA,NA,"active",2014-02-07,NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 5 % spray (bag-on-valve)",2,FALSE
FALSE,9005427,NA,NA,"active",2014-02-07,NA,"avobenzone 3 % and homosalate 13 % and octisalate 4.5 % and octocrylene 9 % and oxybenzone 6 % spray (bag-on-valve)",1,FALSE
FALSE,9005428,NA,NA,"active",2014-02-12,NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 4 % and oxybenzone 4 % spray (bag-on-valve)",1,FALSE
FALSE,9005429,NA,NA,"active",2014-02-15,NA,"avobenzone 3 % and octisalate 5 % and octocrylene 3 % cutaneous cream",1,FALSE
FALSE,9005430,NA,NA,"active",2014-02-16,NA,"homosalate 5 % and octinoxate 6.5 % and oxybenzone 1.2 % cutaneous cream",1,FALSE
FALSE,9005431,NA,NA,"active",2014-02-19,NA,"NA 0.05 % ophthalmic drops",1,FALSE
FALSE,9005432,NA,NA,"active",2014-02-20,NA,"avobenzone 3 % and homosalate 5 % and octocrylene 2.7 % lotion",1,FALSE
FALSE,9005433,NA,NA,"active",2014-02-20,NA,"chlorhexidine gluconate 2 % medicated sponge",1,FALSE
FALSE,9005434,NA,NA,"active",2014-02-20,NA,"lidocaine hydrochloride 4 % cutaneous solution",1,FALSE
FALSE,9005435,NA,NA,"active",2014-02-24,NA,"avobenzone 3 % and drometrizole trisiloxane 0.5 % and homosalate 10 % and octisalate 5 % and octocrylene 4 % and terephthalylidene dicamphor sulfonic acid 0.5 % lotion",1,TRUE
FALSE,9005436,NA,NA,"active",2014-02-24,NA,"avobenzone 3 % and drometrizole trisiloxane 2.5 % and homosalate 10 % and octisalate 5 % and octocrylene 5.5 % and terephthalylidene dicamphor sulfonic acid 0.5 % cutaneous cream",1,TRUE
FALSE,9005437,NA,NA,"active",2014-02-24,NA,"pomalidomide 1 mg oral capsule",1,FALSE
FALSE,9005438,NA,NA,"active",2014-02-24,NA,"pomalidomide 2 mg oral capsule",1,FALSE
FALSE,9005439,NA,NA,"active",2014-02-24,NA,"pomalidomide 3 mg oral capsule",1,FALSE
FALSE,9005440,NA,NA,"active",2014-02-24,NA,"pomalidomide 4 mg oral capsule",1,FALSE
FALSE,9005441,NA,NA,"active",2014-02-26,NA,"outer membrane vesicles (neisseria meningitidis group b nz98/254 strain) 25 mcg per 0.5 mL and recombinant neisseria meningitidis group b fhbp fusion protein 50 mcg per 0.5 mL and recombinant neisseria meningitidis group b nada protein 50 mcg per 0.5 mL and recombinant neisseria meningitidis group b nhba fusion protein 50 mcg per 0.5 mL suspension for injection",1,FALSE
FALSE,9005442,NA,NA,"active",2014-03-01,NA,"avobenzone 2.96 % and homosalate 8.78 % and octisalate 4.88 % and octocrylene 5.92 % cutaneous spray",1,FALSE
FALSE,9005443,NA,NA,"active",2014-03-01,NA,"avobenzone 3 % and homosalate 10.72 % and octisalate 3.21 % and octocrylene 6 % and oxybenzone 3.86 % cutaneous spray",1,FALSE
FALSE,9005444,NA,NA,"active",2014-03-02,NA,"avobenzone 2 % and ensulizole 1 % and octisalate 4 % and octocrylene 2 % cutaneous cream",2,FALSE
FALSE,9005445,NA,NA,"active",2014-03-03,NA,"avobenzone 1 % and octocrylene 0.85 % and oxybenzone 0.5 % cutaneous gel",1,FALSE
FALSE,9005446,NA,NA,"active",2014-03-03,NA,"avobenzone 2.9 % and homosalate 12 % and octocrylene 2.7 % lotion",1,FALSE
FALSE,9005447,NA,NA,"active",2014-03-03,NA,"avobenzone 2 % and octisalate 5 % and octocrylene 1.85 % lotion",1,FALSE
FALSE,9005448,NA,NA,"active",2014-03-03,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 4 % lotion",3,FALSE
FALSE,9005449,NA,NA,"active",2014-03-03,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % cutaneous foam",1,FALSE
FALSE,9005450,NA,NA,"active",2014-03-03,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.75 % lotion",1,FALSE
FALSE,9005451,NA,NA,"active",2014-03-03,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 2.8 % cutaneous cream",1,FALSE
FALSE,9005452,NA,NA,"active",2014-03-03,NA,"avobenzone 3 % and homosalate 7.5 % and octisalate 5 % and octocrylene 2.75 % and oxybenzone 2 % lotion",3,FALSE
FALSE,9005453,NA,NA,"active",2014-03-03,NA,"diphenhydramine hydrochloride 12.5 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",1,FALSE
FALSE,9005454,NA,NA,"active",2014-03-03,NA,"insulin biosynthetic human br 100 unit per mL solution for injection",1,FALSE
FALSE,9005455,NA,NA,"active",2014-03-03,NA,"octinoxate 5.5 % and titanium dioxide 4.7 % cutaneous cream",1,FALSE
FALSE,9005456,NA,NA,"active",2014-03-05,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % and octocrylene 9 % and oxybenzone 6 % spray (bag-on-valve)",1,FALSE
FALSE,9005457,NA,NA,"active",2014-03-05,NA,"avobenzone 3 % and homosalate 12 % and octinoxate 5 % and octisalate 5 % and octocrylene 5 % and oxybenzone 6 % spray (bag-on-valve)",3,TRUE
FALSE,9005458,NA,NA,"active",2014-03-05,NA,"avobenzone 3 % and homosalate 2.4 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 7.5 % and oxybenzone 4 % spray (bag-on-valve)",1,TRUE
FALSE,9005459,NA,NA,"active",2014-03-05,NA,"avobenzone 3 % and octinoxate 2.5 % and octisalate 2 % and octocrylene 5 % and oxybenzone 1.5 % spray (bag-on-valve)",1,FALSE
FALSE,9005461,NA,NA,"active",2014-03-05,NA,"glycopyrronium (glycopyrronium bromide) 50 mcg and indacaterol (indacaterol maleate) 110 mcg NA",1,FALSE
FALSE,9005462,NA,NA,"active",2014-03-06,NA,"petrolatum 95.7 % cutaneous ointment",1,FALSE
FALSE,9005463,NA,NA,"active",2014-03-11,NA,"avobenzone 2 % and homosalate 10 % and octisalate 5 % and octocrylene 2 % and oxybenzone 5 % spray (bag-on-valve)",3,FALSE
FALSE,9005464,NA,NA,"active",2014-03-11,NA,"avobenzone 3 % and octinoxate 4 % lotion",5,FALSE
FALSE,9006531,NA,NA,"active",2014-03-12,NA,"vitamin B12 1000 mcg per mL solution for injection",2,FALSE
FALSE,9005467,NA,NA,"active",2014-03-14,NA,"lurasidone hydrochloride 60 mg oral tablet",1,FALSE
FALSE,9005468,NA,NA,"active",2014-03-14,NA,"umeclidinium (umeclidinium bromide) 62.5 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder",1,FALSE
FALSE,9005469,NA,NA,"active",2014-03-14,NA,"white petrolatum 72 % and zinc oxide 15 % cutaneous ointment",1,FALSE
FALSE,9005470,NA,NA,"active",2014-03-17,NA,"octinoxate 7 % and octisalate 3 % and titanium dioxide 6.6 % cutaneous cream",1,FALSE
FALSE,9005471,NA,NA,"active",2014-03-18,NA,"avobenzone 2.85 % and homosalate 7 % and octinoxate 7 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9005472,NA,NA,"active",2014-03-18,NA,"avobenzone 2.85 % and homosalate 8 % and octinoxate 5 % and oxybenzone 4 % lotion",2,FALSE
FALSE,9005473,NA,NA,"active",2014-03-18,NA,"avobenzone 3 % and homosalate 12 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 7 % lotion",2,FALSE
FALSE,9005474,NA,NA,"active",2014-03-20,NA,"avobenzone 0.75 % and octinoxate 2 % lotion",5,FALSE
FALSE,9005475,NA,NA,"active",2014-03-24,NA,"avobenzone 2.5 % and octinoxate 2 % and octocrylene 6 % cutaneous stick",1,FALSE
FALSE,9005476,NA,NA,"active",2014-03-24,NA,"bosutinib 500 mg oral tablet",1,FALSE
FALSE,9005477,NA,NA,"active",2014-03-24,NA,"brimonidine (brimonidine tartrate) 0.33 % cutaneous gel",1,FALSE
FALSE,9005478,NA,NA,"active",2014-03-25,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 10 % and oxybenzone 6 % cutaneous stick",1,FALSE
FALSE,9005481,NA,NA,"active",2014-03-28,NA,"lidocaine 0.7 % and menthol 0.2 % cutaneous gel",1,FALSE
FALSE,9006410,NA,NA,"active",2014-03-31,NA,"avobenzone 3 % and avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.75 % and octocrylene 2.79 % NA",1,TRUE
FALSE,9006411,NA,NA,"active",2014-03-31,NA,"avobenzone 3 % and homosalate 10 % and octinoxate 4 % and octocrylene 2.75 % NA",1,FALSE
FALSE,9006412,NA,NA,"active",2014-03-31,NA,"avobenzone 3 % and octinoxate 7.5 % and octisalate 5 % and octocrylene 2.79 % NA",1,FALSE
FALSE,9005486,NA,NA,"active",2014-04-01,NA,"avobenzone 2.5 % and octinoxate 7.4 % and octocrylene 2 % cutaneous emulsion",1,FALSE
FALSE,9005487,NA,NA,"active",2014-04-03,NA,"factor xiii 1250 unit per vial powder for solution for injection",1,FALSE
FALSE,9005488,NA,NA,"active",2014-04-03,NA,"factor xiii 250 unit per vial powder for solution for injection",1,FALSE
FALSE,9005489,NA,NA,"active",2014-04-07,NA,"avobenzone 2.5 % and homosalate 2.5 % and octisalate 5 % and octocrylene 10 % lotion",1,FALSE
FALSE,9005490,NA,NA,"active",2014-04-07,NA,"avobenzone 3 % and octocrylene 7 % and oxybenzone 3 % cutaneous cream",1,FALSE
FALSE,9005491,NA,NA,"active",2014-04-09,NA,"lurasidone hydrochloride 20 mg oral tablet",1,FALSE
FALSE,9005498,NA,NA,"active",2014-04-24,NA,"avobenzone 3 % and drometrizole trisiloxane 2 % and homosalate 15 % and octisalate 5 % and octocrylene 7 % cutaneous spray",2,FALSE
FALSE,9005499,NA,NA,"active",2014-04-24,NA,"avobenzone 3 % and homosalate 6.5 % and octinoxate 7.5 % and octisalate 5 % and oxybenzone 2 % lotion",1,FALSE
FALSE,9005500,NA,NA,"active",2014-04-24,NA,"bosutinib 100 mg oral tablet",1,FALSE
FALSE,9005501,NA,NA,"active",2014-04-24,NA,"ensulizole 1 % and octinoxate 7.5 % and zinc oxide 3 % lotion",1,FALSE
FALSE,9005503,NA,NA,"active",2014-04-29,NA,"linaclotide 145 mcg oral capsule",1,FALSE
FALSE,9005504,NA,NA,"active",2014-04-29,NA,"NA 12 unit orodispersible tablet",1,FALSE
FALSE,9005505,NA,NA,"active",2014-04-30,NA,"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 1000 mg oral tablet",1,FALSE
FALSE,9005506,NA,NA,"active",2014-04-30,NA,"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 500 mg oral tablet",1,FALSE
FALSE,9005507,NA,NA,"active",2014-04-30,NA,"alogliptin (alogliptin benzoate) 12.5 mg and metformin hydrochloride 850 mg oral tablet",1,FALSE
FALSE,9005508,NA,NA,"active",2014-04-30,NA,"alogliptin (alogliptin benzoate) 12.5 mg oral tablet",1,FALSE
FALSE,9005509,NA,NA,"active",2014-04-30,NA,"alogliptin (alogliptin benzoate) 6.25 mg oral tablet",1,FALSE
FALSE,9005513,NA,NA,"active",2014-05-01,NA,"avobenzone 3 % and homosalate 12 % and octisalate 5 % and octocrylene 7 % and oxybenzone 6 % spray (bag-on-valve)",1,FALSE
FALSE,9005514,NA,NA,"active",2014-05-01,NA,"avobenzone 3 % and homosalate 15 % and octisalate 5 % and octocrylene 7 % and oxybenzone 6 % spray (bag-on-valve)",1,FALSE
FALSE,9005515,NA,NA,"active",2014-05-05,NA,"octinoxate 7.5 % and octisalate 5 % and oxybenzone 3 % and titanium dioxide 5.74 % cutaneous cream",1,FALSE
FALSE,9005516,NA,NA,"active",2014-05-06,NA,"lomitapide (lomitapide mesylate) 10 mg oral capsule",1,FALSE
FALSE,9005517,NA,NA,"active",2014-05-06,NA,"lomitapide (lomitapide mesylate) 20 mg oral capsule",1,FALSE
FALSE,9005518,NA,NA,"active",2014-05-06,NA,"lomitapide (lomitapide mesylate) 5 mg oral capsule",1,FALSE
FALSE,9005519,NA,NA,"active",2014-05-09,NA,"measles virus vaccine live attenuated (edmonston b strain) 3 log10 tcid50 per 0.5 mL and mumps virus vaccine live attenuated (jeryl lynn strain) 4.3 log10 tcid50 per 0.5 mL and rubella virus vaccine live attenuated (wistar ra27/3 strain) 3 log10 tcid50 per 0.5 mL and varicella-zoster virus vaccine live attenuated (oka/merck strain) 3.99 log10 pfu per 0.5 mL powder for solution for injection",1,FALSE
FALSE,9005521,NA,NA,"active",2014-05-13,NA,"alogliptin (alogliptin benzoate) 25 mg oral tablet",1,FALSE
FALSE,9005522,NA,NA,"active",2014-05-14,NA,"avobenzone 2.8 % and octisalate 4.75 % and octocrylene 2.5 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9005523,NA,NA,"active",2014-05-21,NA,"posaconazole 100 mg gastro-resistant tablet",1,FALSE
FALSE,9006413,NA,NA,"active",2014-05-23,NA,"chlorpheniramine maleate 2 mg and ibuprofen 200 mg and ibuprofen 200 mg and pseudoephedrine hydrochloride 30 mg and pseudoephedrine hydrochloride 30 mg NA",2,FALSE
FALSE,9005526,NA,NA,"active",2014-05-26,NA,"varicella-zoster virus vaccine live attenuated (oka/merck strain) 19400 pfu per 0.65 mL powder for suspension for injection",1,FALSE
FALSE,9005527,NA,NA,"active",2014-05-28,NA,"canagliflozin 300 mg oral tablet",1,FALSE
FALSE,9005528,NA,NA,"active",2014-05-30,NA,"avobenzone 2 % and octinoxate 7.5 % and octisalate 4 % and octocrylene 1.5 % and oxybenzone 4 % cutaneous spray",1,FALSE
FALSE,9005529,NA,NA,"active",2014-05-30,NA,"tocilizumab 162 mg per 0.9 mL solution for injection",1,FALSE
FALSE,9005530,NA,NA,"active",2014-06-01,NA,"avobenzone 1.2 % and octisalate 1.4 % and octocrylene 1.4 % cutaneous spray",1,FALSE
FALSE,9005531,NA,NA,"active",2014-06-01,NA,"avobenzone 1.5 % and octisalate 3 % and octocrylene 2 % cutaneous spray",1,FALSE
FALSE,9005532,NA,NA,"active",2014-06-01,NA,"NA 0.3 % ophthalmic drops",1,FALSE
FALSE,9006414,NA,NA,"active",2014-06-02,NA,"diphenhydramine hydrochloride 25 mg and ibuprofen 200 mg and ibuprofen 200 mg NA",1,FALSE
FALSE,9005535,NA,NA,"active",2014-06-02,NA,"standardized kentucky blue/june grass pollen 100000 unit per mL and standardized meadow fescue grass pollen 100000 unit per mL and standardized orchard grass pollen 100000 unit per mL and standardized perennial rye grass pollen 100000 unit per mL and standardized redtop grass pollen 100000 unit per mL and standardized sweet vernal grass pollen 100000 unit per mL and standardized timothy grass pollen 100000 unit per mL solution for injection",1,TRUE
FALSE,9005536,NA,NA,"active",2014-06-03,NA,"canagliflozin 100 mg oral tablet",1,FALSE
FALSE,9005537,NA,NA,"active",2014-06-03,NA,"tofacitinib (tofacitinib citrate) 5 mg oral tablet",1,FALSE
FALSE,9005538,NA,NA,"active",2014-06-05,NA,"ceftriaxone (ceftriaxone sodium) 100 g powder for solution for injection",1,FALSE
FALSE,9005539,NA,NA,"active",2014-06-07,NA,"pyrithione zinc 0.95 % cutaneous suspension",1,FALSE
FALSE,9005540,NA,NA,"active",2014-06-20,NA,"avobenzone 2.5 % and octinoxate 6 % and octocrylene 1.85 % cutaneous stick",1,FALSE
FALSE,9005541,NA,NA,"active",2014-06-25,NA,"avobenzone 3 % and homosalate 2 % and octisalate 5 % and octocrylene 5.5 % cutaneous cream",1,FALSE
FALSE,9005542,NA,NA,"active",2014-06-30,NA,"avobenzone 3 % and homosalate 10 % and octisalate 4.5 % and octocrylene 5.5 % and oxybenzone 5 % lotion",1,FALSE
FALSE,9005543,NA,NA,"active",2014-07-01,NA,"avobenzone 3 % and homosalate 10 % and octisalate 5 % lotion",1,FALSE
FALSE,9005544,NA,NA,"active",2014-07-01,NA,"avobenzone 3 % and octisalate 5 % cutaneous emulsion",1,FALSE
FALSE,9005545,NA,NA,"active",2014-07-01,NA,"petrolatum 80.3 % and zinc oxide 15 % cutaneous cream",1,FALSE
FALSE,9005546,NA,NA,"active",2014-07-02,NA,"octinoxate 6.8 % and oxybenzone 3 % cutaneous stick",1,FALSE
FALSE,9005547,NA,NA,"active",2014-07-03,NA,"avobenzone 3 % and octinoxate 7.14 % and octisalate 4.75 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9005548,NA,NA,"active",2014-07-04,NA,"sinecatechins 10 % cutaneous ointment",1,FALSE
FALSE,9005549,NA,NA,"active",2014-07-10,NA,"benzoyl peroxide 4 % lotion",1,FALSE
FALSE,9005550,NA,NA,"active",2014-07-14,NA,"icatibant (icatibant acetate) 10 mg per mL solution for injection",1,FALSE
FALSE,9005551,NA,NA,"active",2014-07-14,NA,"ribavirin 400 mg oral tablet",2,FALSE
FALSE,9005552,NA,NA,"active",2014-07-14,NA,"ribavirin 600 mg oral tablet",2,FALSE
FALSE,9005553,NA,NA,"active",2014-07-15,NA,"octinoxate 7.5 % and titanium dioxide 1.9 % cutaneous emulsion",1,FALSE
FALSE,9005554,NA,NA,"active",2014-07-21,NA,"efinaconazole 10 % cutaneous solution",1,FALSE
FALSE,9005556,NA,NA,"active",2014-07-22,NA,"bisacodyl 5 mg suppository",1,FALSE
FALSE,9005558,NA,NA,"active",2014-08-05,NA,"dextromethorphan hydrobromide 5 mg per 5 mL and phenylephrine hydrochloride 2.5 mg per 5 mL syrup",1,FALSE
