ccdd,mp_code,mp_formal_name,changes
NA,"02229761","TEMAZEPAM-30 (temazepam 30 mg oral capsule) PRO DOC LIMITEE","DELETED"
"TRUE","02434849","TEVA-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02369036","MYLAN-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","00565040","FUROSEMIDE INJECTION USP (furosemide 20 mg per 2 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","00498335","TREMYTOINE (phenytoin sodium 250 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02458411","JAMP-OLOPATADINE (olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops) JAMP PHARMA CORPORATION","ADDED"
"TRUE","00611174","LOTRIDERM CREAM (betamethasone (betamethasone dipropionate) 0.05 % and clotrimazole 1 % cutaneous cream) MERCK CANADA INC","ADDED"
"TRUE","02408473","TEVA-EXEMESTANE (exemestane 25 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02278251","DUOTRAV PQ (timolol (timolol maleate) 0.5 % and travoprost 0.004 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02374420","APO-ANASTROZOLE (anastrozole 1 mg oral tablet) APOTEX INC","ADDED"
NA,"700267","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02423766","MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) PFIZER CANADA INC","ADDED"
NA,"700252","DILAUDID HP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PURDUE PHARMA","DELETED"
"TRUE","02238645","292 TABLETS (acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ADDED"
"TRUE","02425483","INVOKANA (canagliflozin 100 mg oral tablet) JANSSEN INC","ADDED"
"TRUE","00511536","MOGADON (nitrazepam 10 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02237815","ERWINASE (asparaginase 10000 unit per vial powder for solution for injection) JAZZ PHARMACEUTICALS FRANCE SAS","ADDED"
NA,"00512524","PROTRIN DF TAB (sulfamethoxazole 800 mg and trimethoprim 160 mg oral tablet) PRO DOC LIMITEE","DELETED"
"TRUE","02256193","CESAMET (nabilone 0.5 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02394936","SEEBRI BREEZHALER (glycopyrronium (glycopyrronium bromide) 50 mcg inhalation powder capsule) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","02321424","T36 THE LIQUID ANTISEPTIC HAND SANITIZER (alcohol anhydrous 70 % and benzalkonium chloride 0.15 % cutaneous liquid) VANC PHARMACEUTICALS INC","ADDED"
"TRUE","02284707","APO-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02450275","CINTAS ALCOHOL-FREE FOAMING HAND SANITIZER / CINTAS ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD","ADDED"
"TRUE","02309114","PMS-LETROZOLE (letrozole 2.5 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02362988","SANDOZ ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00645575","PHENOBARB ELIXIR (phenobarbital 5 mg per mL oral solution) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ADDED"
"TRUE","02313049","TEVA-ANASTROZOLE (anastrozole 1 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02417626","METHOTREXATE INJECTION, USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02380021","TOVIAZ (fesoterodine fumarate 4 mg prolonged-release oral tablet) PFIZER CANADA INC","ADDED"
"TRUE","02336812","ACNE TREATMENT LOTION (benzoyl peroxide 5 % lotion) VIVIER CANADA INCORPORATED","ADDED"
"TRUE","02321947","T36 THE WIPE ANTISEPTIC HAND SANITIZER (alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL wipe) PROTERRA MANAGEMENT GROUP INC","ADDED"
"TRUE","02467550","MAVIRET (glecaprevir 100 mg and pibrentasvir 40 mg oral tablet) ABBVIE CORPORATION","ADDED"
"TRUE","02242519","MYLAN-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20000724"" -> ""20180207"""
"TRUE","02436892","CHLORHEXIDINE GLUCONATE 0.12% ORAL RINSE, USP (chlorhexidine gluconate 0.12 % gargle/mouthwash) SAGE PRODUCTS LLC","ADDED"
NA,"700272","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) TELIGENT OU","DELETED"
NA,"700356","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 10 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02097168","RATIO-IPRATROPIUM UDV (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","ADDED"
"TRUE","02431491","SOLUPREP AQ WIPE (chlorhexidine gluconate 2 % wipe) 3M CANADA COMPANY","ADDED"
"TRUE","02232904","PMS-METHOTRIMEPRAZINE (methotrimeprazine (methotrimeprazine maleate) 25 mg oral tablet) PHARMASCIENCE INC","ADDED"
"TRUE","02351218","ACH-ANASTROZOLE (anastrozole 1 mg oral tablet) ACCORD HEALTHCARE INC","ADDED"
"TRUE","02146126","HYDROMORPHONE HP 50 (hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02328690","RAN-ANASTROZOLE (anastrozole 1 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","ADDED"
"TRUE","02453908","ACT BUPRENORPHINE/NALOXONE (buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride dihydrate) 0.5 mg sublingual tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02458799","CCP-ANASTROZOLE (anastrozole 1 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"TRUE","02242513","SOLUPREP AQ (chlorhexidine gluconate 2 % cutaneous solution) 3M CANADA COMPANY","ADDED"
"TRUE","02395649","ANASTROZOLE (anastrozole 1 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02382903","MIDAZOLAM INJECTION SDZ (midazolam 5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02382814","TOBRAMYCIN INJECTION, USP (tobramycin 40 mg per mL solution for injection) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02242528","SANDOZ PROCTOMYXIN HC SUPPOSITORIES (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02463806","TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC","ADDED"
"TRUE","02298643","SANDOZ LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 500 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02261472","FLUCONAZOLE  IN SODIUM CHLORIDE INJECTION USP (fluconazole 200 mg per 100 mL solution for injection bag) BAXTER CORPORATION","ADDED"
"TRUE","02046245","PREVORA STAGE 1 (chlorhexidine acetate 10 % NA) CHX TECHNOLOGIES INC","ADDED"
"TRUE","02312255","RAN-ONDANSETRON (ondansetron (ondansetron hydrochloride) 8 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.","ADDED"
"TRUE","02387468","LABETALOL HYDROCHLORIDE INJECTION, USP (labetalol hydrochloride 200 mg per 40 mL solution for injection vial) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02461471","APO-ASA LD (acetylsalicylic acid 81 mg gastro-resistant tablet) APOTEX INC","ADDED"
"TRUE","02408295","JAYDESS (levonorgestrel 13.5 mg intrauterine delivery system) BAYER INC","ADDED"
"TRUE","02405792","APO-ALMOTRIPTAN (almotriptan (almotriptan malate) 6.25 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02240433","PERICHLOR (chlorhexidine gluconate 0.12 % gargle/mouthwash) PHARMASCIENCE INC","ADDED"
"TRUE","02213419","VENTOLIN NEBULES P.F. - 2.5MG/2.5ML (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution 2.5 mL unit dose vial) GLAXOSMITHKLINE INC","mp_formal_name: ""VENTOLIN NEBULES P.F. - 2.5MG/2.5ML (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution 2.5 mL unit dose vial) GLAXOSMITHKLINE INC"" -> ""VENTOLIN NEBULES P.F. - 2.5MG/2.5ML (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial) GLAXOSMITHKLINE INC"""
"TRUE","00608920","BALMINIL EXPECTORANT (guaifenesin 100 mg per 5 mL syrup) TEVA CANADA LIMITED","ADDED"
NA,"700290","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","01953583","PHENYLEPHRINE HYDROCHLORIDE INJECTION USP (phenylephrine (phenylephrine hydrochloride) 10 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
NA,"00846465","APO-SULFATRIM ORAL SUSPENSION (sulfamethoxazole 40 mg per 5 mL and trimethoprim 8 mg per 5 mL oral suspension) APOTEX INC","DELETED"
"TRUE","01964437","MORPHINE SULFATE INJ 2MG/ML USP (morphine sulfate 2 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02302071","RASILEZ (aliskiren (aliskiren fumarate) 300 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","mp_formal_name: ""RASILEZ (aliskiren (aliskiren fumarate) 300 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC"" -> ""RASILEZ (aliskiren (aliskiren fumarate) 300 mg oral tablet) NODEN PHARMA DAC"""
"TRUE","02364905","NEXT CHOICE (levonorgestrel 0.75 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
NA,"700238","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) PFIZER CANADA INC","DELETED"
"TRUE","02398443","MYLAN-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
"TRUE","02458810","CCP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"TRUE","02433494","REPAIRING TREATMENT (benzoyl peroxide 2.5 % lotion) FRUIT OF THE EARTH, INC","ADDED"
"TRUE","02464705","PROCYSBI (cysteamine (cysteamine bitartrate) 25 mg gastro-resistant capsule) HORIZON PHARMA IRELAND LTD","ADDED"
"TRUE","00782327","ANDRIOL (testosterone undecanoate 40 mg oral capsule) MERCK CANADA INC","ADDED"
"TRUE","01946994","UNISOM-2 TABLETS (doxylamine succinate 25 mg oral tablet) PALADIN LABS INC","ADDED"
"TRUE","02419726","APO-EXEMESTANE (exemestane 25 mg oral tablet) APOTEX INC","ADDED"
NA,"700330","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED","DELETED"
NA,"700349","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02469367","PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC","ADDED"
"TRUE","02405806","APO-ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) APOTEX INC","ADDED"
"TRUE","00178810","PHENOBARB (phenobarbital 60 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ADDED"
"TRUE","02226391","TEVA-PROCTOSONE (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone (hydrocortisone acetate) 5 mg suppository) TEVA CANADA LIMITED","ADDED"
"TRUE","02424029","ALMOTRIPTAN (almotriptan (almotriptan malate) 12.5 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02448467","VAN-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) VANC PHARMACEUTICALS INC","ADDED"
"TRUE","02445131","CLOTRIMADERM-FLUCONAZOLE COMBI-PACK (clotrimazole 1 % and fluconazole 150 mg NA) TARO PHARMACEUTICALS INC","ADDED"
"TRUE","02266180","COLD SYRUP (brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02313979","MYLAN-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) MYLAN PHARMACEUTICALS ULC","ADDED"
