mp_code,mp_formal_name,changes,QA Comments
2454599,PHENYLEPHRINE HYDROCHLORIDE INJECTION (phenylephrine hydrochloride 50 mcg per mL solution for injection) BIOSYENT PHARMA INC,ADDED,
2455404,INVOKAMET (canagliflozin 50 mg and metformin hydrochloride 500 mg oral tablet) JANSSEN INC,ADDED,
2455412,INVOKAMET (canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet) JANSSEN INC,ADDED,
2455420,INVOKAMET (canagliflozin 50 mg and metformin hydrochloride 1000 mg oral tablet) JANSSEN INC,ADDED,
2455439,INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 500 mg oral tablet) JANSSEN INC,ADDED,
2455447,INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet) JANSSEN INC,ADDED,
2455455,INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 1000 mg oral tablet) JANSSEN INC,ADDED,
2455935,INJECTABLE NALOXONE HYDROCHLORIDE (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD,ADDED,
2456230,MONOPROST (latanoprost 50 mcg per mL ophthalmic drops) LABORATOIRES THEA,ADDED,
2456419,CINQAIR (reslizumab 10 mg per mL solution for injection) TEVA CANADA LIMITED,"mp_formal_name: ""CINQAIR (reslizumab 10 mg per mL solution for injection) TEVA CANADA LIMITED"" -> ""CINQAIR (reslizumab 100 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED""
ntp_code: ""9006079"" -> ""9012406""
ntp_formal_name: ""reslizumab 10 mg per mL solution for injection"" -> ""reslizumab 100 mg per 10 mL solution for injection vial""",
2456656,CLEAR CELL MEDICATED ACNE LOTION (benzoyl peroxide 5 % lotion) IMAGE INTERNATIONAL MANUFACTURING LLC,ADDED,
2457059,BACLOFEN INJECTION (baclofen 0.05 mg per 1 mL solution for injection ampoule) TELIGENT OU,ADDED,
2457067,BACLOFEN INJECTION (baclofen 10 mg per 20 mL solution for injection ampoule) TELIGENT OU,ADDED,
2457075,BACLOFEN INJECTION (baclofen 10 mg per 5 mL solution for injection ampoule) TELIGENT OU,ADDED,
2457075,BACLOFEN INJECTION (baclofen 40 mg per 20 mL solution for injection ampoule) TELIGENT OU,ADDED,
2457083,ERASER (benzoyl peroxide 5 % cutaneous ointment) THE MENTHOLATUM COMPANY OF CANADA LTD,ADDED,
2457288,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457296,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457318,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 3.75 mg and amphetamine sulfate 3.75 mg and dextroamphetamine saccharate 3.75 mg and dextroamphetamine sulfate 3.75 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457326,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457334,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457342,SANDOZ AMPHETAMINE XR (amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED,ADDED,
2457857,HEMANGIOL (propranolol (propranolol hydrochloride) 3.75 mg per mL oral solution) PIERRE FABRE DERMO-COSMETIQUE CANADA INC,"ntp_code: ""9006623"" -> ""9006576""",
2457865,JAMP-HYDRALAZINE (hydralazine hydrochloride 10 mg oral tablet) JAMP PHARMA CORPORATION,ADDED,
2457873,JAMP-HYDRALAZINE (hydralazine hydrochloride 25 mg oral tablet) JAMP PHARMA CORPORATION,ADDED,
2457881,JAMP-HYDRALAZINE (hydralazine hydrochloride 50 mg oral tablet) JAMP PHARMA CORPORATION,ADDED,
2457938,STUBBORN ACNE SOLUTION (benzoyl peroxide 3.5 % and benzoyl peroxide 2.5 % NA) JOHNSON & JOHNSON INC,ADDED,
2458187,NARCAN NASAL SPRAY (naloxone hydrochloride 4 mg per 0.1 mL nasal spray) ADAPT PHARMA OPERATIONS LIMITED,ADDED,
2458411,JAMP-OLOPATADINE (olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops) JAMP PHARMA CORPORATION,ADDED,
2458799,CCP-ANASTROZOLE (anastrozole 1 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2458802,CCP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2458810,CCP-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2458969,PANTOPRAZOLE FOR INJECTION (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg per vial powder for solution for injection) AURO PHARMA INC,ADDED,
2459205,RIVA-LATANOPROST/TIMOLOL (latanoprost 50 mcg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops) LABORATOIRE RIVA INC,ADDED,
2459345,RIVA-DORZOLAMIDE (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) LABORATOIRE RIVA INC,ADDED,
2459523,KYLEENA (levonorgestrel 19.5 mg intrauterine delivery system) BAYER INC,ADDED,
2459795,XOLAIR (omalizumab 150 mg per mL solution for injection) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2459841,SINEX DAYTIME SINUS (acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral capsule) PROCTER & GAMBLE INC,ADDED,
2459884,CCP-LETROZOLE (letrozole 2.5 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2459914,CCP-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2459922,CCP-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) CELLCHEM PHARMACEUTICALS INC.,ADDED,
2460211,EURO-ERYTHROMYCIN OPHTHALMIC OINTMENT USP (erythromycin 5 mg per g ophthalmic ointment) EURO-PHARM INTERNATIONAL CANADA INC,ADDED,
2460610,HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule) STERIMAX INC,ADDED,
2460610,HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC,ADDED,
2460653,APO-METFORMIN ER (metformin hydrochloride 1000 mg prolonged-release oral tablet) APOTEX INC,ADDED,
2460912,APO-PHENYTOIN SODIUM (phenytoin sodium 100 mg oral capsule) APOTEX INC,ADDED,
2461404,FUROSEMIDE INJECTION USP (furosemide 10 mg per mL solution for injection) STERIMAX INC,ADDED,
2461471,APO-ASA LD (acetylsalicylic acid 81 mg gastro-resistant tablet) APOTEX INC,ADDED,
2461528,BASAGLAR (insulin glargine 100 unit per mL solution for injection) ELI LILLY CANADA INC,ADDED,
2461986,SANDOZ LEVETIRACETAM (levetiracetam 250 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2461994,SANDOZ LEVETIRACETAM (levetiracetam 500 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2462001,SANDOZ LEVETIRACETAM (levetiracetam 750 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2462303,AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection) AURO PHARMA INC,ADDED,
2462311,AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection) AURO PHARMA INC,ADDED,
2462338,AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection) AURO PHARMA INC,ADDED,
2462346,AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection) AURO PHARMA INC,ADDED,
2462680,TEPADINA (thiotepa 15 mg per vial powder for solution for injection) ADIENNE SA,ADDED,
2462702,TEPADINA (thiotepa 100 mg per vial powder for solution for injection) ADIENNE SA,ADDED,
2462842,CHLORHEXIDINE (chlorhexidine gluconate 0.12 % mouthwash) EURO-PHARM INTERNATIONAL CANADA INC,ADDED,
2463032,CHLORHEXIDINE ALCOHOL FREE (chlorhexidine gluconate 0.12 % mouthwash) EURO-PHARM INTERNATIONAL CANADA INC,ADDED,
2463504,OZANEX (ozenoxacin 1 % cutaneous cream) FERRER INTERNACIONAL S.A.,ADDED,
2463768,ACCEL-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) ACCEL PHARMA INC,ADDED,
2463776,ACCEL-CANDESARTAN (candesartan cilexetil 16 mg oral tablet) ACCEL PHARMA INC,ADDED,
2463784,ACCEL-CANDESARTAN (candesartan cilexetil 32 mg oral tablet) ACCEL PHARMA INC,ADDED,
2463792,TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC,ADDED,
2463806,TARO-TESTOSTERONE GEL (testosterone 1 % cutaneous gel) TARO PHARMACEUTICALS INC,ADDED,
2463849,ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet) ACCEL PHARMA INC,ADDED,
2463857,ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet) ACCEL PHARMA INC,ADDED,
2463865,ACCEL-CANDESARTAN/HCTZ (candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet) ACCEL PHARMA INC,ADDED,
2464276,ADLYXINE (lixisenatide 0.05 mg per mL solution for injection) SANOFI-AVENTIS CANADA INC,ADDED,
2464284,ADLYXINE (lixisenatide 0.1 mg per mL solution for injection) SANOFI-AVENTIS CANADA INC,ADDED,
2464349,ADLYXINE (lixisenatide 0.05 mg per mL and lixisenatide 0.1 mg per mL NA) SANOFI-AVENTIS CANADA INC,ADDED,
2464519,TARO-BENZOYL PEROXIDE / CLINDAMYCIN KIT (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) TARO PHARMACEUTICALS INC,ADDED,
2464594,EURO D 10 000 (vitamin D3 (cholecalciferol) 10000 unit oral capsule) EURO-PHARM INTERNATIONAL CANADA INC,ADDED,
2464640,PMS-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 40 mg oral capsule) PHARMASCIENCE INC,ADDED,
2464705,PROCYSBI (cysteamine (cysteamine bitartrate) 25 mg gastro-resistant capsule) HORIZON PHARMA IRELAND LTD,ADDED,
2464713,PROCYSBI (cysteamine (cysteamine bitartrate) 75 mg gastro-resistant capsule) HORIZON PHARMA IRELAND LTD,ADDED,
2464802,DIAL COMPLETE ANTIBACTERIAL FOAMING HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION,ADDED,
2464810,DIAL COMPLETE FOAMING ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION,ADDED,
2464829,DIAL ANTIBACTERIAL HYDRATING HAND SOAP (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION,ADDED,
2465124,MAR-KETOROLAC (ketorolac tromethamine 10 mg oral tablet) MARCAN PHARMACEUTICALS INC,ADDED,
2465167,MINT-FENOFIBRATE E (fenofibrate 145 mg oral tablet) MINT PHARMACEUTICALS INC,ADDED,
2465221,BELBUCA (buprenorphine (buprenorphine hydrochloride) 75 mcg NA) PURDUE PHARMA,ADDED,
2465248,BELBUCA (buprenorphine (buprenorphine hydrochloride) 150 mcg NA) PURDUE PHARMA,ADDED,
2465256,BELBUCA (buprenorphine (buprenorphine hydrochloride) 300 mcg NA) PURDUE PHARMA,ADDED,
2465264,BELBUCA (buprenorphine (buprenorphine hydrochloride) 450 mcg NA) PURDUE PHARMA,ADDED,
2465604,"AZITHROMYCIN FOR INJECTION, USP (azithromycin (azithromycin monohydrate) 500 mg per vial powder for solution for injection) AURO PHARMA INC",ADDED,
2465663,SPINRAZA (nusinersen (nusinersen sodium) 2.4 mg per mL solution for injection) BIOGEN CANADA INC,ADDED,
2465957,TEVA-BUDESONIDE (budesonide 0.5 mg per mL nebuliser suspension) TEVA CANADA LIMITED,ADDED,
2465981,DEFITELIO (defibrotide 80 mg per mL solution for injection) JAZZ PHARMACEUTICALS IRELAND LIMITED,ADDED,
2466120,CLARITHROMYCIN (clarithromycin 250 mg oral tablet) SANIS HEALTH INC,ADDED,
2466147,PANTOPRAZOLE T (pantoprazole (pantoprazole magnesium hemipentahydrate) 40 mg gastro-resistant tablet) SANIS HEALTH INC,ADDED,
2466171,JAMP-CETIRIZINE (cetirizine hydrochloride 20 mg oral tablet) JAMP PHARMA CORPORATION,ADDED,
2466325,TOPICAL HAPTEN GEL (haptens 50 % cutaneous gel) DORMER LABORATORIES INC.,ADDED,
2466333,TOPICAL HAPTEN GEL (haptens 100 % cutaneous gel) DORMER LABORATORIES INC.,ADDED,
2466341,TOPICAL HAPTEN LIQUID (haptens 20 % cutaneous liquid) DORMER LABORATORIES INC.,ADDED,
2466368,TOPICAL HAPTEN LIQUID (haptens 100 % cutaneous liquid) DORMER LABORATORIES INC.,ADDED,
2466392,AURO-NITROFURANTOIN (nitrofurantoin 100 mg oral capsule) AURO PHARMA INC,ADDED,
2466465,ATENOLOL (atenolol 50 mg oral tablet) SANIS HEALTH INC,ADDED,
2466473,ATENOLOL (atenolol 100 mg oral tablet) SANIS HEALTH INC,ADDED,
2466538,BIO-BOSENTAN (bosentan (bosentan monohydrate) 62.5 mg oral tablet) BIOMED PHARMA,ADDED,
2466546,BIO-BOSENTAN (bosentan (bosentan monohydrate) 125 mg oral tablet) BIOMED PHARMA,ADDED,
2467135,ONIVYDE (irinotecan hydrochloride (irinotecan sucrose octasulfate) 43 mg per 10 mL suspension for injection) BAXALTA CANADA CORPORATION,ADDED,
2467224,OCREVUS (ocrelizumab 30 mg per mL solution for injection) HOFFMANN-LA ROCHE LIMITED,ADDED,
2467313,M-PREGABALIN (pregabalin 75 mg oral capsule) MANTRA PHARMA INC,ADDED,
2467372,M-PANTOPRAZOLE (pantoprazole (pantoprazole sodium sesquihydrate) 40 mg gastro-resistant tablet) MANTRA PHARMA INC,ADDED,
2467437,M-EZETIMIBE (ezetimibe 10 mg oral tablet) MANTRA PHARMA INC,ADDED,
2467453,M-DONEPEZIL (donepezil hydrochloride 5 mg oral tablet) MANTRA PHARMA INC,ADDED,
2467461,M-DONEPEZIL (donepezil hydrochloride 10 mg oral tablet) MANTRA PHARMA INC,ADDED,
2467550,MAVIRET (glecaprevir 100 mg and pibrentasvir 40 mg oral tablet) ABBVIE CORPORATION,ADDED,
2467747,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule) SANIS HEALTH INC,ADDED,
2467755,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) SANIS HEALTH INC,ADDED,
2467763,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) SANIS HEALTH INC,ADDED,
2467771,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule) SANIS HEALTH INC,ADDED,
2467798,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule) SANIS HEALTH INC,ADDED,
2467801,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule) SANIS HEALTH INC,ADDED,
2467828,ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule) SANIS HEALTH INC,ADDED,
2467879,TRESIBA (insulin degludec 100 unit per mL solution for injection) NOVO NORDISK CANADA INC,ADDED,
2467887,TRESIBA (insulin degludec 200 unit per mL solution for injection) NOVO NORDISK CANADA INC,ADDED,
2468026,M-AMLODIPINE (amlodipine (amlodipine besylate) 5 mg oral tablet) MANTRA PHARMA INC,ADDED,
2468409,PMS-AMITRIPTYLINE (amitriptyline hydrochloride 100 mg oral tablet) PHARMASCIENCE INC,ADDED,
2468476,RIVA-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 150 mg oral capsule) LABORATOIRE RIVA INC,ADDED,
2468484,RIVA-CLINDAMYCIN (clindamycin (clindamycin hydrochloride) 300 mg oral capsule) LABORATOIRE RIVA INC,ADDED,
2468816,IMFINZI (durvalumab 50 mg per mL solution for injection) ASTRAZENECA CANADA INC,ADDED,
2469227,LARTRUVO (olaratumab 500 mg per 50 mL solution for injection) ELI LILLY CANADA INC,ADDED,
2469367,PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC,ADDED,
2469375,PREVYMIS (letermovir 240 mg oral tablet) MERCK CANADA INC,ADDED,
2469383,PREVYMIS (letermovir 480 mg oral tablet) MERCK CANADA INC,ADDED,
2469405,PREVYMIS (letermovir 20 mg per mL solution for injection) MERCK CANADA INC,ADDED,
2469626,SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) JAMP PHARMA CORPORATION,ADDED,
2469634,SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) JAMP PHARMA CORPORATION,ADDED,
2469642,SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) JAMP PHARMA CORPORATION,ADDED,
2469723,BAVENCIO (avelumab 20 mg per mL solution for injection) EMD SERONO A DIVISION OF EMD INC CANADA,ADDED,
2469758,TREMFYA (guselkumab 100 mg per 1 mL solution for injection) JANSSEN INC,ADDED,
2469979,PHARMA-SIMVASTATIN (simvastatin 5 mg oral tablet) PHARMASCIENCE INC,ADDED,
2470292,FOQUEST (methylphenidate hydrochloride 25 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470306,FOQUEST (methylphenidate hydrochloride 35 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470314,FOQUEST (methylphenidate hydrochloride 45 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470322,FOQUEST (methylphenidate hydrochloride 55 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470330,FOQUEST (methylphenidate hydrochloride 70 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470349,FOQUEST (methylphenidate hydrochloride 85 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2470357,FOQUEST (methylphenidate hydrochloride 100 mg modified-release oral capsule) PURDUE PHARMA,ADDED,
2471264,RIVA-BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2471272,RIVA-BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2471353,RIVA-OLMESARTAN (olmesartan medoxomil 20 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
2471361,RIVA-OLMESARTAN (olmesartan medoxomil 40 mg oral tablet) LABORATOIRE RIVA INC,ADDED,
700157,TREMYTOINE INJ 50MG/ML (phenytoin sodium 100 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD,DELETED,
700158,TREMYTOINE INJ 50MG/ML (phenytoin sodium 250 mg per 5 mL solution for injection vial) OMEGA LABORATORIES LTD,DELETED,
700208,AVELOX I.V. (moxifloxacin (moxifloxacin hydrochloride) 400 mg per 250 mL solution for injection 250 mL bottle) BAYER INC,"ntp_code: ""9006586"" -> ""9006561""",
700211,ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule) ERFA CANADA 2012 INC,DELETED,
700212,ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 30 mg per 30 mL solution for injection ampoule) ERFA CANADA 2012 INC,DELETED,
700220,ANDROGEL (testosterone 1 % cutaneous gel 2.5 g sachet) BGP PHARMA ULC,DELETED,
700221,ANDROGEL (testosterone 1 % cutaneous gel 5 g sachet) BGP PHARMA ULC,DELETED,
700226,CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) FRESENIUS KABI CANADA LTD,DELETED,
700227,CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) FRESENIUS KABI CANADA LTD,DELETED,
700228,CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) FRESENIUS KABI CANADA LTD,DELETED,
700229,CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) FRESENIUS KABI CANADA LTD,DELETED,
700230,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700231,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700232,CLINDAMYCIN INJECTION SDZ (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700233,CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 120 mL vial) SANDOZ CANADA INCORPORATED,DELETED,
700234,CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial) SANDOZ CANADA INCORPORATED,DELETED,
700235,CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700236,CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700237,CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) SANDOZ CANADA INCORPORATED,DELETED,
700238,DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) PFIZER CANADA INC,DELETED,
700239,DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) PFIZER CANADA INC,DELETED,
700240,DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) PFIZER CANADA INC,DELETED,
700241,DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) PFIZER CANADA INC,DELETED,
700242,DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 100 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD,DELETED,
700243,DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD,DELETED,
700244,DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD,DELETED,
700250,DILAUDID HP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PURDUE PHARMA,DELETED,
700251,DILAUDID HP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PURDUE PHARMA,DELETED,
700252,DILAUDID HP (hydromorphone hydrochloride 50 mg per 5 mL solution for injection vial) PURDUE PHARMA,DELETED,
700259,FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION,DELETED,
700260,FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION,DELETED,
700261,FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION,DELETED,
700262,FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION,DELETED,
700263,FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION,DELETED,
